office_type,state,district,Democratic_name,Republican_name,Independent_name,dem_votes,rep_votes,ind_votes,green_votes,pct_reporting,total_votes,margin_votes,margin_pct,pct_absentee,absentee_margin,democratic_votes_1,democratic_votes_2,republican_votes_1,republican_votes_2,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2,democratic_percent_1,republican_percent_1,democratic_percent_2,republican_percent_2,total_votes_estimate,total_votes_lower,total_votes_upper,expected_pct_in,dem_votes_pct,rep_votes_pct,ind_votes_pct,green_votes_pct,swing,votes_remaining,when_to_call,race_to_watch,poll_close
House,KY,2,Hank Linderman,Brett  Guthrie,NA,0,0,0,0,0,0,0,NA,NA,NA,66769,NA,170487,NA,-43.71564891931079,-103718,NA,NA,28.142175540344606,71.85782445965539,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,KY,3,Morgan McGarvey,Mike Craven,NA,0,0,0,0,0,0,0,NA,NA,NA,160920,NA,98637,NA,23.99311213581574,62283,NA,NA,61.99077765835732,37.997665522541574,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,KY,4,NA,Thomas Massie,NA,0,0,0,0,0,0,0,NA,NA,NA,79977,NA,167541,NA,-33.98840968990292,-87564,NA,NA,31.043477248291147,65.03188693819406,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,KY,5,NA,Hal Rogers,NA,0,0,0,0,0,0,0,NA,NA,NA,38549,NA,177712,NA,-64.34688121329819,-139163,NA,NA,17.824478660933092,82.17135987423129,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,KY,6,Randy Cravens,Andy Barr,NA,0,0,0,0,0,0,0,NA,NA,NA,83005,NA,154762,NA,-29.072839096014068,-71757,NA,NA,33.63004318971874,62.702882285732805,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,MA,1,Richard Neal,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,157635,NA,98386,NA,22.472511008871574,59249,NA,NA,59.78926687173574,37.31675586286416,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,MA,2,Jim McGovern,NA,Cornelius Shea,0,0,0,0,0,0,0,NA,NA,NA,180639,NA,91956,NA,31.66447079490558,88683,NA,NA,64.49757382949323,32.83310303458766,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,3,Lori Trahan,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,154496,NA,88585,NA,26.218728743103316,65911,NA,NA,61.45694521239991,35.23821646929659,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,4,Jake Auchincloss,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,201882,NA,NA,NA,NA,NA,NA,NA,69.23987117972075,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,5,Katherine Clark,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,203994,NA,71491,NA,46.51170137706622,132503,NA,NA,71.60674106030237,25.09503968323616,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,6,Seth Moulton,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,198119,NA,110770,NA,27.040355135094973,87349,NA,NA,61.33107555907774,34.29072042398276,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,7,Ayanna Pressley,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,151825,NA,27129,NA,65.68824737923406,124696,NA,NA,79.97945530211241,14.291207922878366,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,8,Stephen Lynch,Robert Burke,NA,0,0,0,0,0,0,0,NA,NA,NA,189987,NA,82126,NA,37.90142067516331,107861,NA,NA,66.7597853701732,28.858364695009893,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MA,9,William  Keating,Dan Sullivan,NA,0,0,0,0,0,0,0,NA,NA,NA,197823,NA,136347,NA,17.951555678848315,61476,NA,NA,57.76612985647749,39.814574177629176,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MD,1,Blane Miller,Andy Harris,NA,0,0,0,0,0,0,0,NA,NA,NA,126511,NA,159673,NA,-11.304276685824147,-33162,NA,NA,43.12512356915441,54.42940025497856,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MD,2,John Olszewski,Kim Klacik,NA,0,0,0,0,0,0,0,NA,NA,NA,158998,NA,109075,NA,18.59786763226715,49923,NA,NA,59.231691961524994,40.63382432925784,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,MD,3,Sarah Elfreth,Robert Steinberger,NA,0,0,0,0,0,0,0,NA,NA,NA,175514,NA,115801,NA,20.47756874095514,59713,NA,NA,60.18957345971564,39.712004718760504,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MD,4,Glenn Ivey,George McDermott,NA,0,0,0,0,0,0,0,NA,NA,NA,144168,NA,15441,NA,80.4498496959546,128727,NA,NA,90.0999318788318,9.650082182877211,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MD,5,Steny Hoyer,Michelle Talkington,NA,0,0,0,0,0,0,0,NA,NA,NA,182478,NA,94000,NA,31.950743897154418,88478,NA,NA,65.8955655062834,33.944821609128994,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MD,6,April McClain-Delaney,Neil Parrott,NA,0,0,0,0,0,0,0,NA,NA,NA,140295,NA,115771,NA,9.564817198262077,24524,NA,NA,54.71766550441111,45.15284830614903,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,20:00:00
House,MD,7,Kweisi Mfume,Scott Collier,NA,0,0,0,0,0,0,0,NA,NA,NA,151640,NA,32737,NA,64.34110205031358,118903,NA,NA,82.05583303120655,17.71473098089296,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MD,8,Jamie Raskin,Cheryl Riley,NA,0,0,0,0,0,0,0,NA,NA,NA,211842,NA,47965,NA,62.026221963165106,163877,NA,NA,80.18061664004603,18.15439467688092,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,ME,1,Chellie Pingree,Ronald Russell,Ethan Alcorn,0,0,0,0,0,0,0,NA,NA,NA,219753,NA,129263,NA,25.266796597959445,90490,NA,NA,61.359866866961895,36.09307026900245,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,ME,2,Jared Golden,Austin Theriault,NA,0,0,0,0,0,0,0,NA,NA,NA,165136,NA,146142,NA,6.003502095568016,18994,NA,NA,52.19513120215436,46.19162910658634,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Almost all results,TRUE,20:00:00
House,MI,1,Callie Barr,John Bergman,NA,0,0,0,0,0,0,0,NA,NA,NA,145403,NA,233094,NA,-22.565935578835767,-87691,NA,NA,37.41723473297667,59.98317031181244,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,MI,10,Carl Marlinga,John James,NA,0,0,0,0,0,0,0,NA,NA,NA,157602,NA,159202,NA,-0.4904409984152625,-1600,NA,NA,48.30905139515138,48.79949239356664,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,20:00:00
House,MI,11,Haley Stevens,Nick Somberg,NA,0,0,0,0,0,0,0,NA,NA,NA,224537,NA,141642,NA,22.637835594067383,82895,NA,NA,61.31891779703369,38.68108220296631,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MI,12,Rashida Tlaib,James Hooper,NA,0,0,0,0,0,0,0,NA,NA,NA,196643,NA,72888,NA,44.584025333511065,123755,NA,NA,70.84268509278506,26.258659759274003,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MI,13,Shri Thanedar,Martell Bivings,NA,0,0,0,0,0,0,0,NA,NA,NA,166650,NA,56187,NA,47.11700875262323,110463,NA,NA,71.08307314326662,23.966064390643396,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MI,2,Michael Lynch,John Moolenaar,NA,0,0,0,0,0,0,0,NA,NA,NA,116452,NA,216222,NA,-29.385516654345388,-99770,NA,NA,34.29890934581366,63.68442600015905,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MI,3,Hillary Scholten,Paul Hudson,NA,0,0,0,0,0,0,0,NA,NA,NA,185989,NA,142229,NA,12.909011528431686,43760,NA,NA,54.86595395707223,41.956942428640545,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,20:00:00
House,MI,4,Jessica Swartz,Bill Huizenga,NA,0,0,0,0,0,0,0,NA,NA,NA,143690,NA,183936,NA,-11.894853819144783,-40246,NA,NA,42.46810975681842,54.36296357596321,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,20:00:00
House,MI,5,Libbi Urban,Tim Walberg,NA,0,0,0,0,0,0,0,NA,NA,NA,110946,NA,198020,NA,-27.445801209110567,-87074,NA,NA,34.97027655724994,62.4160777663605,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MI,6,Debbie Dingell,Heather Smiley,NA,0,0,0,0,0,0,0,NA,NA,NA,241759,NA,125167,NA,31.77525774881652,116592,NA,NA,65.88749260752138,34.112234858704866,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MI,7,Curtis Hertel,Tom Barrett,NA,0,0,0,0,0,0,0,NA,NA,NA,192809,NA,172624,NA,5.415767839702931,20185,NA,NA,51.731918821168314,46.316150981465384,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Almost all results,TRUE,20:00:00
House,MI,8,Kristen McDonald Rivet,Paul Junge,NA,0,0,0,0,0,0,0,NA,NA,NA,178322,NA,143850,NA,10.26474783297452,34472,NA,NA,53.09904743187753,42.834299598903016,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,20:00:00
House,MI,9,Clinton St. Mosley,Lisa McClain,NA,0,0,0,0,0,0,0,NA,NA,NA,123702,NA,238300,NA,-30.729750457200165,-114598,NA,NA,33.17101163245933,63.9007620896595,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MN,1,Rachel Bohman,Brad Finstad,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,159621,NA,NA,NA,NA,NA,NA,53.826543515867634,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,MN,2,Angie Craig,Joe Teirab,NA,0,0,0,0,0,0,0,NA,NA,NA,165583,NA,148576,NA,5.225334283747911,17007,NA,NA,50.87472962343919,45.64939533969128,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,21:00:00
House,MN,3,Kelly Morrison,Tad Jude,NA,0,0,0,0,0,0,0,NA,NA,NA,198883,NA,134797,NA,19.191964566469316,64086,NA,NA,59.55989590352209,40.367931337052774,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,21:00:00
House,MN,4,Betty McCollum,May Lor Xiong,NA,0,0,0,0,0,0,0,NA,NA,NA,200055,NA,95493,NA,35.328222506782716,104562,NA,NA,67.59231416379197,32.26409165700925,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,MN,5,Ilhan Omar,Dalia Al-Aqidi,NA,0,0,0,0,0,0,0,NA,NA,NA,214224,NA,70702,NA,49.79840808310722,143522,NA,NA,74.33016661693372,24.531758533826498,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,MN,6,Jeanne Hendricks,Tom Emmer,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,198145,NA,NA,NA,NA,NA,NA,61.96543107950477,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,MN,7,John Peters,Michelle Fischbach,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,204766,NA,NA,NA,NA,NA,NA,66.94630982194818,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,MN,8,Jennifer Schultz,Peter Stauber,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,188755,NA,NA,NA,NA,NA,NA,57.18462190984004,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,MO,1,Wesley Bell,Andrew Jones,NA,0,0,0,0,0,0,0,NA,NA,NA,160999,NA,53767,NA,48.530489957367465,107232,NA,NA,72.86407371536671,24.333583757999257,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MO,2,Ray Hartmann,Ann Wagner,NA,0,0,0,0,0,0,0,NA,NA,NA,135895,NA,173277,NA,-11.842263658423777,-37382,NA,NA,43.0502493141485,54.89251297257228,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,20:00:00
House,MO,3,Bethany Mann,Bob Onder,NA,0,0,0,0,0,0,0,NA,NA,NA,96851,NA,180746,NA,-30.22186839194948,-83895,NA,NA,34.88906580402526,65.11093419597474,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MO,4,Jeanette Cass,Mark Alford,NA,0,0,0,0,0,0,0,NA,NA,NA,67069,NA,181890,NA,-45.01389765523622,-114821,NA,NA,26.29342282194928,71.3073204771855,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MO,5,Emanuel Cleaver,Sean Smith,NA,0,0,0,0,0,0,0,NA,NA,NA,140688,NA,84008,NA,24.584155624471386,56680,NA,NA,61.0214482444536,36.437292619982216,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MO,6,Pam May,Sam Graves,NA,0,0,0,0,0,0,0,NA,NA,NA,72253,NA,184865,NA,-42.83584133408396,-112612,NA,NA,27.483909742403725,70.31975107648768,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MO,7,Missi Hesketh,Eric Burlison,NA,0,0,0,0,0,0,0,NA,NA,NA,67485,NA,178592,NA,-44.0993542292625,-111107,NA,NA,26.78539534108364,70.88474957034614,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MO,8,Randi McCallian,Jason Smith,NA,0,0,0,0,0,0,0,NA,NA,NA,53738,NA,186472,NA,-54.08993663277573,-132734,NA,NA,21.898571690539743,75.98850832331547,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MS,1,Dianne Black,Trent Kelly,NA,0,0,0,0,0,0,0,NA,NA,NA,45238,NA,122151,NA,-45.94865851400032,-76913,NA,NA,27.02567074299984,72.97432925700016,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MS,2,Bennie  Thompson,Ronald Eller,NA,0,0,0,0,0,0,0,NA,NA,NA,108285,NA,71884,NA,20.203808646326504,36401,NA,NA,60.101904323163254,39.898095676836746,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MS,3,NA,Michael Guest,NA,0,0,0,0,0,0,0,NA,NA,NA,54803,NA,132481,NA,-41.47604707289464,-77678,NA,NA,29.26197646355268,70.73802353644732,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MS,4,Craig Raybon,Mike Ezell,NA,0,0,0,0,0,0,0,NA,NA,NA,42876,NA,127813,NA,-48.74209505445948,-84937,NA,NA,24.604896188410287,73.34699124286976,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,MT,1,Monica Tranel,Ryan Zinke,NA,0,0,0,0,0,0,0,NA,NA,NA,115265,NA,123102,NA,-3.160590417809324,-7837,NA,NA,46.48532021293757,49.6459106307469,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,22:00:00
House,MT,2,John Driscoll,Troy Downing,NA,0,0,0,0,0,0,0,NA,NA,NA,43480,NA,121979,NA,-36.3973997551838,-78499,NA,NA,20.16024333246782,56.55764308765162,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,22:00:00
House,NC,1,Don Davis,Laurie Buckhout,NA,0,0,0,0,0,0,0,NA,NA,NA,134996,NA,122780,NA,4.738998199987586,12216,NA,NA,52.36949909999379,47.63050090000621,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,19:30:00
House,NC,10,Ralph Scott,Patrick Harrigan,NA,0,0,0,0,0,0,0,NA,NA,NA,73174,NA,194681,NA,-45.30344099892993,-121507,NA,NA,27.2826585435876,72.58609954251753,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,11,Caleb Rudow,Chuck Edwards,NA,0,0,0,0,0,0,0,NA,NA,NA,144165,NA,174232,NA,-9.282459433426364,-30067,NA,NA,44.50745881597471,53.78991824940107,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:30:00
House,NC,12,Alma Adams,Addul Ali,NA,0,0,0,0,0,0,0,NA,NA,NA,140494,NA,83414,NA,25.492613037497545,57080,NA,NA,62.746306518748774,37.253693481251226,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:30:00
House,NC,13,Frank Pierce,Brad Knott,NA,0,0,0,0,0,0,0,NA,NA,NA,143090,NA,134256,NA,3.1851910609851952,8834,NA,NA,51.592595530492595,48.407404469507405,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:30:00
House,NC,14,Pam Genant,Tim Moore,NA,0,0,0,0,0,0,0,NA,NA,NA,148738,NA,109014,NA,15.411713585151618,39724,NA,NA,57.70585679257581,42.29414320742419,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,2,Deborah Ross,Alan Swain,NA,0,0,0,0,0,0,0,NA,NA,NA,190714,NA,104155,NA,29.35506953935477,86559,NA,NA,64.67753476967738,35.32246523032262,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:30:00
House,NC,3,NA,Greg Murphy,NA,0,0,0,0,0,0,0,NA,NA,NA,82378,NA,166520,NA,-33.805816037091496,-84142,NA,NA,33.09709198145425,66.90290801854574,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,4,Valerie Foushee,Eric Blankenburg,NA,0,0,0,0,0,0,0,NA,NA,NA,194983,NA,96442,NA,33.81350261645363,98541,NA,NA,66.90675130822682,33.093248691773184,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:30:00
House,NC,5,Chuck Hubbard,Virginia  Foxx,NA,0,0,0,0,0,0,0,NA,NA,NA,102269,NA,175279,NA,-26.305359793621285,-73010,NA,NA,36.84732010318936,63.15267989681064,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,6,NA,Addison McDowell,NA,0,0,0,0,0,0,0,NA,NA,NA,139553,NA,116635,NA,8.848716978509486,22918,NA,NA,53.88188325778577,45.03316627927629,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,7,Marlando Pridgen,David  Rouzer,NA,0,0,0,0,0,0,0,NA,NA,NA,120222,NA,164047,NA,-15.416735556814144,-43825,NA,NA,42.29163222159293,57.70836777840707,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,8,Justin Dues,Mark Harris,NA,0,0,0,0,0,0,0,NA,NA,NA,79192,NA,183998,NA,-39.82142178654204,-104806,NA,NA,30.08928910672898,69.91071089327102,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:30:00
House,NC,9,Nigel Bristow,Richard  Hudson,Shelane Etchison,0,0,0,0,0,0,0,NA,NA,NA,101202,NA,131453,NA,-13.002514452730438,-30251,NA,NA,43.49874277363478,56.50125722636522,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:30:00
House,ND,1,Trygve Hammer,Julie Fedorchak,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,NE,1,Carol Blood,Mike Flood,NA,0,0,0,0,0,0,0,NA,NA,NA,93929,NA,129236,NA,-15.821029283265744,-35307,NA,NA,42.08948535836713,57.91051464163287,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,NE,2,Tony Vargas,Don Bacon,NA,0,0,0,0,0,0,0,NA,NA,NA,106807,NA,112663,NA,-2.6682462295530143,-5856,NA,NA,48.66587688522349,51.33412311477651,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Almost all results,TRUE,21:00:00
House,NE,3,Daniel Ebers,Adrian Smith,NA,0,0,0,0,0,0,0,NA,NA,NA,34836,NA,172700,NA,-62.50861474844935,-137864,NA,NA,15.794914577968008,78.30352932641735,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,NH,1,Chris Pappas,Russell Prescott,NA,0,0,0,0,0,0,0,NA,NA,NA,167391,NA,142229,NA,8.117769274943381,25162,NA,NA,54.0037165846136,45.885947309670215,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,20:00:00
House,NH,2,Maggie Goodlander,Lily Williams,NA,4,2,0,0,100,6,2,33.333333333333336,0,NA,171636,NA,135579,NA,11.722651373283396,36057,NA,NA,55.80134207240949,44.07869069912609,NA,NA,NA,NA,NA,0,66.66666666666667,33.333333333333336,0,0,21.610681960049938,NA,Lots of results,TRUE,20:00:00
House,NJ,1,Donald Norcross,Theodore Liddell,Austin Johnson,0,0,0,0,0,0,0,NA,NA,NA,139559,NA,78794,NA,27.141287452430724,60765,NA,NA,62.33540583516464,35.19411838273392,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,10,LaMonica McIver,Carmen Bucco,NA,0,0,0,0,0,0,0,NA,NA,NA,100710,NA,25993,NA,57.60444694580863,74717,NA,NA,77.64422891594131,20.039781970132683,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,11,Mikie Sherrill,Joseph Belnome,NA,0,0,0,0,0,0,0,NA,NA,NA,161436,NA,109952,NA,18.81285079513564,51484,NA,NA,58.99058699719364,40.177736202058,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,12,Bonnie Coleman,Darius Mayfield,NA,0,0,0,0,0,0,0,NA,NA,NA,125127,NA,71175,NA,27.21728119781866,53952,NA,NA,63.12308615879774,35.90580496097908,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,2,Joe Salerno,Jeff Van Drew,NA,0,0,0,0,0,0,0,NA,NA,NA,94522,NA,139217,NA,-18.899798717883662,-44695,NA,NA,39.969723110231556,58.86952182811522,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,20:00:00
House,NJ,3,Herbert Conaway,Rajesh Mohan,NA,0,0,0,0,0,0,0,NA,NA,NA,150498,NA,118415,NA,11.822342432639584,32083,NA,NA,55.45737279641531,43.63503036377572,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,NJ,4,Matthew Jenkins,Chris Smith,NA,0,0,0,0,0,0,0,NA,NA,NA,81233,NA,173288,NA,-35.54768653315931,-92055,NA,NA,31.368695020891096,66.9163815540504,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,5,Josh Gottheimer,Mary Jo Guinchard,NA,0,0,0,0,0,0,0,NA,NA,NA,145559,NA,117873,NA,10.410501498441397,27686,NA,NA,54.73315710509395,44.32265560665255,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,NJ,6,Frank Pallone,Scott Fegler,NA,0,0,0,0,0,0,0,NA,NA,NA,106238,NA,75839,NA,16.439089547315312,30399,NA,NA,57.45110021144393,41.01201066412862,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,7,Susan Altman,Thomas Kean,NA,0,0,0,0,0,0,0,NA,NA,NA,150701,NA,159392,NA,-2.802707574824327,-8691,NA,NA,48.59864621258784,51.40135378741216,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Almost all results,TRUE,20:00:00
House,NJ,8,Robert Menendez,Anthony Valdes,NA,0,0,0,0,0,0,0,NA,NA,NA,78382,NA,24957,NA,50.177040188592414,53425,NA,NA,73.6167854761301,23.439745287537686,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,NJ,9,Nellie Pou,Billy Prempeh,NA,0,0,0,0,0,0,0,NA,NA,NA,82457,NA,65365,NA,11.395882227437593,17092,NA,NA,54.97719756774056,43.581315340302965,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,NM,1,Melanie Ann Stansbury,Steve Jones,NA,0,0,0,0,0,0,0,NA,NA,NA,156462,NA,124151,NA,11.512055039530267,32311,NA,NA,55.74569513772353,44.233640098193256,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,NM,2,Gabriel Vasquez,Yvette Herrell,NA,0,0,0,0,0,0,0,NA,NA,NA,96986,NA,95636,NA,0.7006690091502182,1350,NA,NA,50.33709964551338,49.636430636363166,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,21:00:00
