office_type,state,county,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2
President,SC,Chester,-10.909437075585455,-1719,-4.858470637938319,-690
President,SC,Chesterfield,-20.481034117397755,-3866,-14.309901914992993,-2451
President,SC,Clarendon,-0.6633598278850177,-111,2.5666402744787544,389
President,SC,Colleton,-9.53171187055956,-1838,-8.51372526260809,-1467
President,SC,Darlington,-4.9726995095166115,-1612,-3.735321905790255,-1107
President,SC,Dillon,-1.1144187466605602,-146,1.6672366621067032,195
President,SC,Dorchester,-10.467403400709127,-8089,-17.485551446456302,-10922
President,SC,Edgefield,-24.285929043896573,-3231,-20.190656131913432,-2351
President,SC,Fairfield,22.71753460777851,2757,25.87984358336296,2912
President,SC,Florence,-2.2663152999534955,-1462,-4.96451445386879,-2868
President,SC,Georgetown,-12.722264644922003,-4665,-13.008026904406865,-4100
President,SC,Greenville,-18.202630202785148,-46991,-24.69939311440077,-52257
President,SC,Greenwood,-22.76448165968881,-7286,-21.846153846153847,-6248
President,SC,Hampton,15.22837184309511,1417,19.103934500795997,1680
President,SC,Horry,-33.18107975787787,-59641,-37.82077540300234,-47088
President,SC,Jasper,0.7433652910935112,107,11.880979178390547,1689
President,SC,Kershaw,-23.11100538225936,-7772,-24.834632034632033,-7171
President,SC,Lancaster,-22.81021897810219,-11375,-25.518506082599377,-9880
President,SC,Laurens,-32.29139333508265,-9845,-29.935030596056507,-7925
President,SC,Lee,27.52935594828609,2321,29.35881627620222,2381
President,SC,Lexington,-30.100713850921366,-43516,-36.70965041164255,-44723
President,SC,McCormick,-4.756889591012814,-271,-3.2981783317353788,-172
President,SC,Marion,21.497551686615886,3161,21.720475487092916,3088
President,SC,Marlboro,10.88589900401887,1246,16.140249203129528,1671
President,SC,Newberry,-24.072781922602115,-4485,-22.61982732956237,-3799
President,SC,Oconee,-47.4181174387725,-19284,-48.06740232627498,-16117
President,SC,Orangeburg,33.228977065890064,13692,36.959097465485264,14349
President,SC,Pickens,-50.849754978625796,-29262,-52.72861206032207,-25769
President,SC,Richland,38.311956331066646,74257,32.850059031877215,55648
President,SC,Saluda,-35.011861117101574,-3247,-31.73267905129104,-2716
President,SC,Spartanburg,-27.33443207426592,-40634,-29.979386222711582,-36213
President,SC,Sumter,13.03965658217498,6379,12.011896113330911,5291
President,SC,Union,-24.500264011465642,-3248,-19.28518242740134,-2331
President,SC,Williamsburg,29.75914920237723,4757,33.79626553259353,5086
President,SC,York,-16.465810482471365,-23719,-22.054220850782457,-25015
President,SD,Aurora,-52.313167259786475,-735,-45.06041222459133,-634
President,SD,Beadle,-38.144329896907216,-2701,-37.551683402244535,-2543
President,SD,Bennett,-19.273034657650044,-228,-22.106179286335944,-254
President,SD,Bon Homme,-50.44985004998334,-1514,-47.10827168796234,-1401
President,SD,Brookings,-12.974531475252283,-1890,-14.739747634069401,-1869
President,SD,Brown,-23.0352766854733,-4042,-25.82386892571216,-4161
President,SD,Brule,-43.25301204819277,-1077,-43.44405594405595,-994
President,SD,Buffalo,30.783242258652095,169,25.510204081632654,125
President,SD,Butte,-58.14244064972928,-2792,-61.251725724804416,-2662
President,SD,Campbell,-72.16494845360825,-630,-72.08182912154031,-599
President,SD,Charles Mix,-36.34681469733016,-1375,-42.14972327410428,-1447
President,SD,Clark,-50.5945945945946,-936,-44.71937235968618,-741
President,SD,Clay,11.003861003861005,627,9.844150720063128,499
President,SD,Codington,-38.910417141554596,-5121,-39.334990144828176,-4590
President,SD,Corson,-1.9485580670303975,-25,-4.51063829787234,-53
President,SD,Custer,-42.409901710957406,-2330,-46.013570822731126,-2170
President,SD,Davison,-35.07215519280814,-2965,-35.2364185110664,-2802
President,SD,Day,-27.564102564102566,-817,-23.771386967601018,-653
President,SD,Deuel,-46.38297872340426,-1090,-38.26923076923077,-796
President,SD,Dewey,17.344862665310274,341,9.607498535442296,164
President,SD,Douglas,-73.34504979496192,-1252,-70.03115264797508,-1124
President,SD,Edmunds,-56.4735516372796,-1121,-54.900938477580816,-1053
President,SD,Fall River,-45.15091538842157,-1825,-47.431939376929556,-1690
President,SD,Faulk,-64.80541455160744,-766,-58.49731663685152,-654
President,SD,Grant,-41.70894526034713,-1562,-39.61257720381808,-1411
President,SD,Gregory,-58.28166519043401,-1316,-57.81922525107604,-1209
President,SD,Haakon,-81.00263852242745,-921,-82.27969348659003,-859
President,SD,Hamlin,-55.95199481024976,-1725,-54.16364952932658,-1496
President,SD,Hand,-57.734204793028326,-1060,-58.14081408140814,-1057
President,SD,Hanson,-51.75879396984924,-1236,-53.48953140578265,-1073
President,SD,Harding,-85.97785977859779,-699,-85.30559167750324,-656
President,SD,Hughes,-29.4508769918606,-2569,-33.341490272849626,-2725
President,SD,Hutchinson,-57.92407751526414,-2182,-54.23476968796434,-1825
President,SD,Hyde,-60.28169014084507,-428,-60.57971014492754,-418
President,SD,Jackson,-33.99103139013453,-379,-36.43835616438356,-399
President,SD,Jerauld,-44.83101391650099,-451,-39.71044467425026,-384
President,SD,Jones,-68.1135225375626,-408,-68.27956989247312,-381
President,SD,Kingsbury,-39.042821158690174,-1085,-38.298706389651116,-977
President,SD,Lake,-27.464668823429253,-1613,-25.40524609490127,-1724
President,SD,Lawrence,-30.488863176164305,-4216,-34.242526600236445,-4055
President,SD,Lincoln,-23.57081121126065,-7636,-29.420157742459672,-7423
President,SD,Lyman,-32.37319974953037,-517,-42.78676988036594,-608
President,SD,McCook,-44.793103448275865,-1299,-45.26478546579049,-1171
President,SD,McPherson,-64.42598187311178,-853,-61.56552330694811,-700
President,SD,Marshall,-19.696969696969695,-429,-15.511042629686697,-302
President,SD,Meade,-48.20775420629115,-6590,-53.50658291024869,-6218
President,SD,Mellette,-19.63589076723017,-151,-24.011713030746705,-164
President,SD,Miner,-41.03690685413005,-467,-39.943609022556394,-425
President,SD,Minnehaha,-9.495700019496134,-8767,-14.608435659251498,-11433
President,SD,Moody,-24.079850280723644,-772,-23.447098976109213,-687
President,SD,Oglala,79.125,2532,78.14226519337016,2263
President,SD,Pennington,-25.13474042908307,-14457,-32.94861858779665,-15730
President,SD,Perkins,-69.62252846015578,-1162,-71.29514321295143,-1145
President,SD,Potter,-66.08695652173913,-912,-63.97003745318352,-854
President,SD,Roberts,-13.373577896447644,-576,-15.517241379310345,-603
President,SD,Sanborn,-54.68354430379747,-648,-51.46927871772039,-578
President,SD,Spink,-34.96680366740436,-1106,-31.684174855981023,-935
President,SD,Stanley,-47.336561743341406,-782,-52.265475430759416,-819
President,SD,Sully,-58.17204301075269,-541,-62.95005807200929,-542
President,SD,Todd,56.36077195746357,1431,47.90588235294118,1018
President,SD,Tripp,-61.795252225519285,-1666,-61.10266159695818,-1607
President,SD,Turner,-47.29551451187335,-2151,-47.6144578313253,-1976
President,SD,Union,-36.352343308865045,-3219,-38.77137428752375,-3061
President,SD,Walworth,-54.30232558139535,-1401,-58.09446911586597,-1439
President,SD,Yankton,-23.53211009174312,-2565,-24.46963394342762,-2353
President,SD,Ziebach,8.498896247240618,77,-2.088772845953003,-16
President,TN,Anderson,-32.17036828788305,-11443,-34.2865794166134,-10191
President,TN,Bedford,-51.87028499580889,-9901,-52.751633986928105,-8071
President,TN,Benton,-57.011019283746556,-4139,-51.265422334704205,-3241
President,TN,Bledsoe,-65.1962486974644,-3754,-58.60215053763441,-2725
President,TN,Blount,-44.19372757435181,-29437,-48.795540897606514,-25300
President,TN,Bradley,-55.277444674588466,-25353,-59.10345905396958,-22691
President,TN,Campbell,-66.22915690082368,-9890,-60.876519513755596,-7612
President,TN,Cannon,-59.920695439987796,-3929,-54.34987733534629,-2880
President,TN,Carroll,-55.825283494330115,-6646,-52.33717216684409,-5408
President,TN,Carter,-61.46905111873265,-15055,-64.04039441718668,-13444
President,TN,Cheatham,-44.047384007897335,-8924,-46.88112241673513,-7418
President,TN,Chester,-59.86286919831224,-4540,-60.30927835051546,-2925
President,TN,Claiborne,-64.90536886828892,-8402,-63.12348215953671,-6758
President,TN,Clay,-56.988020536223615,-1998,-49.09215484755053,-1433
President,TN,Cocke,-64.80247661350023,-9629,-64.51106706309878,-7811
President,TN,Coffee,-50.15237624577877,-12178,-48.59512440311636,-9668
President,TN,Crockett,-53.827281648675175,-3291,-49.66580022279985,-2675
President,TN,Cumberland,-57.12692462591778,-18440,-57.82949273709027,-15208
President,TN,Davidson,32.1273792377397,99485,26.03909845287755,64108
President,TN,Decatur,-63.44209120396871,-3325,-58.68472798776491,-2686
President,TN,DeKalb,-57.817455656055444,-4922,-51.84438040345821,-3598
President,TN,Dickson,-47.43247132343872,-11537,-45.62543638219024,-8495
President,TN,Dyer,-57.09927714039392,-8610,-55.379984951091046,-7360
President,TN,Fayette,-37.69143752175427,-8663,-37.19569045892469,-7181
President,TN,Fentress,-71.3369229006759,-6227,-67.45999179318835,-4932
President,TN,Franklin,-47.68450763119381,-9123,-43.72058913402188,-7154
President,TN,Gibson,-46.957689724647416,-10488,-43.7487168959146,-8524
President,TN,Giles,-49.12519881845035,-6486,-45.40467625899281,-5049
President,TN,Grainger,-70.04144464179988,-7098,-68.42830306825297,-5464
President,TN,Greene,-60.73984405596895,-17060,-60.98931505683028,-14327
President,TN,Grundy,-65.1409052092229,-3814,-55.32631578947368,-2628
President,TN,Hamblen,-54.04165482522025,-13311,-57.165071189076244,-11764
President,TN,Hamilton,-9.693009882358442,-16586,-16.58610229076888,-23401
President,TN,Hancock,-73.25072886297376,-2010,-68.19201435621355,-1520
President,TN,Hardeman,-15.701083175991256,-1580,-7.9852845704392985,-738
President,TN,Hardin,-67.46403189460912,-7784,-64.22756055885013,-6390
President,TN,Hawkins,-65.75088623912343,-16322,-63.34686382526336,-13109
President,TN,Haywood,8.99314423981718,669,10.169988276670574,694
President,TN,Henderson,-64.10149750415974,-7705,-62.15100275265434,-6322
President,TN,Henry,-51.11317870671895,-7691,-49.8331652052456,-6422
President,TN,Hickman,-55.40073230268511,-5447,-49.75521772738985,-3862
President,TN,Houston,-50.10851871947911,-1847,-41.548183254344394,-1315
President,TN,Humphreys,-49.817872753763965,-4103,-41.47639725451744,-2961
President,TN,Jackson,-56.039827165132444,-2983,-47.222846863053746,-2100
President,TN,Jefferson,-59.269139566395665,-13997,-59.334526692639784,-11270
President,TN,Johnson,-66.94013588001538,-5222,-67.29713239780354,-4412
President,TN,Knox,-15.015687625818387,-33118,-23.910278580433545,-42863
President,TN,Lake,-47.49262536873157,-966,-39.59390862944162,-780
President,TN,Lauderdale,-27.674288901282765,-2481,-14.150725973726665,-1228
President,TN,Lawrence,-64.85201410407095,-12139,-61.29773917486269,-9598
President,TN,Lewis,-60.65252273132466,-3402,-58.44381656161704,-2689
President,TN,Lincoln,-59.982060481804204,-9362,-58.96759608138659,-7825
President,TN,Loudon,-50.31178655399189,-14765,-54.37693099897013,-12672
President,TN,McMinn,-60.57170372964455,-13837,-59.7303947790735,-11166
President,TN,McNairy,-63.41463414634146,-7150,-59.711011459890386,-5992
President,TN,Macon,-71.56108358806789,-6789,-69.27903871829105,-5189
President,TN,Madison,-12.928987194412107,-5553,-15.5783285668891,-5883
President,TN,Marion,-50.79963789981895,-6734,-44.78397341211226,-4851
President,TN,Marshall,-49.993278666487434,-7438,-46.64971057709174,-5319
President,TN,Maury,-36.53471076151489,-17046,-39.22379377209992,-13755
President,TN,Meigs,-62.52711496746204,-3459,-57.55045233124565,-2481
President,TN,Monroe,-62.60037505409434,-13019,-59.6891495601173,-10177
President,TN,Montgomery,-12.656661194924308,-9715,-18.565592374035408,-10634
President,TN,Moore,-65.41395874540831,-2315,-62.50854408749146,-1829
President,TN,Morgan,-70.04132231404958,-5763,-65.66626650660264,-4376
President,TN,Obion,-60.653797796021,-8201,-58.08721263192342,-7100
President,TN,Overton,-58.63305768655973,-5885,-50.17693715680293,-4112
President,TN,Perry,-63.010501750291716,-2160,-54.99124343257443,-1570
President,TN,Pickett,-63.32309791879904,-1856,-56.841701801456495,-1483
President,TN,Polk,-63.39712918660287,-5300,-58.97239263803681,-3845
President,TN,Putnam,-43.38403834132111,-14574,-45.0107574745901,-12134
President,TN,Rhea,-63.657695974187874,-8681,-61.28266033254157,-6708
President,TN,Roane,-50.88166068603619,-13187,-51.11214087117702,-11030
President,TN,Robertson,-46.99113206987573,-15844,-47.18216108276015,-12759
President,TN,Rutherford,-15.387342053684371,-22139,-26.09981411592407,-27801
President,TN,Scott,-77.52982766239505,-7018,-71.73943563105433,-5110
President,TN,Sequatchie,-62.83783783783784,-4557,-59.69648844185636,-3383
President,TN,Sevier,-57.56747444584817,-25062,-61.6832504145937,-22317
President,TN,Shelby,30.43802593867375,116290,27.62964012041186,91692
President,TN,Smith,-58.932714617169374,-5334,-51.24156545209177,-3797
President,TN,Stewart,-59.053367217280815,-3718,-50.00946431951542,-2642
President,TN,Sullivan,-51.89558481380368,-38588,-56.24290010023388,-33667
President,TN,Sumner,-38.620317391773725,-35774,-44.95216657287563,-31952
President,TN,Tipton,-48.458327230115714,-13233,-47.55262707513264,-11114
President,TN,Trousdale,-48.124062031015505,-1924,-36.791852323360914,-1156
President,TN,Unicoi,-59.99759239195859,-4984,-61.48478928272397,-4406
President,TN,Union,-68.37375353933275,-5554,-64.70019342359768,-4014
President,TN,Van Buren,-61.55426223895926,-1798,-52.99958626396359,-1281
President,TN,Warren,-49.509650821412954,-7926,-44.23147806855879,-6000
President,TN,Washington,-36.22078633955118,-21806,-42.85685373702212,-21176
President,TN,Wayne,-74.59889038836407,-4975,-73.89592605272168,-4317
President,TN,Weakley,-53.7022206042956,-7376,-51.38121546961326,-6231
President,TN,White,-62.740647330811264,-7463,-59.48240589198036,-5815
President,TN,Williamson,-26.117856937330956,-36308,-35.49952244508118,-37168
President,TN,Wilson,-37.72635544194807,-28042,-44.323632874960026,-24948
President,TX,Anderson,-58.01737140479534,-11155,-58.074258305205184,-9807
President,TX,Andrews,-69.8106771277503,-4093,-62.70807957775071,-3089
President,TX,Angelina,-46.083762364782785,-15933,-47.29829260127218,-14128
President,TX,Aransas,-51.44833197721725,-6323,-50.36782268080634,-5272
President,TX,Archer,-80.35863219349459,-3854,-79.43312251112673,-3391
President,TX,Armstrong,-86.33093525179856,-960,-83.9724680432645,-854
President,TX,Atascosa,-34.01589579423777,-6163,-29.1289966923925,-3963
President,TX,Austin,-58.37570427373918,-8496,-59.71440228478172,-7318
President,TX,Bailey,-55.10752688172043,-1025,-53.026905829596416,-946
President,TX,Bandera,-59.39441604404247,-7552,-62.98834818368746,-6433
President,TX,Bastrop,-13.751534160643665,-5042,-20.3858407079646,-5759
President,TX,Baylor,-77.02702702702703,-1311,-72.11796246648794,-1076
President,TX,Bee,-28.853503184713375,-2718,-15.370063844880587,-1300
President,TX,Bell,-8.540922473012758,-10879,-15.07675613570357,-14172
President,TX,Bexar,18.185010247713773,139834,13.485473638228237,79030
President,TX,Blanco,-47.46673834162075,-3532,-52.35491268301288,-2968
President,TX,Borden,-91.58653846153847,-381,-81.91780821917808,-299
President,TX,Bosque,-64.73811089195705,-5908,-64.74284981403103,-5048
President,TX,Bowie,-42.78246778704163,-16369,-46.65506237307804,-16082
President,TX,Brazoria,-18.1986527641563,-28205,-24.587683713506685,-29578
President,TX,Brazos,-14.320311306003926,-12181,-23.655278938760677,-15621
President,TX,Brewster,-4.209871422646205,-203,-4.827259820160909,-204
President,TX,Briscoe,-77.37931034482759,-561,-72.75204359673025,-534
President,TX,Brooks,19.00161030595813,472,51.00154083204931,1324
President,TX,Brown,-72.58438224059114,-11591,-74.47845723707793,-10389
President,TX,Burleson,-57.5560459983738,-4955,-55.0755939524838,-3825
President,TX,Burnet,-53.11324189828863,-13128,-56.75732437257167,-10810
President,TX,Caldwell,-9.0763374073332,-1359,-15.825433427278162,-1853
President,TX,Calhoun,-44.462830957230146,-3493,-36.222509702457955,-2520
President,TX,Callahan,-77.25409836065573,-5278,-77.21382289416847,-4290
President,TX,Cameron,13.16499378142134,15031,32.55522635179295,29887
President,TX,Camp,-44.11067193675889,-2232,-42.73447820343461,-1941
President,TX,Carson,-79.5003203074952,-2482,-80.4074702886248,-2368
President,TX,Cass,-59.15128886335894,-8238,-59.7277270377391,-6932
President,TX,Castro,-54.53672587614018,-1136,-44.43887775551102,-887
President,TX,Chambers,-61.68483280990209,-13356,-62.055098733569416,-10339
President,TX,Cherokee,-55.828378101291776,-10891,-56.46368480929286,-9430
President,TX,Childress,-71.6542343132953,-1633,-74.3282149712092,-1549
President,TX,Clay,-77.5997213029089,-4455,-76.63141089602874,-3840
President,TX,Cochran,-63.2,-632,-54.27302996670366,-489
President,TX,Coke,-79.14558740865655,-1408,-79.05832747716093,-1125
President,TX,Coleman,-77.35208535402522,-3190,-76.75378266850069,-2790
President,TX,Collin,-4.342199359630731,-21373,-16.98467234149967,-60558
President,TX,Collingsworth,-73.31691297208539,-893,-72.61698440207972,-838
President,TX,Colorado,-50.64661654135338,-5052,-51.25,-4346
President,TX,Comal,-42.665676378245166,-37914,-50.07552747413387,-30830
President,TX,Comanche,-71.0483075911929,-4324,-67.4347158218126,-3512
President,TX,Concho,-67.90220820189275,-861,-69.0721649484536,-737
President,TX,Cooke,-65.23067200337054,-12386,-68.132628664905,-10829
President,TX,Coryell,-33.51638995317156,-7873,-39.471506592376016,-7155
President,TX,Cottle,-64.50151057401813,-427,-68.95368782161235,-402
President,TX,Crane,-66.93280106453759,-1006,-54.16364952932658,-748
President,TX,Crockett,-55.65438373570521,-876,-43.584229390681,-608
President,TX,Crosby,-44.495647721454176,-869,-41.58878504672897,-712
President,TX,Culberson,2.662037037037037,23,22.834645669291337,174
President,TX,Dallam,-74.08328154133002,-1192,-67.49185667752442,-1036
President,TX,Dallas,31.628470180266003,291500,26.241292534859834,196980
President,TX,Dawson,-56.55845869622592,-2143,-50.56148231330713,-1801
President,TX,Deaf Smith,-44.03470715835141,-2030,-41.0854558438467,-1726
President,TX,Delta,-67.86265432098766,-1759,-63.01009214567793,-1436
President,TX,Denton,-8.083232048693189,-33785,-20.176482421655237,-59175
President,TX,DeWitt,-62.49076127124908,-5073,-63.74963353855174,-4349
President,TX,Dickens,-73.17813765182186,-723,-68.97689768976898,-627
President,TX,Dimmit,24.004364429896345,880,37.17829457364341,1199
President,TX,Donley,-75.24271844660194,-1240,-70.89041095890411,-1035
President,TX,Duval,2.6123095190975656,132,35.272902139937486,1467
President,TX,Eastland,-75.42209358417752,-6254,-75.44340302811824,-5232
President,TX,Ector,-47.84549471748054,-21330,-40.55480713716218,-14751
President,TX,Edwards,-68.01125703564728,-725,-41.220657276995304,-439
President,TX,Ellis,-34.098698139028926,-29152,-45.366611696054804,-28610
President,TX,El Paso,35.100948674288496,93795,43.21147212270382,90942
President,TX,Erath,-63.89366878300599,-10768,-65.50325850832729,-9046
President,TX,Falls,-37.143323006685144,-2278,-33.56269113149847,-1756
President,TX,Fannin,-63.423087176752865,-9516,-61.919478783828936,-7413
President,TX,Fayette,-58.03260953558458,-7510,-59.1259407017862,-6521
President,TX,Fisher,-60.02190580503834,-1096,-50.05807200929152,-862
President,TX,Floyd,-56.204021579205495,-1146,-53.013278855975486,-1038
President,TX,Foard,-62.79491833030853,-346,-52.83757338551859,-270
President,TX,Fort Bend,10.582522642469945,37834,6.630256522523975,17263
President,TX,Franklin,-67.01936514274307,-3357,-66.9880624426079,-2918
President,TX,Freestone,-61.48547813109861,-5356,-59.59516298633018,-4534
President,TX,Frio,-7.596135631748437,-401,6.298919120387626,169
President,TX,Gaines,-79.7164303586322,-4779,-71.81601215014103,-3310
President,TX,Galveston,-22.616406552302333,-35069,-22.632546736132394,-28063
President,TX,Garza,-71.50635208711434,-1182,-67.72881355932203,-999
President,TX,Gillespie,-58.92969834658589,-9338,-62.17328354796921,-8159
President,TX,Glasscock,-87.59571209800919,-572,-86.2126245847176,-519
President,TX,Goliad,-55.36609829488465,-2208,-44.30379746835443,-1645
President,TX,Gonzales,-48.110370079769844,-3679,-47.79505076142132,-3013
President,TX,Gray,-77.24235415060396,-6011,-78.75,-5796
President,TX,Grayson,-49.89485018254008,-29657,-53.11039347327271,-24998
President,TX,Gregg,-36.88258096786295,-17697,-41.26677142511785,-17070
President,TX,Grimes,-53.16200757270603,-6599,-51.12300587741394,-4871
President,TX,Guadalupe,-24.16228477162594,-18748,-31.784341139461727,-18187
President,TX,Hale,-51.10601001669449,-4898,-48.3640081799591,-4257
President,TX,Hall,-70.80479452054794,-827,-66.7584940312213,-727
President,TX,Hamilton,-68.40653023683605,-2975,-71.404821280133,-2577
President,TX,Hansford,-82.21787982413288,-1683,-80.07190549563431,-1559
President,TX,Hardeman,-68.92405063291139,-1089,-63.40172071475844,-958
President,TX,Hardin,-73.76153428623122,-20384,-73.88000702740689,-16821
President,TX,Harris,13.25942304387202,217563,12.39639354756015,161511
President,TX,Harrison,-45.63446650959273,-13558,-43.931118191473224,-11582
President,TX,Hartley,-80.51010587102984,-1673,-79.94858611825192,-1555
President,TX,Haskell,-67.16350496838302,-1487,-61.69971671388102,-1089
President,TX,Hays,10.830582404418555,11844,-0.8570549745539958,-613
President,TX,Hemphill,-74.4186046511628,-1280,-75.81505631298162,-1279
President,TX,Henderson,-60.17901404571743,-21851,-60.04019427231619,-17925
President,TX,Hidalgo,17.05510584741312,37672,40.54049367015435,70131
President,TX,Hill,-60.719308820574646,-9066,-58.42243917557725,-7540
President,TX,Hockley,-62.43360098826436,-5054,-62.29057951112332,-4536
President,TX,Hood,-64.06686948772318,-20848,-66.48545176110261,-17366
President,TX,Hopkins,-60.68762155718677,-9673,-60.819234194122885,-8196
President,TX,Houston,-50.291406167214156,-4746,-50.9154420621537,-4227
President,TX,Howard,-58.447265625,-5985,-55.994017487344685,-4867
President,TX,Hudspeth,-35.02145922746781,-408,-20.55109070034443,-179
President,TX,Hunt,-52.514647171670035,-20257,-56.32515632515633,-17565
President,TX,Hutchinson,-76.57051647474633,-6716,-76.11370908195914,-6185
President,TX,Irion,-71.8785151856018,-639,-75,-570
President,TX,Jack,-81.62347964040191,-3087,-79.6346211440551,-2659
President,TX,Jackson,-66.21451104100946,-4198,-63.7345971563981,-3362
President,TX,Jasper,-61.43003587903639,-9588,-59.89064489551345,-7996
President,TX,Jeff Davis,-21.685823754789272,-283,-23.148936170212767,-272
President,TX,Jefferson,-1.5801306748012962,-1497,-0.4853313187505008,-424
President,TX,Jim Hogg,17.87819253438114,364,56.86644643699859,1205
President,TX,Jim Wells,-9.759309386202355,-1334,10.343431070792159,1277
President,TX,Johnson,-53.00187486980071,-38164,-58.309760782259474,-33394
President,TX,Jones,-69.14404391039905,-4661,-65.40795684423466,-3880
President,TX,Karnes,-52.08611164031244,-2734,-43.369175627240146,-1815
President,TX,Kaufman,-33.89415022132868,-19219,-47.02896605578467,-19272
President,TX,Kendall,-53.192374612300476,-14063,-60.34309791332263,-12030
President,TX,Kenedy,-31.95876288659794,-62,8.064516129032258,15
President,TX,Kent,-78.78787878787878,-364,-69.51501154734412,-301
President,TX,Kerr,-51.739052081456116,-14355,-56.2711130359463,-12993
President,TX,Kimble,-74.30191972076788,-1703,-76.65809768637533,-1491
President,TX,King,-89.937106918239,-143,-90.56603773584905,-144
President,TX,Kinney,-43.543356207111664,-698,-33.6376404494382,-479
President,TX,Kleberg,-1.7361111111111112,-190,3.680269956764737,349
President,TX,Knox,-62.84340659340659,-915,-61.19293078055965,-831
President,TX,Lamar,-57.43766925016342,-12302,-59.1627555699412,-10967
President,TX,Lamb,-60.82123411978221,-2681,-58.13060179257362,-2270
President,TX,Lampasas,-57.14010962592557,-5942,-60.0319057553074,-4892
President,TX,La Salle,-11.762261014131338,-283,12.445095168374817,255
President,TX,Lavaca,-73.26664705305483,-7471,-71.45835746553921,-6169
President,TX,Lee,-55.71357902547613,-4505,-55.565777368905245,-3624
President,TX,Leon,-74.37168549688725,-6451,-74.01107060888349,-5482
President,TX,Liberty,-59.71568827981182,-17517,-57.979714344856134,-14005
President,TX,Limestone,-50.31335898845519,-4576,-52.28817991631799,-3999
President,TX,Lipscomb,-79.37915742793791,-1074,-77.45839636913767,-1024
President,TX,Live Oak,-66.87772061733281,-3380,-63.53409889852355,-2711
President,TX,Llano,-60.14218009478673,-7614,-62.23378625807074,-6458
President,TX,Loving,-84.84848484848484,-56,-82.8125,-53
President,TX,Lubbock,-32.163350473209626,-38844,-38.35406893738527,-37610
President,TX,Lynn,-62.145660706498035,-1425,-57.23585378067101,-1143
President,TX,McCulloch,-70.25611175785798,-2414,-66.94750486066106,-2066
President,TX,McLennan,-23.37605220361866,-22855,-27.089642834323687,-21199
President,TX,McMullen,-78.87596899224806,-407,-83.29979879275653,-414
President,TX,Madison,-58.164999056069476,-3081,-57.62316133551249,-2468
President,TX,Marion,-43.811677631578945,-2131,-43.081312410841655,-1812
President,TX,Martin,-72.63888888888889,-1569,-67.63532763532764,-1187
President,TX,Mason,-62.00485044462409,-1534,-63.468095470043835,-1303
President,TX,Matagorda,-44.52863179367623,-6112,-40.665591306562526,-4790
President,TX,Maverick,9.455232633911116,1451,55.79187518398587,7581
President,TX,Medina,-39.167108284755344,-8869,-43.23034851922965,-7430
President,TX,Menard,-60.89494163424124,-626,-61.395348837209305,-528
President,TX,Midland,-56.57027320918853,-33295,-55.182245195167475,-26903
President,TX,Milam,-51.8910741301059,-5488,-49.93609852445684,-4298
President,TX,Mills,-77.68463073852296,-1946,-76.27345844504022,-1707
President,TX,Mitchell,-68.74757658006979,-1773,-65.15981735159818,-1427
President,TX,Montague,-76.60485021398003,-7518,-77.18503021850302,-6641
President,TX,Montgomery,-43.84032477316348,-119005,-51.42921859535264,-104444
President,TX,Moore,-59.85838779956427,-3297,-54.69403268719118,-2878
President,TX,Morris,-39.43082155002685,-2203,-40.65269943593876,-2018
President,TX,Motley,-85.58282208588957,-558,-85.64516129032258,-531
President,TX,Nacogdoches,-31.30441280872847,-8378,-35.349977708426216,-7929
President,TX,Navarro,-45.494482506145076,-8699,-48.74862654132585,-7986
President,TX,Newton,-60.863144076140465,-3709,-49.45137157107232,-1983
President,TX,Nolan,-55.43315907393578,-2969,-53.161888701517704,-2522
President,TX,Nueces,-2.899916741285326,-3692,-1.5410069451124493,-1602
President,TX,Ochiltree,-79.53105196451205,-2510,-78.96678966789668,-2354
President,TX,Oldham,-82.85431119920713,-836,-81.6931216931217,-772
President,TX,Orange,-63.42445963216092,-22829,-61.92815087686156,-19669
President,TX,Palo Pinto,-64.0849018822587,-8001,-64.0982800982801,-6522
President,TX,Panola,-63.479172124705265,-7269,-63.47834437722078,-6610
President,TX,Parker,-64.40205968894493,-49028,-67.54471487068584,-38104
President,TX,Parmer,-62.15094339622642,-1647,-37.72178850248403,-1063
President,TX,Pecos,-39.267352185089976,-1833,-21.886249100071993,-912
President,TX,Polk,-54.5304164426616,-13186,-56.50911624666125,-19464
President,TX,Potter,-38.71132318958014,-12899,-41.930815390045886,-11879
President,TX,Presidio,33.468651330626976,742,36.586472991375395,806
President,TX,Rains,-71.25392367421114,-4313,-71.2742980561555,-3300
President,TX,Randall,-58.746946222593316,-37994,-65.11251927972795,-35039
President,TX,Reagan,-68.50533807829181,-770,-60.22222222222222,-542
President,TX,Real,-66.75075681130171,-1323,-66.746126340882,-1120
President,TX,Red River,-56.338270754392006,-3271,-53.93433067806489,-2776
President,TX,Reeves,-23.29807431516138,-859,7.600502512562814,242
President,TX,Refugio,-32.73915626856803,-1102,-27.02886247877759,-796
President,TX,Roberts,-93.0909090909091,-512,-91.63636363636364,-504
President,TX,Robertson,-40.400049388813436,-3272,-35.121255349500714,-2462
President,TX,Rockwall,-37.694605778330335,-20314,-47.466417060892006,-18763
President,TX,Runnels,-73.82626445906101,-3255,-74.07702523240371,-2789
President,TX,Rusk,-55.714152002995135,-11905,-56.54417184374013,-10740
