office_type,district,state,county,fips,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2
President,0,PA,Union,119,-24.265473527218493,-4881,-25.67241379310345,-4467
President,0,PA,Venango,121,-41.40530759951749,-10984,-42.383236784938454,-9365
President,0,PA,Warren,123,-39.569007263922515,-8171,-40.87607807535179,-7204
President,0,PA,Washington,125,-22.782288694947585,-26992,-25.27721904172469,-24505
President,0,PA,Wayne,127,-33.628822670796396,-9446,-39.66465459423206,-8871
President,0,PA,Westmoreland,129,-28.310824970879654,-58089,-31.320017607571256,-56921
President,0,PA,Wyoming,131,-35.21335307578409,-5232,-38.66967305524239,-4802
President,0,PA,York,133,-24.581185972298517,-58619,-29.290731616072616,-59505
President,0,RI,Bristol,001,29.227520675699456,8305,22.769430156737272,5622
President,0,RI,Kent,003,7.639672155801188,7112,-0.7014593868818311,-559
President,0,RI,Newport,005,29.82577793187137,13764,19.37828525439501,7705
President,0,RI,Providence,007,22.90742920852175,62461,21.204376845396123,51276
President,0,RI,Washington,009,19.3676045227452,14731,10.032730673316708,6437
President,0,SC,Abbeville,001,-33.08935896404729,-4114,-28.25438269302499,-3030
President,0,SC,Aiken,003,-22.6730058108822,-19314,-27.489869337862597,-20555
President,0,SC,Allendale,005,52.40745894795435,1883,54.05254332029067,1934
President,0,SC,Anderson,007,-42.03844192605081,-40396,-43.674653781010264,-35069
President,0,SC,Bamberg,009,24.575748225856216,1593,27.263922518159806,1689
President,0,SC,Barnwell,011,-7.479895358976844,-772,-5.200970566515455,-493
President,0,SC,Beaufort,013,-9.99131190269331,-9775,-14.303971416792635,-10409
President,0,SC,Berkeley,015,-11.654444848647303,-12174,-17.398851987480835,-13731
President,0,SC,Calhoun,017,-4.8245085031962365,-400,-2.8597908115980406,-216
President,0,SC,Charleston,019,12.879642871829551,28188,7.8561273812908725,13815
President,0,SC,Cherokee,021,-43.767313019390585,-11060,-41.721062793049555,-9076
President,0,SC,Chester,023,-10.909437075585455,-1719,-4.858470637938319,-690
President,0,SC,Chesterfield,025,-20.481034117397755,-3866,-14.309901914992993,-2451
President,0,SC,Clarendon,027,-0.6633598278850177,-111,2.5666402744787544,389
