state,county,total_winner,total_margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share,absentee_votes,absentee_vote_share,absentee_winner,absentee_margin,republican_absentee_votes,democrat_absentee_votes,republican_absentee_vote_share,democrat_absentee_vote_share
New York,Clinton County,DEMOCRAT,2.9,31485,14217,13312,45.2,42.3,31485,100.0,DEMOCRAT,2.9,13312,14217,42.3,45.2
New York,Columbia County,DEMOCRAT,7.4,30902,14146,11867,45.8,38.4,3273,10.6,DEMOCRAT,37.2,798,2015,24.4,61.6
New York,Cortland County,REPUBLICAN,3.1,20274,8307,8930,41.0,44.0,20274,100.0,REPUBLICAN,3.1,8930,8307,44.0,41.0
New York,Delaware County,REPUBLICAN,23.6,19596,6194,10827,31.6,55.3,19596,100.0,REPUBLICAN,23.6,10827,6194,55.3,31.6
New York,Dutchess County,DEMOCRAT,3.5,129683,58933,54379,45.4,41.9,129683,100.0,DEMOCRAT,3.5,54379,58933,41.9,45.4
New York,Erie County,DEMOCRAT,10.9,423625,205773,159742,48.6,37.7,423625,100.0,DEMOCRAT,10.9,159742,205773,37.7,48.6
New York,Essex County,REPUBLICAN,0.0,16868,7341,7347,43.5,43.6,16868,100.0,REPUBLICAN,0.0,7347,7341,43.6,43.5
New York,Franklin County,REPUBLICAN,4.0,16952,6994,7670,41.3,45.2,16952,100.0,REPUBLICAN,4.0,7670,6994,45.2,41.3
New York,Fulton County,REPUBLICAN,29.1,21048,6215,12331,29.5,58.6,21048,100.0,REPUBLICAN,29.1,12331,6215,58.6,29.5
New York,Genesee County,REPUBLICAN,28.1,26208,7276,14646,27.8,55.9,26208,100.0,REPUBLICAN,28.1,14646,7276,55.9,27.8
New York,Greene County,REPUBLICAN,21.3,22050,6914,11620,31.4,52.7,22050,100.0,REPUBLICAN,21.3,11620,6914,52.7,31.4
New York,Hamilton County,REPUBLICAN,31.2,3176,906,1897,28.5,59.7,3176,100.0,REPUBLICAN,31.2,1897,906,59.7,28.5
New York,Herkimer County,REPUBLICAN,28.3,26187,7708,15110,29.4,57.7,1919,7.3,REPUBLICAN,9.3,926,748,48.3,39.0
New York,Jefferson County,REPUBLICAN,17.8,37859,13150,19894,34.7,52.5,37859,100.0,REPUBLICAN,17.8,19894,13150,52.5,34.7
New York,Kings County,DEMOCRAT,56.2,857520,611439,129368,71.3,15.1,857520,100.0,DEMOCRAT,56.2,129368,611439,15.1,71.3
New York,Lewis County,REPUBLICAN,33.0,11174,3009,6698,26.9,59.9,862,7.7,REPUBLICAN,14.7,438,311,50.8,36.1
New York,Livingston County,REPUBLICAN,16.7,30031,10140,15168,33.8,50.5,30031,100.0,REPUBLICAN,16.7,15168,10140,50.5,33.8
New York,Madison County,REPUBLICAN,10.5,30064,10988,14144,36.5,47.0,30064,100.0,REPUBLICAN,10.5,14144,10988,47.0,36.5
New York,Monroe County,DEMOCRAT,18.0,347790,179142,116476,51.5,33.5,347790,100.0,DEMOCRAT,18.0,116476,179142,33.5,51.5
New York,Montgomery County,REPUBLICAN,19.3,18854,6264,9894,33.2,52.5,18854,100.0,REPUBLICAN,19.3,9894,6264,52.5,33.2
New York,Nassau County,DEMOCRAT,8.0,642250,324212,272873,50.5,42.5,642250,100.0,DEMOCRAT,8.0,272873,324212,42.5,50.5
New York,New York County,DEMOCRAT,67.9,732423,557859,60638,76.2,8.3,732423,100.0,DEMOCRAT,67.9,60638,557859,8.3,76.2
New York,Niagara County,REPUBLICAN,11.2,92402,33927,44289,36.7,47.9,92402,100.0,REPUBLICAN,11.2,44289,33927,47.9,36.7
New York,Oneida County,REPUBLICAN,15.6,90390,32217,46282,35.6,51.2,90390,100.0,REPUBLICAN,15.6,46282,32217,51.2,35.6
New York,Onondaga County,DEMOCRAT,16.1,207695,107049,73700,51.5,35.5,207695,100.0,DEMOCRAT,16.1,73700,107049,35.5,51.5
New York,Ontario County,REPUBLICAN,3.4,51587,21055,22784,40.8,44.2,51587,100.0,REPUBLICAN,3.4,22784,21055,44.2,40.8
New York,Orange County,REPUBLICAN,2.0,151838,65532,68509,43.2,45.1,151838,100.0,REPUBLICAN,2.0,68509,65532,45.1,43.2
New York,Orleans County,REPUBLICAN,33.0,16569,4239,9700,25.6,58.5,16569,100.0,REPUBLICAN,33.0,9700,4239,58.5,25.6
New York,Oswego County,REPUBLICAN,18.1,47625,16186,24794,34.0,52.1,47625,100.0,REPUBLICAN,18.1,24794,16186,52.1,34.0
New York,Otsego County,REPUBLICAN,9.2,25415,9809,12156,38.6,47.8,25415,100.0,REPUBLICAN,9.2,12156,9809,47.8,38.6
New York,Putnam County,REPUBLICAN,11.6,48151,18324,23905,38.1,49.6,48151,100.0,REPUBLICAN,11.6,23905,18324,49.6,38.1
New York,Queens County,DEMOCRAT,49.7,735550,502411,137148,68.3,18.6,735550,100.0,DEMOCRAT,49.7,137148,502411,18.6,68.3
New York,Rensselaer County,DEMOCRAT,2.7,70742,30506,28591,43.1,40.4,70742,100.0,DEMOCRAT,2.7,28591,30506,40.4,43.1
New York,Richmond County,REPUBLICAN,10.9,193168,71348,92383,36.9,47.8,193168,100.0,REPUBLICAN,10.9,92383,71348,47.8,36.9
New York,Rockland County,DEMOCRAT,9.0,135087,67098,54873,49.7,40.6,135087,100.0,DEMOCRAT,9.0,54873,67098,40.6,49.7
New York,Saratoga County,REPUBLICAN,0.1,113695,48503,48584,42.7,42.7,113695,100.0,REPUBLICAN,0.1,48584,48503,42.7,42.7
New York,Schenectady County,DEMOCRAT,10.3,66451,32072,25203,48.3,37.9,66451,100.0,DEMOCRAT,10.3,25203,32072,37.9,48.3
New York,Schoharie County,REPUBLICAN,26.8,13943,3966,7705,28.4,55.3,13943,100.0,REPUBLICAN,26.8,7705,3966,55.3,28.4
New York,Schuyler County,REPUBLICAN,19.6,8689,2814,4516,32.4,52.0,8689,100.0,REPUBLICAN,19.6,4516,2814,52.0,32.4
New York,Seneca County,REPUBLICAN,8.2,13836,5350,6487,38.7,46.9,1107,8.0,DEMOCRAT,3.3,455,492,41.1,44.4
New York,St. Lawrence County,REPUBLICAN,6.4,38682,15749,18236,40.7,47.1,38682,100.0,REPUBLICAN,6.4,18236,15749,47.1,40.7
New York,Steuben County,REPUBLICAN,29.9,41608,10718,23145,25.8,55.6,41608,100.0,REPUBLICAN,29.9,23145,10718,55.6,25.8
New York,Suffolk County,REPUBLICAN,3.2,681254,292720,314639,43.0,46.2,681254,100.0,REPUBLICAN,3.2,314639,292720,46.2,43.0
New York,Sullivan County,REPUBLICAN,6.7,29931,11913,13929,39.8,46.5,29931,100.0,REPUBLICAN,6.7,13929,11913,46.5,39.8
New York,Tioga County,REPUBLICAN,23.0,22053,7123,12206,32.3,55.3,22053,100.0,REPUBLICAN,23.0,12206,7123,55.3,32.3
New York,Tompkins County,DEMOCRAT,39.3,42513,26093,9370,61.4,22.0,42513,100.0,DEMOCRAT,39.3,9370,26093,22.0,61.4
New York,Ulster County,DEMOCRAT,12.3,84375,40674,30288,48.2,35.9,84375,100.0,DEMOCRAT,12.3,30288,40674,35.9,48.2
New York,Warren County,REPUBLICAN,6.0,30960,12461,14317,40.2,46.2,30960,100.0,REPUBLICAN,6.0,14317,12461,46.2,40.2
New York,Washington County,REPUBLICAN,14.7,24528,8564,12170,34.9,49.6,24528,100.0,REPUBLICAN,14.7,12170,8564,49.6,34.9
New York,Wayne County,REPUBLICAN,18.9,39687,12728,20221,32.1,51.0,39687,100.0,REPUBLICAN,18.9,20221,12728,51.0,32.1
New York,Westchester County,DEMOCRAT,34.6,420593,265256,119658,63.1,28.4,420593,100.0,DEMOCRAT,34.6,119658,265256,28.4,63.1
New York,Wyoming County,REPUBLICAN,41.9,17199,3716,10928,21.6,63.5,17199,100.0,REPUBLICAN,41.9,10928,3716,63.5,21.6
North Carolina,Alamance County,REPUBLICAN,12.6,71157,29833,38815,41.9,54.5,43123,60.6,REPUBLICAN,6.4,22299,19553,51.7,45.3
North Carolina,Alexander County,REPUBLICAN,55.4,18271,3767,13893,20.6,76.0,13072,71.5,REPUBLICAN,53.6,9830,2825,75.2,21.6
North Carolina,Alleghany County,REPUBLICAN,47.2,5315,1306,3814,24.6,71.8,3751,70.6,REPUBLICAN,40.8,2572,1042,68.6,27.8
North Carolina,Anson County,DEMOCRAT,12.8,10545,5859,4506,55.6,42.7,6152,58.3,DEMOCRAT,29.3,2133,3936,34.7,64.0
North Carolina,Ashe County,REPUBLICAN,44.0,13424,3500,9412,26.1,70.1,7304,54.4,REPUBLICAN,34.9,4795,2244,65.6,30.7
North Carolina,Avery County,REPUBLICAN,55.9,8249,1689,6298,20.5,76.3,3373,40.9,REPUBLICAN,45.6,2409,872,71.4,25.9
North Carolina,Beaufort County,REPUBLICAN,24.1,23938,8764,14543,36.6,60.8,15044,62.8,REPUBLICAN,20.0,8868,5855,58.9,38.9
North Carolina,Bertie County,DEMOCRAT,24.8,9347,5778,3456,61.8,37.0,5586,59.8,DEMOCRAT,28.6,1964,3562,35.2,63.8
North Carolina,Bladen County,REPUBLICAN,9.4,15897,7058,8550,44.4,53.8,10663,67.1,REPUBLICAN,7.7,5657,4840,53.1,45.4
North Carolina,Brunswick County,REPUBLICAN,28.4,68351,23282,42720,34.1,62.5,51349,75.1,REPUBLICAN,26.1,31602,18214,61.5,35.5
North Carolina,Buncombe County,DEMOCRAT,14.2,138947,75452,55716,54.3,40.1,106497,76.6,DEMOCRAT,20.5,39895,61742,37.5,58.0
North Carolina,Burke County,REPUBLICAN,38.5,38920,11251,26238,28.9,67.4,27325,70.2,REPUBLICAN,35.4,18074,8414,66.1,30.8
North Carolina,Cabarrus County,REPUBLICAN,19.6,93289,35521,53819,38.1,57.7,53190,57.0,REPUBLICAN,13.4,29267,22118,55.0,41.6
North Carolina,Caldwell County,REPUBLICAN,50.1,36320,8425,26621,23.2,73.3,25766,70.9,REPUBLICAN,48.3,18747,6299,72.8,24.4
North Carolina,Camden County,REPUBLICAN,45.4,5006,1274,3546,25.4,70.8,2967,59.3,REPUBLICAN,39.4,2020,851,68.1,28.7
North Carolina,Carteret County,REPUBLICAN,44.0,37781,9939,26569,26.3,70.3,26414,69.9,REPUBLICAN,40.8,18211,7442,68.9,28.2
North Carolina,Caswell County,REPUBLICAN,11.1,11070,4792,6026,43.3,54.4,6746,60.9,REPUBLICAN,1.0,3342,3273,49.5,48.5
North Carolina,Catawba County,REPUBLICAN,37.5,72351,21216,48324,29.3,66.8,51180,70.7,REPUBLICAN,35.4,33801,15661,66.0,30.6
North Carolina,Chatham County,DEMOCRAT,9.9,39849,21065,17105,52.9,42.9,29846,74.9,DEMOCRAT,20.7,11281,17460,37.8,58.5
North Carolina,Cherokee County,REPUBLICAN,56.3,14181,2860,10844,20.2,76.5,7789,54.9,REPUBLICAN,50.4,5745,1818,73.8,23.3
North Carolina,Chowan County,REPUBLICAN,14.1,7228,2992,4014,41.4,55.5,5190,71.8,REPUBLICAN,10.9,2804,2240,54.0,43.2
North Carolina,Clay County,REPUBLICAN,51.1,6010,1367,4437,22.7,73.8,3972,66.1,REPUBLICAN,46.3,2847,1007,71.7,25.4
North Carolina,Cleveland County,REPUBLICAN,30.3,44673,14964,28479,33.5,63.7,29189,65.3,REPUBLICAN,24.4,17811,10700,61.0,36.7
North Carolina,Columbus County,REPUBLICAN,21.9,23732,9063,14272,38.2,60.1,13016,54.8,REPUBLICAN,12.9,7237,5562,55.6,42.7
North Carolina,Craven County,REPUBLICAN,21.5,47001,17630,27731,37.5,59.0,35004,74.5,REPUBLICAN,20.0,20497,13496,58.6,38.6
North Carolina,Cumberland County,DEMOCRAT,16.0,127506,71605,51265,56.2,40.2,85648,67.2,DEMOCRAT,23.3,31602,51522,36.9,60.2
North Carolina,Currituck County,REPUBLICAN,49.3,12669,2913,9163,23.0,72.3,5464,43.1,REPUBLICAN,44.5,3829,1400,70.1,25.6
North Carolina,Dare County,REPUBLICAN,21.6,19609,7222,11460,36.8,58.4,11263,57.4,REPUBLICAN,12.3,6120,4733,54.3,42.0
North Carolina,Davidson County,REPUBLICAN,48.4,74856,18109,54317,24.2,72.6,44783,59.8,REPUBLICAN,50.0,32988,10597,73.7,23.7
North Carolina,Davie County,REPUBLICAN,47.5,21756,5270,15602,24.2,71.7,14594,67.1,REPUBLICAN,43.9,10237,3826,70.1,26.2
North Carolina,Duplin County,REPUBLICAN,18.9,20856,8283,12217,39.7,58.6,11339,54.4,REPUBLICAN,10.4,6176,4994,54.5,44.0
North Carolina,Durham County,DEMOCRAT,59.5,156134,121250,28350,77.7,18.2,125707,80.5,DEMOCRAT,63.2,20863,100363,16.6,79.8
North Carolina,Edgecombe County,DEMOCRAT,32.0,24886,16224,8261,65.2,33.2,16899,67.9,DEMOCRAT,42.4,4753,11919,28.1,70.5
North Carolina,Forsyth County,DEMOCRAT,10.4,178312,94464,75975,53.0,42.6,117079,65.7,DEMOCRAT,17.7,46144,66874,39.4,57.1
North Carolina,Franklin County,REPUBLICAN,11.5,30368,12874,16368,42.4,53.9,19844,65.3,REPUBLICAN,1.6,9772,9460,49.2,47.7
North Carolina,Gaston County,REPUBLICAN,31.8,96431,31177,61798,32.3,64.1,69989,72.6,REPUBLICAN,30.6,44701,23256,63.9,33.2
North Carolina,Gates County,REPUBLICAN,9.1,5392,2385,2874,44.2,53.3,2505,46.5,DEMOCRAT,10.6,1091,1357,43.6,54.2
North Carolina,Graham County,REPUBLICAN,60.3,4168,768,3283,18.4,78.8,2555,61.3,REPUBLICAN,57.0,1976,519,77.3,20.3
North Carolina,Granville County,REPUBLICAN,2.5,27353,12909,13591,47.2,49.7,19338,70.7,DEMOCRAT,3.4,9062,9715,46.9,50.2
North Carolina,Greene County,REPUBLICAN,9.5,8095,3605,4374,44.5,54.0,5019,62.0,DEMOCRAT,2.3,2418,2534,48.2,50.5
North Carolina,Guilford County,DEMOCRAT,19.9,257405,149248,98062,58.0,38.1,178837,69.5,DEMOCRAT,24.2,64936,108260,36.3,60.5
North Carolina,Halifax County,DEMOCRAT,26.7,25167,15748,9031,62.6,35.9,14768,58.7,DEMOCRAT,31.3,4983,9602,33.7,65.0
North Carolina,Harnett County,REPUBLICAN,23.6,46065,16737,27614,36.3,59.9,29508,64.1,REPUBLICAN,20.4,17279,11269,58.6,38.2
North Carolina,Haywood County,REPUBLICAN,27.5,30727,10473,18929,34.1,61.6,20173,65.7,REPUBLICAN,22.1,11953,7499,59.3,37.2
North Carolina,Henderson County,REPUBLICAN,27.5,58176,19827,35809,34.1,61.6,40734,70.0,REPUBLICAN,23.2,24374,14924,59.8,36.6
North Carolina,Hertford County,DEMOCRAT,37.4,10186,6910,3099,67.8,30.4,6133,60.2,DEMOCRAT,47.1,1580,4467,25.8,72.8
North Carolina,Hoke County,DEMOCRAT,10.8,18230,9726,7760,53.4,42.6,12217,67.0,DEMOCRAT,17.9,4810,6997,39.4,57.3
North Carolina,Hyde County,REPUBLICAN,14.0,2304,965,1288,41.9,55.9,833,36.2,DEMOCRAT,7.8,378,443,45.4,53.2
North Carolina,Iredell County,REPUBLICAN,36.4,82567,24734,54754,30.0,66.3,51140,61.9,REPUBLICAN,31.5,32842,16737,64.2,32.7
North Carolina,Jackson County,REPUBLICAN,11.5,18713,7713,9870,41.2,52.7,13353,71.4,REPUBLICAN,4.3,6590,6022,49.4,45.1
North Carolina,Johnston County,REPUBLICAN,30.3,85909,28362,54372,33.0,63.3,54971,64.0,REPUBLICAN,24.5,33337,19881,60.6,36.2
North Carolina,Jones County,REPUBLICAN,17.7,5135,2065,2974,40.2,57.9,2585,50.3,REPUBLICAN,17.3,1501,1054,58.1,40.8
North Carolina,Lee County,REPUBLICAN,12.9,25084,10469,13712,41.7,54.7,18570,74.0,REPUBLICAN,10.8,9996,7987,53.8,43.0
North Carolina,Lenoir County,REPUBLICAN,3.7,26807,12634,13613,47.1,50.8,19054,71.1,REPUBLICAN,5.7,9908,8826,52.0,46.3
North Carolina,Lincoln County,REPUBLICAN,47.2,40023,9897,28806,24.7,72.0,26189,65.4,REPUBLICAN,43.3,18402,7069,70.3,27.0
North Carolina,Macon County,REPUBLICAN,40.9,17734,4876,12127,27.5,68.4,12121,68.3,REPUBLICAN,35.9,8007,3656,66.1,30.2
North Carolina,Madison County,REPUBLICAN,25.4,11269,3926,6783,34.8,60.2,7239,64.2,REPUBLICAN,20.0,4187,2739,57.8,37.8
North Carolina,Martin County,REPUBLICAN,0.4,11964,5846,5897,48.9,49.3,6170,51.6,DEMOCRAT,14.0,2609,3475,42.3,56.3
North Carolina,McDowell County,REPUBLICAN,49.8,19875,4667,14568,23.5,73.3,13113,66.0,REPUBLICAN,47.6,9508,3261,72.5,24.9
North Carolina,Mecklenburg County,DEMOCRAT,29.4,472857,294562,155518,62.3,32.9,311419,65.9,DEMOCRAT,35.0,95130,204272,30.5,65.6
North Carolina,Mitchell County,REPUBLICAN,57.9,8096,1596,6282,19.7,77.6,5568,68.8,REPUBLICAN,52.9,4194,1246,75.3,22.4
North Carolina,Montgomery County,REPUBLICAN,25.8,11540,4150,7130,36.0,61.8,6156,53.3,REPUBLICAN,18.6,3600,2456,58.5,39.9
North Carolina,Moore County,REPUBLICAN,29.1,48692,16329,30490,33.5,62.6,29859,61.3,REPUBLICAN,24.8,18148,10753,60.8,36.0
North Carolina,Nash County,REPUBLICAN,0.2,47665,23235,23319,48.7,48.9,33490,70.3,DEMOCRAT,4.0,15766,17111,47.1,51.1
North Carolina,New Hanover County,REPUBLICAN,3.9,111905,50979,55344,45.6,49.5,76046,68.0,DEMOCRAT,0.3,36343,36599,47.8,48.1
North Carolina,Northampton County,DEMOCRAT,26.0,9848,6144,3582,62.4,36.4,5407,54.9,DEMOCRAT,40.4,1587,3774,29.4,69.8
North Carolina,Onslow County,REPUBLICAN,34.3,57135,17514,37122,30.7,65.0,35582,62.3,REPUBLICAN,29.3,22389,11971,62.9,33.6
North Carolina,Orange County,DEMOCRAT,50.2,82340,59923,18557,72.8,22.5,63706,77.4,DEMOCRAT,58.9,11869,49380,18.6,77.5
North Carolina,Pamlico County,REPUBLICAN,26.3,6870,2448,4258,35.6,62.0,4512,65.7,REPUBLICAN,21.3,2684,1725,59.5,38.2
North Carolina,Pasquotank County,DEMOCRAT,2.5,17391,8615,8180,49.5,47.0,12054,69.3,DEMOCRAT,7.6,5401,6321,44.8,52.4
North Carolina,Pender County,REPUBLICAN,29.7,27885,9354,17639,33.5,63.3,20606,73.9,REPUBLICAN,29.7,13078,6967,63.5,33.8
North Carolina,Perquimans County,REPUBLICAN,27.7,6708,2319,4177,34.6,62.3,4230,63.1,REPUBLICAN,25.6,2596,1513,61.4,35.8
North Carolina,Person County,REPUBLICAN,17.1,19615,7833,11185,39.9,57.0,13943,71.1,REPUBLICAN,12.9,7691,5891,55.2,42.3
North Carolina,Pitt County,DEMOCRAT,7.6,80527,41824,35691,51.9,44.3,56682,70.4,DEMOCRAT,10.6,24429,30449,43.1,53.7
North Carolina,Polk County,REPUBLICAN,27.7,10934,3735,6768,34.2,61.9,7844,71.7,REPUBLICAN,21.1,4624,2966,58.9,37.8
North Carolina,Randolph County,REPUBLICAN,56.1,64575,13194,49430,20.4,76.5,43278,67.0,REPUBLICAN,55.9,33200,8991,76.7,20.8
North Carolina,Richmond County,REPUBLICAN,9.7,19328,8501,10383,44.0,53.7,12108,62.6,REPUBLICAN,6.0,6297,5575,52.0,46.0
North Carolina,Robeson County,REPUBLICAN,4.3,40858,19016,20762,46.5,50.8,19216,47.0,DEMOCRAT,8.5,8570,10207,44.6,53.1
North Carolina,Rockingham County,REPUBLICAN,29.8,42278,14228,26830,33.7,63.5,25687,60.8,REPUBLICAN,23.6,15572,9519,60.6,37.1
North Carolina,Rowan County,REPUBLICAN,36.4,64369,19400,42810,30.1,66.5,40908,63.6,REPUBLICAN,34.2,26881,12873,65.7,31.5
North Carolina,Rutherford County,REPUBLICAN,47.4,30311,7512,21871,24.8,72.2,20071,66.2,REPUBLICAN,46.3,14430,5144,71.9,25.6
North Carolina,Sampson County,REPUBLICAN,16.5,25928,10547,14838,40.7,57.2,15767,60.8,REPUBLICAN,10.4,8566,6933,54.3,44.0
North Carolina,Scotland County,DEMOCRAT,7.6,13928,7319,6256,52.5,44.9,8840,63.5,DEMOCRAT,13.7,3721,4929,42.1,55.8
North Carolina,Stanly County,REPUBLICAN,49.7,29917,7094,21964,23.7,73.4,20171,67.4,REPUBLICAN,49.7,14840,4818,73.6,23.9
North Carolina,Stokes County,REPUBLICAN,55.2,22550,4665,17116,20.7,75.9,12297,54.5,REPUBLICAN,50.2,9035,2868,73.5,23.3
North Carolina,Surry County,REPUBLICAN,50.3,32196,7488,23671,23.3,73.5,21712,67.4,REPUBLICAN,47.7,15725,5375,72.4,24.8
North Carolina,Swain County,REPUBLICAN,22.4,6124,2196,3565,35.9,58.2,3915,63.9,REPUBLICAN,18.0,2225,1520,56.8,38.8
North Carolina,Transylvania County,REPUBLICAN,22.2,17869,6558,10520,36.7,58.9,12359,69.2,REPUBLICAN,13.8,6796,5096,55.0,41.2
North Carolina,Tyrrell County,REPUBLICAN,14.7,1739,720,975,41.4,56.1,962,55.3,REPUBLICAN,24.3,585,351,60.8,36.5
North Carolina,Union County,REPUBLICAN,30.6,105710,34337,66707,32.5,63.1,75308,71.2,REPUBLICAN,28.6,47028,25479,62.4,33.8
North Carolina,Vance County,DEMOCRAT,24.5,19977,12229,7332,61.2,36.7,14208,71.1,DEMOCRAT,26.5,5096,8858,35.9,62.3
North Carolina,Wake County,DEMOCRAT,20.2,527624,302736,196082,57.4,37.2,333742,63.3,DEMOCRAT,29.1,111043,208306,33.3,62.4
North Carolina,Warren County,DEMOCRAT,32.5,9842,6413,3214,65.2,32.7,6146,62.4,DEMOCRAT,44.7,1634,4382,26.6,71.3
North Carolina,Washington County,DEMOCRAT,15.3,6165,3510,2564,56.9,41.6,3812,61.8,DEMOCRAT,19.5,1510,2252,39.6,59.1
North Carolina,Watauga County,DEMOCRAT,1.5,29985,14138,13697,47.2,45.7,21053,70.2,DEMOCRAT,12.6,8503,11154,40.4,53.0
North Carolina,Wayne County,REPUBLICAN,11.4,50689,21770,27540,42.9,54.3,37733,74.4,REPUBLICAN,10.7,20450,16400,54.2,43.5
North Carolina,Wilkes County,REPUBLICAN,54.7,31296,6638,23752,21.2,75.9,16537,52.8,REPUBLICAN,48.9,12115,4028,73.3,24.4
North Carolina,Wilson County,DEMOCRAT,5.6,38135,19663,17531,51.6,46.0,25586,67.1,DEMOCRAT,10.7,11162,13905,43.6,54.3
North Carolina,Yadkin County,REPUBLICAN,60.8,17624,3160,13880,17.9,78.8,7982,45.3,REPUBLICAN,56.7,6139,1613,76.9,20.2
North Carolina,Yancey County,REPUBLICAN,32.0,9960,3196,6385,32.1,64.1,6264,62.9,REPUBLICAN,27.0,3877,2188,61.9,34.9
North Dakota,Adams County,REPUBLICAN,56.9,1218,216,909,17.7,74.6,1218,100.0,REPUBLICAN,56.9,909,216,74.6,17.7
North Dakota,Barnes County,REPUBLICAN,29.2,5344,1597,3160,29.9,59.1,5344,100.0,REPUBLICAN,29.2,3160,1597,59.1,29.9
North Dakota,Benson County,REPUBLICAN,4.3,2011,842,929,41.9,46.2,2011,100.0,REPUBLICAN,4.3,929,842,46.2,41.9
North Dakota,Billings County,REPUBLICAN,72.1,605,59,495,9.8,81.8,605,100.0,REPUBLICAN,72.1,495,59,81.8,9.8
North Dakota,Bottineau County,REPUBLICAN,50.3,3494,736,2494,21.1,71.4,3494,100.0,REPUBLICAN,50.3,2494,736,71.4,21.1
North Dakota,Bowman County,REPUBLICAN,68.2,1787,227,1446,12.7,80.9,1787,100.0,REPUBLICAN,68.2,1446,227,80.9,12.7
North Dakota,Burke County,REPUBLICAN,73.8,1052,119,895,11.3,85.1,1052,100.0,REPUBLICAN,73.8,895,119,85.1,11.3
North Dakota,Burleigh County,REPUBLICAN,45.1,47979,10881,32532,22.7,67.8,47979,100.0,REPUBLICAN,45.1,32532,10881,67.8,22.7
North Dakota,Cass County,REPUBLICAN,10.5,80821,31361,39816,38.8,49.3,80821,100.0,REPUBLICAN,10.5,39816,31361,49.3,38.8
North Dakota,Cavalier County,REPUBLICAN,43.9,2006,476,1357,23.7,67.6,2006,100.0,REPUBLICAN,43.9,1357,476,67.6,23.7
North Dakota,Dickey County,REPUBLICAN,46.2,2407,554,1667,23.0,69.3,2407,100.0,REPUBLICAN,46.2,1667,554,69.3,23.0
North Dakota,Divide County,REPUBLICAN,51.0,1219,245,867,20.1,71.1,1219,100.0,REPUBLICAN,51.0,867,245,71.1,20.1
North Dakota,Dunn County,REPUBLICAN,63.0,2243,358,1771,16.0,79.0,2243,100.0,REPUBLICAN,63.0,1771,358,79.0,16.0
North Dakota,Eddy County,REPUBLICAN,35.4,1231,355,791,28.8,64.3,1231,100.0,REPUBLICAN,35.4,791,355,64.3,28.8
North Dakota,Emmons County,REPUBLICAN,73.8,1981,215,1677,10.9,84.7,1981,100.0,REPUBLICAN,73.8,1677,215,84.7,10.9
North Dakota,Foster County,REPUBLICAN,52.0,1719,347,1241,20.2,72.2,1719,100.0,REPUBLICAN,52.0,1241,347,72.2,20.2
North Dakota,Golden Valley County,REPUBLICAN,72.8,957,99,796,10.3,83.2,957,100.0,REPUBLICAN,72.8,796,99,83.2,10.3
North Dakota,Grand Forks County,REPUBLICAN,18.1,30365,10851,16340,35.7,53.8,30365,100.0,REPUBLICAN,18.1,16340,10851,53.8,35.7
North Dakota,Grant County,REPUBLICAN,66.8,1381,185,1108,13.4,80.2,1381,100.0,REPUBLICAN,66.8,1108,185,80.2,13.4
North Dakota,Griggs County,REPUBLICAN,43.4,1265,298,847,23.6,67.0,1265,100.0,REPUBLICAN,43.4,847,298,67.0,23.6
North Dakota,Hettinger County,REPUBLICAN,68.1,1296,168,1050,13.0,81.0,1296,100.0,REPUBLICAN,68.1,1050,168,81.0,13.0
North Dakota,Kidder County,REPUBLICAN,67.7,1376,179,1111,13.0,80.7,1376,100.0,REPUBLICAN,67.7,1111,179,80.7,13.0
North Dakota,LaMoure County,REPUBLICAN,45.5,2151,502,1481,23.3,68.9,2151,100.0,REPUBLICAN,45.5,1481,502,68.9,23.3
North Dakota,Logan County,REPUBLICAN,72.5,1067,114,888,10.7,83.2,1067,100.0,REPUBLICAN,72.5,888,114,83.2,10.7
North Dakota,McHenry County,REPUBLICAN,55.3,2820,490,2050,17.4,72.7,2820,100.0,REPUBLICAN,55.3,2050,490,72.7,17.4
North Dakota,McIntosh County,REPUBLICAN,59.8,1446,235,1100,16.3,76.1,1446,100.0,REPUBLICAN,59.8,1100,235,76.1,16.3
North Dakota,McKenzie County,REPUBLICAN,63.6,4672,698,3670,14.9,78.6,4672,100.0,REPUBLICAN,63.6,3670,698,78.6,14.9
North Dakota,McLean County,REPUBLICAN,52.3,5315,1081,3860,20.3,72.6,5315,100.0,REPUBLICAN,52.3,3860,1081,72.6,20.3
North Dakota,Mercer County,REPUBLICAN,67.0,4682,621,3759,13.3,80.3,4682,100.0,REPUBLICAN,67.0,3759,621,80.3,13.3
North Dakota,Morton County,REPUBLICAN,52.1,15832,3080,11336,19.5,71.6,15832,100.0,REPUBLICAN,52.1,11336,3080,71.6,19.5
North Dakota,Mountrail County,REPUBLICAN,33.2,4106,1220,2582,29.7,62.9,4106,100.0,REPUBLICAN,33.2,2582,1220,62.9,29.7
North Dakota,Nelson County,REPUBLICAN,28.5,1717,536,1025,31.2,59.7,1717,100.0,REPUBLICAN,28.5,1025,536,59.7,31.2
North Dakota,Oliver County,REPUBLICAN,69.9,1017,119,830,11.7,81.6,1017,100.0,REPUBLICAN,69.9,830,119,81.6,11.7
