state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
South Carolina,Cherokee County,Republican,43.8,25270,6983,18043,27.6,71.4
South Carolina,Chester County,Republican,10.9,15757,6941,8660,44.1,55.0
South Carolina,Chesterfield County,Republican,20.4,18876,7431,11297,39.4,59.8
South Carolina,Clarendon County,Republican,0.7,16733,8250,8361,49.3,50.0
South Carolina,Colleton County,Republican,9.5,19283,8602,10440,44.6,54.1
South Carolina,Darlington County,Republican,4.9,32417,15220,16832,47.0,51.9
South Carolina,Dillon County,Republican,1.1,13101,6436,6582,49.1,50.2
South Carolina,Dorchester County,Republican,10.4,77278,33824,41913,43.8,54.2
South Carolina,Edgefield County,Republican,24.3,13304,4953,8184,37.2,61.5
South Carolina,Fairfield County,Democrat,22.7,12136,7382,4625,60.8,38.1
South Carolina,Florence County,Republican,2.3,64510,31153,32615,48.3,50.6
South Carolina,Georgetown County,Republican,12.8,36668,15822,20487,43.1,55.9
South Carolina,Greenville County,Republican,18.2,258155,103030,150021,39.9,58.1
South Carolina,Greenwood County,Republican,22.8,32006,12145,19431,37.9,60.7
South Carolina,Hampton County,Democrat,15.2,9305,5323,3906,57.2,42.0
South Carolina,Horry County,Republican,33.2,179744,59180,118821,32.9,66.1
South Carolina,Jasper County,Democrat,0.7,14394,7185,7078,49.9,49.2
South Carolina,Kershaw County,Republican,23.1,33629,12699,20471,37.8,60.9
South Carolina,Lancaster County,Republican,22.8,49868,18937,30312,38.0,60.8
South Carolina,Laurens County,Republican,32.3,30488,10159,20004,33.3,65.6
South Carolina,Lee County,Democrat,27.5,8431,5329,3008,63.2,35.7
South Carolina,Lexington County,Republican,30.1,144568,49301,92817,34.1,64.2
South Carolina,McCormick County,Republican,4.7,5697,2687,2958,47.2,51.9
South Carolina,Marion County,Democrat,21.5,14704,8872,5711,60.3,38.8
South Carolina,Marlboro County,Democrat,10.9,11446,6290,5044,55.0,44.1
South Carolina,Newberry County,Republican,24.1,18631,6958,11443,37.3,61.4
South Carolina,Oconee County,Republican,47.4,40668,10414,29698,25.6,73.0
South Carolina,Orangeburg County,Democrat,33.2,41205,27295,13603,66.2,33.0
South Carolina,Pickens County,Republican,50.9,57546,13645,42907,23.7,74.6
South Carolina,Richland County,Democrat,38.3,193822,132570,58313,68.4,30.1
South Carolina,Saluda County,Republican,35.1,9274,2963,6210,31.9,67.0
South Carolina,Spartanburg County,Republican,27.3,148655,52926,93560,35.6,62.9
South Carolina,Sumter County,Democrat,13.1,48920,27379,21000,56.0,42.9
South Carolina,Union County,Republican,24.5,13257,4935,8183,37.2,61.7
South Carolina,Williamsburg County,Democrat,29.8,15985,10289,5532,64.4,34.6
South Carolina,York County,Republican,16.4,144050,59008,82727,41.0,57.4
South Dakota,Aurora County,Republican,52.3,1405,317,1052,22.6,74.9
South Dakota,Beadle County,Republican,38.1,7081,2107,4808,29.8,67.9
South Dakota,Bennett County,Republican,19.3,1183,466,694,39.4,58.7
South Dakota,Bon Homme County,Republican,50.5,3001,721,2235,24.0,74.5
South Dakota,Brookings County,Republican,13.0,14567,6110,8000,41.9,54.9
South Dakota,Brown County,Republican,23.0,17547,6538,10580,37.3,60.3
South Dakota,Brule County,Republican,43.3,2490,673,1750,27.0,70.3
South Dakota,Buffalo County,Democrat,30.8,549,352,183,64.1,33.3
South Dakota,Butte County,Republican,58.1,4802,939,3731,19.6,77.7
South Dakota,Campbell County,Republican,72.2,873,117,747,13.4,85.6
South Dakota,Charles Mix County,Republican,36.4,3783,1177,2552,31.1,67.5
South Dakota,Clark County,Republican,50.6,1850,437,1373,23.6,74.2
South Dakota,Clay County,Democrat,11.0,5698,3083,2456,54.1,43.1
South Dakota,Codington County,Republican,38.9,13161,3837,8958,29.2,68.1
South Dakota,Corson County,Republican,1.9,1283,622,647,48.5,50.4
South Dakota,Custer County,Republican,42.4,5494,1522,3852,27.7,70.1
South Dakota,Davison County,Republican,35.1,8454,2648,5613,31.3,66.4
South Dakota,Day County,Republican,27.6,2964,1052,1869,35.5,63.1
South Dakota,Deuel County,Republican,46.4,2350,609,1699,25.9,72.3
South Dakota,Dewey County,Democrat,17.3,1966,1131,790,57.5,40.2
South Dakota,Douglas County,Republican,73.3,1707,216,1468,12.7,86.0
South Dakota,Edmunds County,Republican,56.5,1985,417,1538,21.0,77.5
South Dakota,Fall River County,Republican,45.1,4042,1053,2878,26.1,71.2
South Dakota,Faulk County,Republican,64.8,1182,198,964,16.8,81.6
South Dakota,Grant County,Republican,41.7,3745,1056,2618,28.2,69.9
South Dakota,Gregory County,Republican,58.2,2258,455,1771,20.2,78.4
South Dakota,Haakon County,Republican,81.0,1137,105,1026,9.2,90.2
South Dakota,Hamlin County,Republican,55.9,3083,647,2372,21.0,76.9
South Dakota,Hand County,Republican,57.8,1836,373,1433,20.3,78.1
South Dakota,Hanson County,Republican,51.8,2388,557,1793,23.3,75.1
South Dakota,Harding County,Republican,86.0,813,49,748,6.0,92.0
South Dakota,Hughes County,Republican,29.4,8723,2953,5522,33.9,63.3
South Dakota,Hutchinson County,Republican,58.0,3767,762,2944,20.2,78.2
South Dakota,Hyde County,Republican,60.2,710,136,564,19.2,79.4
South Dakota,Jackson County,Republican,34.0,1115,359,738,32.2,66.2
South Dakota,Jerauld County,Republican,44.9,1006,270,721,26.8,71.7
South Dakota,Jones County,Republican,68.1,599,90,498,15.0,83.1
South Dakota,Kingsbury County,Republican,39.0,2779,819,1904,29.5,68.5
South Dakota,Lake County,Republican,27.5,5873,2068,3681,35.2,62.7
South Dakota,Lawrence County,Republican,30.5,13828,4537,8753,32.8,63.3
South Dakota,Lincoln County,Republican,23.6,32396,11981,19617,37.0,60.6
South Dakota,Lyman County,Republican,32.3,1597,525,1042,32.9,65.2
South Dakota,McCook County,Republican,44.8,2900,769,2068,26.5,71.3
South Dakota,McPherson County,Republican,64.4,1324,222,1075,16.8,81.2
South Dakota,Marshall County,Republican,19.7,2178,858,1287,39.4,59.1
South Dakota,Meade County,Republican,48.2,13670,3285,9875,24.0,72.2
South Dakota,Mellette County,Republican,19.6,769,298,449,38.8,58.4
South Dakota,Miner County,Republican,41.1,1138,320,787,28.1,69.2
South Dakota,Minnehaha County,Republican,9.5,92326,40482,49249,43.8,53.3
South Dakota,Moody County,Republican,24.1,3206,1179,1951,36.8,60.9
South Dakota,Oglala Lakota County,Democrat,79.1,3200,2829,297,88.4,9.3
South Dakota,Pennington County,Republican,25.2,57518,20606,35063,35.8,61.0
South Dakota,Perkins County,Republican,69.6,1669,239,1401,14.3,83.9
South Dakota,Potter County,Republican,66.1,1380,227,1139,16.4,82.5
South Dakota,Roberts County,Republican,13.4,4307,1828,2404,42.4,55.8
South Dakota,Sanborn County,Republican,54.7,1185,257,905,21.7,76.4
South Dakota,Spink County,Republican,34.9,3163,998,2104,31.6,66.5
South Dakota,Stanley County,Republican,47.3,1652,421,1203,25.5,72.8
South Dakota,Sully County,Republican,58.2,930,185,726,19.9,78.1
South Dakota,Todd County,Democrat,56.3,2539,1963,532,77.3,21.0
South Dakota,Tripp County,Republican,61.8,2696,495,2161,18.4,80.2
South Dakota,Turner County,Republican,47.3,4548,1139,3290,25.0,72.3
South Dakota,Union County,Republican,36.3,8855,2725,5944,30.8,67.1
South Dakota,Walworth County,Republican,54.3,2580,565,1966,21.9,76.2
South Dakota,Yankton County,Republican,23.6,10900,4016,6581,36.8,60.4
South Dakota,Ziebach County,Democrat,8.5,906,481,404,53.1,44.6
Tennessee,Anderson County,Republican,32.2,35570,11741,23184,33.0,65.2
Tennessee,Bedford County,Republican,51.9,19088,4453,14354,23.3,75.2
Tennessee,Benton County,Republican,57.0,7260,1529,5668,21.1,78.1
Tennessee,Bledsoe County,Republican,65.2,5758,971,4725,16.9,82.1
Tennessee,Blount County,Republican,44.2,66609,17932,47369,26.9,71.1
Tennessee,Bradley County,Republican,55.3,45865,9851,35204,21.5,76.8
Tennessee,Campbell County,Republican,66.3,14933,2441,12331,16.3,82.6
Tennessee,Cannon County,Republican,60.0,6557,1261,5190,19.2,79.2
Tennessee,Carroll County,Republican,55.8,11905,2559,9205,21.5,77.3
Tennessee,Carter County,Republican,61.5,24492,4529,19584,18.5,80.0
Tennessee,Cheatham County,Republican,44.1,20260,5514,14438,27.2,71.3
Tennessee,Chester County,Republican,59.9,7584,1412,5952,18.6,78.5
Tennessee,Claiborne County,Republican,64.9,12945,2202,10604,17.0,81.9
Tennessee,Clay County,Republican,57.0,3506,735,2733,21.0,78.0
Tennessee,Cocke County,Republican,64.8,14859,2533,12162,17.0,81.8
Tennessee,Coffee County,Republican,50.1,24282,5705,17883,23.5,73.6
Tennessee,Crockett County,Republican,53.8,6114,1382,4673,22.6,76.4
Tennessee,Cumberland County,Republican,57.2,32279,6728,25168,20.8,78.0
Tennessee,Davidson County,Democrat,32.1,309658,199703,100218,64.5,32.4
Tennessee,Decatur County,Republican,63.5,5241,904,4229,17.2,80.7
Tennessee,DeKalb County,Republican,57.8,8513,1750,6672,20.6,78.4
Tennessee,Dickson County,Republican,47.4,24323,6106,17643,25.1,72.5
Tennessee,Dyer County,Republican,57.1,15079,3158,11768,20.9,78.0
Tennessee,Fayette County,Republican,37.7,22984,7027,15690,30.6,68.3
Tennessee,Fentress County,Republican,71.3,8729,1214,7441,13.9,85.2
Tennessee,Franklin County,Republican,47.7,19132,4864,13987,25.4,73.1
Tennessee,Gibson County,Republican,47.0,22335,5771,16259,25.8,72.8
Tennessee,Giles County,Republican,49.1,13203,3298,9784,25.0,74.1
Tennessee,Grainger County,Republican,70.0,10134,1467,8565,14.5,84.5
Tennessee,Greene County,Republican,60.8,28087,5199,22259,18.5,79.3
Tennessee,Grundy County,Republican,65.1,5855,988,4802,16.9,82.0
Tennessee,Hamblen County,Republican,54.1,24631,5500,18811,22.3,76.4
Tennessee,Hamilton County,Republican,9.7,171113,75522,92108,44.1,53.8
Tennessee,Hancock County,Republican,73.2,2744,362,2372,13.2,86.4
Tennessee,Hardeman County,Republican,15.7,10063,4180,5760,41.5,57.2
Tennessee,Hardin County,Republican,67.4,11538,1775,9559,15.4,82.8
Tennessee,Hawkins County,Republican,65.8,24824,4083,20405,16.4,82.2
Tennessee,Haywood County,Democrat,9.0,7439,4012,3343,53.9,44.9
Tennessee,Henderson County,Republican,64.1,12020,2092,9797,17.4,81.5
Tennessee,Henry County,Republican,51.1,15047,3548,11239,23.6,74.7
Tennessee,Hickman County,Republican,55.4,9832,2130,7577,21.7,77.1
Tennessee,Houston County,Republican,50.1,3686,871,2718,23.6,73.7
Tennessee,Humphreys County,Republican,49.8,8236,2017,6120,24.5,74.3
Tennessee,Jackson County,Republican,56.1,5323,1135,4118,21.3,77.4
Tennessee,Jefferson County,Republican,59.3,23616,4654,18651,19.7,79.0
Tennessee,Johnson County,Republican,66.9,7801,1246,6468,16.0,82.9
Tennessee,Knox County,Republican,15.0,220556,91422,124540,41.5,56.5
Tennessee,Lake County,Republican,47.5,2034,526,1492,25.9,73.4
Tennessee,Lauderdale County,Republican,27.7,8965,3193,5674,35.6,63.3
Tennessee,Lawrence County,Republican,64.8,18718,3195,15334,17.1,81.9
Tennessee,Lewis County,Republican,60.7,5609,1072,4474,19.1,79.8
Tennessee,Lincoln County,Republican,60.0,15608,2919,12281,18.7,78.7
Tennessee,Loudon County,Republican,50.3,29347,6948,21713,23.7,74.0
Tennessee,McMinn County,Republican,60.6,22844,4361,18198,19.1,79.7
Tennessee,McNairy County,Republican,63.4,11275,1943,9093,17.2,80.6
Tennessee,Macon County,Republican,71.5,9487,1307,8096,13.8,85.3
Tennessee,Madison County,Republican,12.9,42950,18390,23943,42.8,55.7
Tennessee,Marion County,Republican,50.8,13256,3177,9911,24.0,74.8
Tennessee,Marshall County,Republican,50.0,14878,3605,11043,24.2,74.2
Tennessee,Maury County,Republican,36.5,46657,14418,31464,30.9,67.4
Tennessee,Meigs County,Republican,62.5,5532,1008,4467,18.2,80.7
Tennessee,Monroe County,Republican,62.6,20797,3764,16783,18.1,80.7
Tennessee,Montgomery County,Republican,12.7,76758,32472,42187,42.3,55.0
Tennessee,Moore County,Republican,65.4,3539,573,2888,16.2,81.6
Tennessee,Morgan County,Republican,70.0,8228,1167,6930,14.2,84.2
Tennessee,Obion County,Republican,60.7,13521,2589,10790,19.1,79.8
Tennessee,Overton County,Republican,58.6,10037,2033,7918,20.3,78.9
Tennessee,Perry County,Republican,63.1,3428,615,2775,17.9,81.0
Tennessee,Pickett County,Republican,63.3,2931,525,2381,17.9,81.2
Tennessee,Polk County,Republican,63.4,8360,1492,6792,17.8,81.2
Tennessee,Putnam County,Republican,43.4,33593,9185,23759,27.3,70.7
Tennessee,Rhea County,Republican,63.6,13637,2369,11050,17.4,81.0
Tennessee,Roane County,Republican,50.9,25917,6043,19230,23.3,74.2
Tennessee,Robertson County,Republican,47.0,33717,8692,24536,25.8,72.8
Tennessee,Rutherford County,Republican,15.4,143878,59341,81480,41.2,56.6
Tennessee,Scott County,Republican,77.5,9052,986,8004,10.9,88.4
Tennessee,Sequatchie County,Republican,62.8,7252,1298,5855,17.9,80.7
Tennessee,Sevier County,Republican,57.6,43535,8721,33783,20.0,77.6
Tennessee,Shelby County,Democrat,30.4,382055,246105,129815,64.4,34.0
Tennessee,Smith County,Republican,58.9,9051,1802,7136,19.9,78.8
Tennessee,Stewart County,Republican,59.0,6296,1232,4950,19.6,78.6
Tennessee,Sullivan County,Republican,51.9,74357,17272,55860,23.2,75.1
Tennessee,Sumner County,Republican,38.6,92630,27680,63454,29.9,68.5
Tennessee,Tipton County,Republican,48.5,27308,6837,20070,25.0,73.5
Tennessee,Trousdale County,Republican,48.1,3998,1012,2936,25.3,73.4
Tennessee,Unicoi County,Republican,60.0,8307,1615,6599,19.4,79.4
Tennessee,Union County,Republican,68.3,8123,1249,6803,15.4,83.7
Tennessee,Van Buren County,Republican,61.6,2921,544,2342,18.6,80.2
Tennessee,Warren County,Republican,49.5,16009,3924,11850,24.5,74.0
Tennessee,Washington County,Republican,36.2,60203,18638,40444,31.0,67.2
Tennessee,Wayne County,Republican,74.6,6669,820,5795,12.3,86.9
Tennessee,Weakley County,Republican,53.7,13735,3020,10396,22.0,75.7
Tennessee,White County,Republican,62.8,11895,2143,9606,18.0,80.8
Tennessee,Williamson County,Republican,26.1,139016,50161,86469,36.1,62.2
Tennessee,Wilson County,Republican,37.8,74330,22254,50296,29.9,67.7
Texas,Anderson County,Republican,58.0,19227,3955,15110,20.6,78.6
Texas,Andrews County,Republican,69.8,5863,850,4943,14.5,84.3
Texas,Angelina County,Republican,46.1,34574,9143,25076,26.4,72.5
Texas,Aransas County,Republican,51.5,12290,2916,9239,23.7,75.2
Texas,Archer County,Republican,80.4,4796,446,4300,9.3,89.7
Texas,Armstrong County,Republican,86.4,1112,75,1035,6.7,93.1
Texas,Atascosa County,Republican,34.0,18118,5876,12039,32.4,66.4
Texas,Austin County,Republican,58.4,14554,2951,11447,20.3,78.7
Texas,Bailey County,Republican,55.1,1860,409,1434,22.0,77.1
Texas,Bandera County,Republican,59.4,12715,2505,10057,19.7,79.1
Texas,Bastrop County,Republican,13.8,36665,15474,20516,42.2,56.0
Texas,Baylor County,Republican,77.0,1702,183,1494,10.8,87.8
Texas,Bee County,Republican,28.9,9420,3288,6006,34.9,63.8
Texas,Bell County,Republican,8.5,127375,57014,67893,44.8,53.3
Texas,Bexar County,Democrat,18.2,768952,448452,308618,58.3,40.1
Texas,Blanco County,Republican,47.4,7441,1911,5443,25.7,73.1
Texas,Borden County,Republican,91.6,416,16,397,3.8,95.4
Texas,Bosque County,Republican,64.7,9126,1561,7469,17.1,81.8
Texas,Bowie County,Republican,42.8,38261,10747,27116,28.1,70.9
Texas,Brazoria County,Republican,18.1,154984,62228,90433,40.2,58.3
Texas,Brazos County,Republican,14.3,85061,35349,47530,41.6,55.9
Texas,Brewster County,Republican,4.2,4822,2258,2461,46.8,51.0
Texas,Briscoe County,Republican,77.3,725,78,639,10.8,88.1
Texas,Brooks County,Democrat,19.0,2484,1470,998,59.2,40.2
Texas,Brown County,Republican,72.6,15969,2107,13698,13.2,85.8
Texas,Burleson County,Republican,57.5,8609,1788,6743,20.8,78.3
Texas,Burnet County,Republican,53.1,24717,5639,18767,22.8,75.9
Texas,Caldwell County,Republican,9.0,14973,6672,8031,44.6,53.6
Texas,Calhoun County,Republican,44.5,7856,2148,5641,27.3,71.8
Texas,Callahan County,Republican,77.3,6832,734,6012,10.7,88.0
Texas,Cameron County,Democrat,13.2,114174,64063,49032,56.1,42.9
Texas,Camp County,Republican,44.2,5060,1394,3626,27.5,71.7
Texas,Carson County,Republican,79.5,3122,297,2779,9.5,89.0
Texas,Cass County,Republican,59.1,13927,2795,11033,20.1,79.2
Texas,Castro County,Republican,54.5,2083,466,1602,22.4,76.9
Texas,Chambers County,Republican,61.6,21652,3997,17353,18.5,80.1
Texas,Cherokee County,Republican,55.8,19508,4210,15101,21.6,77.4
Texas,Childress County,Republican,71.7,2279,310,1943,13.6,85.3
Texas,Clay County,Republican,77.6,5741,614,5069,10.7,88.3
Texas,Cochran County,Republican,63.2,1000,177,809,17.7,80.9
Texas,Coke County,Republican,79.2,1779,178,1586,10.0,89.2
Texas,Coleman County,Republican,77.4,4124,451,3641,10.9,88.3
Texas,Collin County,Republican,4.4,492216,230945,252318,46.9,51.3
Texas,Collingsworth County,Republican,73.3,1218,155,1048,12.7,86.0
Texas,Colorado County,Republican,50.6,9975,2420,7472,24.3,74.9
Texas,Comal County,Republican,42.7,88863,24826,62740,27.9,70.6
Texas,Comanche County,Republican,71.1,6086,853,5177,14.0,85.1
Texas,Concho County,Republican,67.9,1268,197,1058,15.5,83.4
Texas,Cooke County,Republican,65.2,18988,3210,15596,16.9,82.1
Texas,Coryell County,Republican,33.5,23490,7565,15438,32.2,65.7
Texas,Cottle County,Republican,64.5,662,113,540,17.1,81.6
Texas,Crane County,Republican,67.0,1503,241,1247,16.0,83.0
Texas,Crockett County,Republican,55.6,1574,344,1220,21.9,77.5
Texas,Crosby County,Republican,44.5,1953,527,1396,27.0,71.5
Texas,Culberson County,Democrat,2.7,864,438,415,50.7,48.0
Texas,Dallam County,Republican,74.1,1609,197,1389,12.2,86.3
Texas,Dallas County,Democrat,31.6,921638,598576,307076,64.9,33.3
Texas,Dawson County,Republican,56.6,3789,808,2951,21.3,77.9
Texas,Deaf Smith County,Republican,44.1,4610,1264,3294,27.4,71.5
Texas,Delta County,Republican,67.9,2592,403,2162,15.5,83.4
Texas,Denton County,Republican,8.1,417964,188695,222480,45.1,53.2
Texas,DeWitt County,Republican,62.5,8118,1494,6567,18.4,80.9
Texas,Dickens County,Republican,73.1,988,130,853,13.2,86.3
Texas,Dimmit County,Democrat,24.0,3666,2264,1384,61.8,37.8
Texas,Donley County,Republican,75.3,1648,198,1438,12.0,87.3
Texas,Duval County,Democrat,2.7,5053,2575,2443,51.0,48.3
Texas,Eastland County,Republican,75.4,8292,983,7237,11.9,87.3
Texas,Ector County,Republican,47.8,44581,11367,32697,25.5,73.3
Texas,Edwards County,Republican,68.0,1066,168,893,15.8,83.8
Texas,Ellis County,Republican,34.1,85493,27565,56717,32.2,66.3
Texas,El Paso County,Democrat,35.1,267215,178126,84331,66.7,31.6
Texas,Erath County,Republican,63.9,16853,2916,13684,17.3,81.2
Texas,Falls County,Republican,37.1,6133,1899,4177,31.0,68.1
Texas,Fannin County,Republican,63.4,15004,2655,12171,17.7,81.1
Texas,Fayette County,Republican,58.0,12941,2661,10171,20.6,78.6
Texas,Fisher County,Republican,60.0,1826,352,1448,19.3,79.3
Texas,Floyd County,Republican,56.2,2039,438,1584,21.5,77.7
Texas,Foard County,Republican,62.8,551,99,445,18.0,80.8
Texas,Fort Bend County,Democrat,10.6,357514,195552,157718,54.7,44.1
Texas,Franklin County,Republican,67.0,5009,804,4161,16.1,83.1
Texas,Freestone County,Republican,61.5,8711,1635,6991,18.8,80.3
Texas,Frio County,Republican,7.6,5279,2422,2823,45.9,53.5
Texas,Gaines County,Republican,79.7,5995,576,5355,9.6,89.3
Texas,Galveston County,Republican,22.7,155060,58842,93911,37.9,60.6
Texas,Garza County,Republican,71.5,1653,231,1413,14.0,85.5
Texas,Gillespie County,Republican,59.0,15846,3176,12514,20.0,79.0
Texas,Glasscock County,Republican,87.6,653,39,611,6.0,93.6
Texas,Goliad County,Republican,55.4,3988,877,3085,22.0,77.4
Texas,Gonzales County,Republican,48.1,7647,1948,5627,25.5,73.6
Texas,Gray County,Republican,77.2,7782,829,6840,10.7,87.9
Texas,Grayson County,Republican,49.9,59439,14506,44163,24.4,74.3
Texas,Gregg County,Republican,36.9,47982,14796,32493,30.8,67.7
Texas,Grimes County,Republican,53.2,12413,2833,9432,22.8,76.0
Texas,Guadalupe County,Republican,24.2,77592,28805,47553,37.1,61.3
Texas,Hale County,Republican,51.1,9584,2279,7177,23.8,74.9
Texas,Hall County,Republican,70.8,1168,168,995,14.4,85.2
Texas,Hamilton County,Republican,68.4,4349,641,3616,14.7,83.1
Texas,Hansford County,Republican,82.2,2047,166,1849,8.1,90.3
Texas,Hardeman County,Republican,68.9,1580,241,1330,15.3,84.2
Texas,Hardin County,Republican,73.7,27635,3474,23858,12.6,86.3
Texas,Harris County,Democrat,13.3,1640818,918193,700630,56.0,42.7
Texas,Harrison County,Republican,45.7,29710,7908,21466,26.6,72.3
Texas,Hartley County,Republican,80.5,2078,195,1868,9.4,89.9
Texas,Haskell County,Republican,67.2,2214,353,1840,15.9,83.1
Texas,Hays County,Democrat,10.8,109357,59524,47680,54.4,43.6
Texas,Hemphill County,Republican,74.4,1720,206,1486,12.0,86.4
Texas,Henderson County,Republican,60.2,36310,7060,28911,19.4,79.6
Texas,Hidalgo County,Democrat,17.0,220884,128199,90527,58.0,41.0
Texas,Hill County,Republican,60.7,14931,2860,11926,19.2,79.9
Texas,Hockley County,Republican,62.4,8095,1482,6536,18.3,80.7
Texas,Hood County,Republican,64.0,32541,5648,26496,17.4,81.4
Texas,Hopkins County,Republican,60.7,15939,3046,12719,19.1,79.8
Texas,Houston County,Republican,50.3,9437,2314,7060,24.5,74.8
Texas,Howard County,Republican,58.5,10240,2069,8054,20.2,78.7
Texas,Hudspeth County,Republican,35.1,1165,371,779,31.8,66.9
Texas,Hunt County,Republican,52.5,38574,8906,29163,23.1,75.6
Texas,Hutchinson County,Republican,76.6,8771,965,7681,11.0,87.6
Texas,Irion County,Republican,71.9,889,120,759,13.5,85.4
Texas,Jack County,Republican,81.6,3782,331,3418,8.8,90.4
Texas,Jackson County,Republican,66.2,6340,1033,5231,16.3,82.5
Texas,Jasper County,Republican,61.5,15608,2954,12542,18.9,80.4
Texas,Jeff Davis County,Republican,21.7,1305,501,784,38.4,60.1
Texas,Jefferson County,Republican,1.6,94739,46073,47570,48.6,50.2
Texas,Jim Hogg County,Democrat,17.9,2036,1197,833,58.8,40.9
Texas,Jim Wells County,Republican,9.7,13669,6119,7453,44.8,54.5
Texas,Johnson County,Republican,53.0,72005,16464,54628,22.9,75.9
Texas,Jones County,Republican,69.2,6741,999,5660,14.8,84.0
Texas,Karnes County,Republican,52.1,5249,1234,3968,23.5,75.6
Texas,Kaufman County,Republican,33.9,56703,18405,37624,32.5,66.4
Texas,Kendall County,Republican,53.2,26438,6020,20083,22.8,76.0
Texas,Kenedy County,Republican,32.0,194,65,127,33.5,65.5
Texas,Kent County,Republican,78.8,462,47,411,10.2,89.0
Texas,Kerr County,Republican,51.8,27745,6524,20879,23.5,75.3
Texas,Kimble County,Republican,74.3,2292,284,1987,12.4,86.7
Texas,King County,Republican,90.0,159,8,151,5.0,95.0
Texas,Kinney County,Republican,43.6,1603,446,1144,27.8,71.4
Texas,Kleberg County,Republican,1.7,10944,5314,5504,48.6,50.3
Texas,Knox County,Republican,62.8,1456,265,1180,18.2,81.0
Texas,Lamar County,Republican,57.5,21418,4458,16760,20.8,78.3
Texas,Lamb County,Republican,60.8,4408,840,3521,19.1,79.9
Texas,Lampasas County,Republican,57.2,10399,2144,8086,20.6,77.8
Texas,La Salle County,Republican,11.8,2406,1052,1335,43.7,55.5
Texas,Lavaca County,Republican,73.2,10197,1333,8804,13.1,86.3
Texas,Lee County,Republican,55.8,8086,1750,6255,21.6,77.4
Texas,Leon County,Republican,74.3,8674,1072,7523,12.4,86.7
Texas,Liberty County,Republican,59.7,29334,5785,23302,19.7,79.4
Texas,Limestone County,Republican,50.3,9095,2213,6789,24.3,74.6
Texas,Lipscomb County,Republican,79.4,1353,131,1205,9.7,89.1
Texas,Live Oak County,Republican,66.9,5054,819,4199,16.2,83.1
Texas,Llano County,Republican,60.1,12660,2465,10079,19.5,79.6
Texas,Loving County,Republican,84.8,66,4,60,6.1,90.9
Texas,Lubbock County,Republican,32.2,120771,40017,78861,33.1,65.3
Texas,Lynn County,Republican,62.1,2293,428,1853,18.7,80.8
Texas,McCulloch County,Republican,70.2,3436,490,2904,14.3,84.5
Texas,McLennan County,Republican,23.4,97771,36688,59543,37.5,60.9
Texas,McMullen County,Republican,78.8,516,53,460,10.3,89.1
Texas,Madison County,Republican,58.2,5297,1088,4169,20.5,78.7
Texas,Marion County,Republican,43.8,4864,1339,3470,27.5,71.3
Texas,Martin County,Republican,72.7,2160,288,1857,13.3,86.0
Texas,Mason County,Republican,62.0,2474,457,1991,18.5,80.5
Texas,Matagorda County,Republican,44.5,13726,3733,9845,27.2,71.7
Texas,Maverick County,Democrat,9.5,15346,8332,6881,54.3,44.8
Texas,Medina County,Republican,39.2,22644,6773,15642,29.9,69.1
Texas,Menard County,Republican,60.9,1028,197,823,19.2,80.1
Texas,Midland County,Republican,56.6,58856,12329,45624,20.9,77.5
Texas,Milam County,Republican,51.9,10576,2496,7984,23.6,75.5
Texas,Mills County,Republican,77.7,2505,271,2217,10.8,88.5
Texas,Mitchell County,Republican,68.7,2579,397,2170,15.4,84.1
Texas,Montague County,Republican,76.6,9814,1097,8615,11.2,87.8
Texas,Montgomery County,Republican,43.8,271451,74377,193382,27.4,71.2
Texas,Moore County,Republican,59.8,5508,1062,4359,19.3,79.1
Texas,Morris County,Republican,39.4,5587,1669,3872,29.9,69.3
Texas,Motley County,Republican,85.5,652,46,604,7.1,92.6
Texas,Nacogdoches County,Republican,31.3,26763,9000,17378,33.6,64.9
Texas,Navarro County,Republican,45.5,19121,5101,13800,26.7,72.2
Texas,Newton County,Republican,60.9,6094,1173,4882,19.2,80.1
Texas,Nolan County,Republican,55.4,5356,1162,4131,21.7,77.1
Texas,Nueces County,Republican,2.9,127314,60925,64617,47.9,50.8
Texas,Ochiltree County,Republican,79.5,3156,302,2812,9.6,89.1
Texas,Oldham County,Republican,82.9,1009,81,917,8.0,90.9
Texas,Orange County,Republican,63.4,35994,6357,29186,17.7,81.1
Texas,Palo Pinto County,Republican,64.1,12485,2178,10179,17.4,81.5
Texas,Panola County,Republican,63.4,11451,2057,9326,18.0,81.4
Texas,Parker County,Republican,64.4,76128,13017,62045,17.1,81.5
Texas,Parmer County,Republican,62.2,2650,488,2135,18.4,80.6
Texas,Pecos County,Republican,39.3,4668,1382,3215,29.6,68.9
Texas,Polk County,Republican,54.5,24181,5387,18573,22.3,76.8
Texas,Potter County,Republican,38.7,33321,9921,22820,29.8,68.5
Texas,Presidio County,Democrat,33.5,2217,1463,721,66.0,32.5
Texas,Rains County,Republican,71.3,6053,842,5155,13.9,85.2
Texas,Randall County,Republican,58.7,64674,12802,50796,19.8,78.5
Texas,Reagan County,Republican,68.5,1124,172,942,15.3,83.8
Texas,Real County,Republican,66.8,1982,320,1643,16.1,82.9
Texas,Red River County,Republican,56.3,5806,1246,4517,21.5,77.8
Texas,Reeves County,Republican,23.3,3687,1395,2254,37.8,61.1
