state,county,total_winner,total_margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share,absentee_votes,absentee_vote_share,absentee_winner,absentee_margin,republican_absentee_votes,democrat_absentee_votes,republican_absentee_vote_share,democrat_absentee_vote_share
OREGON,UNION,REPUBLICAN,40.0,15102,4254,10298,28.2,68.2,0,0.0,REPUBLICAN,,0,0,,
OREGON,LINCOLN,DEMOCRAT,15.9,30968,17385,12460,56.1,40.2,0,0.0,REPUBLICAN,,0,0,,
OREGON,HOOD RIVER,DEMOCRAT,36.4,13194,8764,3955,66.4,30.0,0,0.0,REPUBLICAN,,0,0,,
OREGON,YAMHILL,REPUBLICAN,4.0,59503,27174,29551,45.7,49.7,0,0.0,REPUBLICAN,,0,0,,
OREGON,WALLOWA,REPUBLICAN,34.1,5211,1625,3404,31.2,65.3,0,0.0,REPUBLICAN,,0,0,,
OREGON,MALHEUR,REPUBLICAN,41.3,11920,3260,8187,27.3,68.7,0,0.0,REPUBLICAN,,0,0,,
OREGON,SHERMAN,REPUBLICAN,27.2,2432,260,921,10.7,37.9,0,0.0,REPUBLICAN,,0,0,,
OREGON,UMATILLA,REPUBLICAN,31.7,33313,10707,21270,32.1,63.8,0,0.0,REPUBLICAN,,0,0,,
OREGON,POLK,REPUBLICAN,1.7,48794,22917,23732,47.0,48.6,0,0.0,REPUBLICAN,,0,0,,
OREGON,MULTNOMAH,DEMOCRAT,61.3,463659,367249,82995,79.2,17.9,0,0.0,REPUBLICAN,,0,0,,
OREGON,MARION,DEMOCRAT,1.1,167015,80872,79002,48.4,47.3,0,0.0,REPUBLICAN,,0,0,,
OREGON,BAKER,REPUBLICAN,49.8,10048,2346,7352,23.3,73.2,0,0.0,REPUBLICAN,,0,0,,
OREGON,TILLAMOOK,REPUBLICAN,1.7,17042,8066,8354,47.3,49.0,0,0.0,REPUBLICAN,,0,0,,
OREGON,LAKE,REPUBLICAN,61.0,4389,792,3470,18.0,79.1,0,0.0,REPUBLICAN,,0,0,,
OREGON,WHEELER,REPUBLICAN,50.7,974,217,711,22.3,73.0,0,0.0,REPUBLICAN,,0,0,,
OREGON,JEFFERSON,REPUBLICAN,23.3,11992,4393,7189,36.6,59.9,0,0.0,REPUBLICAN,,0,0,,
OREGON,LINN,REPUBLICAN,23.2,73216,26512,43486,36.2,59.4,0,0.0,REPUBLICAN,,0,0,,
OREGON,JACKSON,REPUBLICAN,3.4,128137,59478,63869,46.4,49.8,0,0.0,REPUBLICAN,,0,0,,
OREGON,CURRY,REPUBLICAN,16.1,15032,6058,8484,40.3,56.4,0,0.0,REPUBLICAN,,0,0,,
OREGON,CROOK,REPUBLICAN,48.1,15558,3801,11287,24.4,72.5,0,0.0,REPUBLICAN,,0,0,,
OREGON,JOSEPHINE,REPUBLICAN,25.6,52014,18451,31751,35.5,61.0,0,0.0,REPUBLICAN,,0,0,,
OREGON,DESCHUTES,DEMOCRAT,8.2,126550,65962,55646,52.1,44.0,0,0.0,REPUBLICAN,,0,0,,
OREGON,KLAMATH,REPUBLICAN,40.4,36973,10388,25308,28.1,68.4,0,0.0,REPUBLICAN,,0,0,,
OREGON,DOUGLAS,REPUBLICAN,37.1,65038,19160,43298,29.5,66.6,0,0.0,REPUBLICAN,,0,0,,
OREGON,COOS,REPUBLICAN,20.3,37367,14243,21829,38.1,58.4,0,0.0,REPUBLICAN,,0,0,,
OREGON,WASCO,REPUBLICAN,3.0,14233,6604,7035,46.4,49.4,0,0.0,REPUBLICAN,,0,0,,
OREGON,GILLIAM,REPUBLICAN,42.7,1194,324,834,27.1,69.8,0,0.0,REPUBLICAN,,0,0,,
OREGON,MORROW,REPUBLICAN,42.8,5177,1371,3586,26.5,69.3,0,0.0,REPUBLICAN,,0,0,,
OREGON,LANE,DEMOCRAT,24.1,223890,134366,80336,60.0,35.9,0,0.0,REPUBLICAN,,0,0,,
OREGON,GRANT,REPUBLICAN,56.4,4639,929,3545,20.0,76.4,0,0.0,REPUBLICAN,,0,0,,
OREGON,HARNEY,REPUBLICAN,57.1,4518,894,3475,19.8,76.9,0,0.0,REPUBLICAN,,0,0,,
OREGON,WASHINGTON,DEMOCRAT,34.4,322755,209940,99073,65.0,30.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,PHILADELPHIA,DEMOCRAT,63.5,739201,601779,132582,81.4,17.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,ALLEGHENY,DEMOCRAT,20.4,721646,430212,283089,59.6,39.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BUCKS,DEMOCRAT,4.4,397291,204712,187367,51.5,47.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,MONTGOMERY,DEMOCRAT,26.3,510157,319511,185460,62.6,36.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,DELAWARE,DEMOCRAT,26.6,329550,206637,118894,62.7,36.1,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BERKS,REPUBLICAN,8.2,206124,92895,109736,45.1,53.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LEHIGH,DEMOCRAT,7.6,185270,98288,84259,53.1,45.5,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,NORTHAMPTON,DEMOCRAT,0.7,170942,85087,83854,49.8,49.1,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LUZERNE,REPUBLICAN,14.4,153321,64873,86929,42.3,56.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LACKAWANNA,DEMOCRAT,8.4,115410,61991,52334,53.7,45.3,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,DAUPHIN,DEMOCRAT,8.5,147901,78983,66408,53.4,44.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,YORK,REPUBLICAN,24.5,239146,88114,146733,36.8,61.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LANCASTER,REPUBLICAN,15.8,281375,115847,160209,41.2,56.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,WESTMORELAND,REPUBLICAN,28.5,205969,72486,131122,35.2,63.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LAWRENCE,REPUBLICAN,29.6,46076,15978,29597,34.7,64.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,ERIE,DEMOCRAT,1.0,137491,68286,66869,49.7,48.6,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,MERCER,REPUBLICAN,25.9,58117,21067,36143,36.2,62.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BEAVER,REPUBLICAN,17.7,94122,38122,54759,40.5,58.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CHESTER,DEMOCRAT,17.1,314502,182372,128565,58.0,40.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,MONROE,DEMOCRAT,6.3,82684,43329,38125,52.4,46.1,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,WAYNE,REPUBLICAN,33.6,28147,9191,18637,32.7,66.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,PIKE,REPUBLICAN,19.0,32554,13019,19213,40.0,59.0,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CARBON,REPUBLICAN,32.0,33689,11212,21984,33.3,65.3,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,SCHUYLKILL,REPUBLICAN,39.9,70603,20727,48871,29.4,69.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LEBANON,REPUBLICAN,31.7,71858,23932,46731,33.3,65.0,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CUMBERLAND,REPUBLICAN,10.5,142187,62245,77212,43.8,54.3,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,PERRY,REPUBLICAN,50.0,24664,5950,18293,24.1,74.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,WYOMING,REPUBLICAN,35.1,14900,4704,9936,31.6,66.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,LYCOMING,REPUBLICAN,41.2,59397,16971,41462,28.6,69.8,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,UNION,REPUBLICAN,24.2,20192,7475,12356,37.0,61.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BRADFORD,REPUBLICAN,44.8,30232,8046,21600,26.6,71.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,SULLIVAN,REPUBLICAN,47.2,3598,921,2619,25.6,72.8,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,TIOGA,REPUBLICAN,51.1,21126,4955,15742,23.5,74.5,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,POTTER,REPUBLICAN,60.7,9088,1726,7239,19.0,79.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CLINTON,REPUBLICAN,36.2,17660,5502,11902,31.2,67.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,SNYDER,REPUBLICAN,47.3,19181,4910,13983,25.6,72.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,MIFFLIN,REPUBLICAN,56.0,21547,4603,16670,21.4,77.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,JUNIATA,REPUBLICAN,61.3,12072,2253,9649,18.7,79.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,FULTON,REPUBLICAN,71.9,7981,1085,6824,13.6,85.5,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BLAIR,REPUBLICAN,43.5,63595,17636,45306,27.7,71.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,HUNTINGDON,REPUBLICAN,50.9,22843,5445,17061,23.8,74.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,SOMERSET,REPUBLICAN,56.2,40626,8654,31466,21.3,77.5,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,FRANKLIN,REPUBLICAN,43.0,81025,22422,57245,27.7,70.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,ADAMS,REPUBLICAN,34.0,56815,18260,37567,32.1,66.1,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BEDFORD,REPUBLICAN,67.6,27610,4367,23025,15.8,83.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,FAYETTE,REPUBLICAN,33.4,62250,20454,41243,32.9,66.3,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,GREENE,REPUBLICAN,43.3,17697,4911,12579,27.8,71.1,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CLARION,REPUBLICAN,50.8,19498,4678,14578,24.0,74.8,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,VENANGO,REPUBLICAN,41.3,26620,7585,18569,28.5,69.8,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,WARREN,REPUBLICAN,39.6,20657,6066,14237,29.4,68.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,MCKEAN,REPUBLICAN,46.1,19509,5098,14083,26.1,72.2,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CAMERON,REPUBLICAN,46.6,2440,634,1771,26.0,72.6,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,ELK,REPUBLICAN,45.0,16946,4522,12140,26.7,71.6,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CENTRE,DEMOCRAT,4.7,77881,40055,36372,51.4,46.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CLEARFIELD,REPUBLICAN,49.4,39496,9673,29203,24.5,73.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,ARMSTRONG,REPUBLICAN,52.3,36370,8457,27489,23.3,75.6,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,INDIANA,REPUBLICAN,37.4,41325,12634,28089,30.6,68.0,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,BUTLER,REPUBLICAN,32.4,113663,37508,74359,33.0,65.4,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CRAWFORD,REPUBLICAN,37.1,42114,12924,28559,30.7,67.8,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,WASHINGTON,REPUBLICAN,22.7,118756,45088,72080,38.0,60.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,CAMBRIA,REPUBLICAN,37.3,70751,21730,48085,30.7,68.0,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,MONTOUR,REPUBLICAN,21.1,9817,3771,5844,38.4,59.5,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,COLUMBIA,REPUBLICAN,30.7,31171,10532,20098,33.8,64.5,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,NORTHUMBERLAND,REPUBLICAN,38.7,42675,12752,29266,29.9,68.6,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,SUSQUEHANNA,REPUBLICAN,41.1,21804,6236,15207,28.6,69.7,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,FOREST,REPUBLICAN,43.5,2654,728,1882,27.4,70.9,0,0.0,REPUBLICAN,,0,0,,
PENNSYLVANIA,JEFFERSON,REPUBLICAN,58.7,22866,4527,17960,19.8,78.5,0,0.0,REPUBLICAN,,0,0,,
RHODE ISLAND,BRISTOL,DEMOCRAT,29.2,28415,18050,9745,63.5,34.3,20474,72.1,DEMOCRAT,46.9,5259,14869,25.7,72.6
RHODE ISLAND,PROVIDENCE,DEMOCRAT,22.9,272667,165012,102551,60.5,37.6,155233,56.9,DEMOCRAT,42.0,43856,109061,28.3,70.3
RHODE ISLAND,WASHINGTON,DEMOCRAT,19.4,76060,44549,29818,58.6,39.2,52331,68.8,DEMOCRAT,37.7,15857,35561,30.3,68.0
RHODE ISLAND,KENT,DEMOCRAT,7.6,93093,49113,42001,52.8,45.1,54745,58.8,DEMOCRAT,31.5,18286,35547,33.4,64.9
RHODE ISLAND,,REPUBLICAN,,0,0,0,,,0,,REPUBLICAN,,0,0,,
RHODE ISLAND,NEWPORT,DEMOCRAT,29.8,46148,29486,15722,63.9,34.1,33506,72.6,DEMOCRAT,44.2,9079,23877,27.1,71.3
SOUTH CAROLINA,ABBEVILLE,REPUBLICAN,33.1,12433,4101,8215,33.0,66.1,6858,55.2,REPUBLICAN,14.8,3909,2896,57.0,42.2
SOUTH CAROLINA,PICKENS,REPUBLICAN,50.8,57546,13645,42907,23.7,74.6,24653,42.8,REPUBLICAN,30.4,15908,8413,64.5,34.1
SOUTH CAROLINA,SPARTANBURG,REPUBLICAN,27.3,148655,52926,93560,35.6,62.9,64565,43.4,REPUBLICAN,2.6,32783,31113,50.8,48.2
SOUTH CAROLINA,UNION,REPUBLICAN,24.5,13257,4935,8183,37.2,61.7,5721,43.2,REPUBLICAN,9.4,3110,2570,54.4,44.9
SOUTH CAROLINA,MARLBORO,DEMOCRAT,10.9,11446,6290,5044,55.0,44.1,7773,67.9,DEMOCRAT,25.8,2855,4857,36.7,62.5
SOUTH CAROLINA,YORK,REPUBLICAN,16.5,144050,59008,82727,41.0,57.4,70728,49.1,DEMOCRAT,5.5,33016,36933,46.7,52.2
SOUTH CAROLINA,HORRY,REPUBLICAN,33.2,179744,59180,118821,32.9,66.1,100890,56.1,REPUBLICAN,18.0,59170,41003,58.6,40.6
SOUTH CAROLINA,GREENVILLE,REPUBLICAN,18.2,258155,103030,150021,39.9,58.1,95408,37.0,DEMOCRAT,15.2,39820,54297,41.7,56.9
SOUTH CAROLINA,AIKEN,REPUBLICAN,22.7,85185,32275,51589,37.9,60.6,44699,52.5,REPUBLICAN,7.7,23826,20387,53.3,45.6
SOUTH CAROLINA,GREENWOOD,REPUBLICAN,22.8,32006,12145,19431,37.9,60.7,15620,48.8,REPUBLICAN,3.9,8032,7416,51.4,47.5
SOUTH CAROLINA,KERSHAW,REPUBLICAN,23.1,33629,12699,20471,37.8,60.9,18414,54.8,REPUBLICAN,2.9,9368,8831,50.9,48.0
SOUTH CAROLINA,CLARENDON,REPUBLICAN,0.7,16733,8250,8361,49.3,50.0,10228,61.1,DEMOCRAT,20.9,4016,6149,39.3,60.1
SOUTH CAROLINA,ALLENDALE,DEMOCRAT,52.4,3593,2718,835,75.6,23.2,2417,67.3,DEMOCRAT,66.4,393,1998,16.3,82.7
SOUTH CAROLINA,CHEROKEE,REPUBLICAN,43.8,25270,6983,18043,27.6,71.4,10684,42.3,REPUBLICAN,24.1,6581,4007,61.6,37.5
SOUTH CAROLINA,BERKELEY,REPUBLICAN,11.7,104458,45223,57397,43.3,54.9,57327,54.9,DEMOCRAT,5.1,26823,29759,46.8,51.9
SOUTH CAROLINA,LEXINGTON,REPUBLICAN,30.1,144568,49301,92817,34.1,64.2,58770,40.7,REPUBLICAN,8.1,31383,26637,53.4,45.3
SOUTH CAROLINA,ANDERSON,REPUBLICAN,42.0,96093,27169,67565,28.3,70.3,31659,32.9,REPUBLICAN,14.4,17943,13398,56.7,42.3
SOUTH CAROLINA,GEORGETOWN,REPUBLICAN,12.7,36668,15822,20487,43.1,55.9,20846,56.9,DEMOCRAT,1.0,10235,10449,49.1,50.1
SOUTH CAROLINA,CHESTERFIELD,REPUBLICAN,20.5,18876,7431,11297,39.4,59.8,8918,47.2,REPUBLICAN,0.1,4441,4429,49.8,49.7
SOUTH CAROLINA,LANCASTER,REPUBLICAN,22.8,49868,18937,30312,38.0,60.8,28153,56.5,REPUBLICAN,6.8,14905,12988,52.9,46.1
SOUTH CAROLINA,DARLINGTON,REPUBLICAN,5.0,32417,15220,16832,47.0,51.9,18733,57.8,DEMOCRAT,13.5,8025,10547,42.8,56.3
SOUTH CAROLINA,RICHLAND,DEMOCRAT,38.3,193822,132570,58313,68.4,30.1,137120,70.7,DEMOCRAT,47.0,35563,100056,25.9,73.0
SOUTH CAROLINA,DORCHESTER,REPUBLICAN,10.5,77278,33824,41913,43.8,54.2,46827,60.6,DEMOCRAT,1.9,22612,23499,48.3,50.2
SOUTH CAROLINA,LEE,DEMOCRAT,27.5,8431,5329,3008,63.2,35.7,4455,52.8,DEMOCRAT,46.2,1176,3234,26.4,72.6
SOUTH CAROLINA,COLLETON,REPUBLICAN,9.5,19283,8602,10440,44.6,54.1,10177,52.8,DEMOCRAT,13.1,4373,5708,43.0,56.1
SOUTH CAROLINA,CHARLESTON,DEMOCRAT,12.9,218857,121485,93297,55.5,42.6,162148,74.1,DEMOCRAT,19.7,63876,95836,39.4,59.1
SOUTH CAROLINA,FLORENCE,REPUBLICAN,2.3,64510,31153,32615,48.3,50.6,35774,55.5,DEMOCRAT,15.1,15019,20438,42.0,57.1
SOUTH CAROLINA,LAURENS,REPUBLICAN,32.3,30488,10159,20004,33.3,65.6,10812,35.5,REPUBLICAN,2.4,5492,5230,50.8,48.4
SOUTH CAROLINA,CHESTER,REPUBLICAN,10.9,15757,6941,8660,44.1,55.0,8204,52.1,DEMOCRAT,9.8,3674,4474,44.8,54.5
SOUTH CAROLINA,BARNWELL,REPUBLICAN,7.5,10321,4720,5492,45.7,53.2,5642,54.7,DEMOCRAT,6.1,2630,2974,46.6,52.7
SOUTH CAROLINA,SUMTER,DEMOCRAT,13.0,48920,27379,21000,56.0,42.9,31966,65.3,DEMOCRAT,24.9,11874,19820,37.1,62.0
SOUTH CAROLINA,BEAUFORT,REPUBLICAN,10.0,97835,43419,53194,44.4,54.4,56979,58.2,DEMOCRAT,6.9,26249,30198,46.1,53.0
SOUTH CAROLINA,DILLON,REPUBLICAN,1.1,13101,6436,6582,49.1,50.2,6001,45.8,DEMOCRAT,19.7,2396,3578,39.9,59.6
SOUTH CAROLINA,NEWBERRY,REPUBLICAN,24.1,18631,6958,11443,37.3,61.4,9325,50.1,REPUBLICAN,9.8,5072,4155,54.4,44.6
SOUTH CAROLINA,MCCORMICK,REPUBLICAN,4.8,5697,2687,2958,47.2,51.9,3854,67.6,DEMOCRAT,6.9,1778,2042,46.1,53.0
SOUTH CAROLINA,CALHOUN,REPUBLICAN,4.8,8291,3905,4305,47.1,51.9,4360,52.6,DEMOCRAT,23.6,1648,2679,37.8,61.4
SOUTH CAROLINA,ORANGEBURG,DEMOCRAT,33.2,41205,27295,13603,66.2,33.0,25761,62.5,DEMOCRAT,48.8,6528,19109,25.3,74.2
SOUTH CAROLINA,HAMPTON,DEMOCRAT,15.2,9305,5323,3906,57.2,42.0,4827,51.9,DEMOCRAT,40.0,1431,3362,29.6,69.6
SOUTH CAROLINA,WILLIAMSBURG,DEMOCRAT,29.8,15985,10289,5532,64.4,34.6,9414,58.9,DEMOCRAT,49.4,2349,6996,25.0,74.3
SOUTH CAROLINA,FAIRFIELD,DEMOCRAT,22.7,12136,7382,4625,60.8,38.1,6816,56.2,DEMOCRAT,36.8,2132,4638,31.3,68.0
SOUTH CAROLINA,OCONEE,REPUBLICAN,47.4,40668,10414,29698,25.6,73.0,19769,48.6,REPUBLICAN,30.4,12804,6786,64.8,34.3
SOUTH CAROLINA,MARION,DEMOCRAT,21.5,14704,8872,5711,60.3,38.8,8838,60.1,DEMOCRAT,36.1,2794,5985,31.6,67.7
SOUTH CAROLINA,EDGEFIELD,REPUBLICAN,24.3,13304,4953,8184,37.2,61.5,7083,53.2,REPUBLICAN,10.1,3862,3148,54.5,44.4
SOUTH CAROLINA,SALUDA,REPUBLICAN,35.0,9274,2963,6210,31.9,67.0,3945,42.5,REPUBLICAN,12.3,2195,1711,55.6,43.4
SOUTH CAROLINA,BAMBERG,DEMOCRAT,24.6,6482,4010,2417,61.9,37.3,3667,56.6,DEMOCRAT,41.5,1056,2579,28.8,70.3
SOUTH CAROLINA,JASPER,DEMOCRAT,0.7,14394,7185,7078,49.9,49.2,7615,52.9,DEMOCRAT,16.4,3158,4404,41.5,57.8
SOUTH DAKOTA,LINCOLN,REPUBLICAN,23.6,32396,11981,19617,37.0,60.6,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,BROOKINGS,REPUBLICAN,13.0,14567,6110,8000,41.9,54.9,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,YANKTON,REPUBLICAN,23.5,10900,4016,6581,36.8,60.4,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,SULLY,REPUBLICAN,58.2,930,185,726,19.9,78.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,DOUGLAS,REPUBLICAN,73.3,1707,216,1468,12.7,86.0,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,POTTER,REPUBLICAN,66.1,1380,227,1139,16.4,82.5,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,KINGSBURY,REPUBLICAN,39.0,2779,819,1904,29.5,68.5,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,HUGHES,REPUBLICAN,29.5,8723,2953,5522,33.9,63.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,LAWRENCE,REPUBLICAN,30.5,13828,4537,8753,32.8,63.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,BROWN,REPUBLICAN,23.0,17547,6538,10580,37.3,60.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,MEADE,REPUBLICAN,48.2,13670,3285,9875,24.0,72.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,BENNETT,REPUBLICAN,19.3,1183,466,694,39.4,58.7,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,OGLALA LAKOTA,DEMOCRAT,79.1,3200,2829,297,88.4,9.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,FALL RIVER,REPUBLICAN,45.2,4042,1053,2878,26.1,71.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,TODD,DEMOCRAT,56.4,2539,1963,532,77.3,21.0,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,CORSON,REPUBLICAN,1.9,1283,622,647,48.5,50.4,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,LAKE,REPUBLICAN,27.5,5873,2068,3681,35.2,62.7,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,TRIPP,REPUBLICAN,61.8,2696,495,2161,18.4,80.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,CODINGTON,REPUBLICAN,38.9,13161,3837,8958,29.2,68.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,HYDE,REPUBLICAN,60.3,710,136,564,19.2,79.4,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,BEADLE,REPUBLICAN,38.1,7081,2107,4808,29.8,67.9,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,PENNINGTON,REPUBLICAN,25.1,57518,20606,35063,35.8,61.0,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,HAAKON,REPUBLICAN,81.0,1137,105,1026,9.2,90.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,LYMAN,REPUBLICAN,32.4,1597,525,1042,32.9,65.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,HARDING,REPUBLICAN,86.0,813,49,748,6.0,92.0,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,WALWORTH,REPUBLICAN,54.3,2580,565,1966,21.9,76.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,HAND,REPUBLICAN,57.7,1836,373,1433,20.3,78.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,CLARK,REPUBLICAN,50.6,1850,437,1373,23.6,74.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,ROBERTS,REPUBLICAN,13.4,4307,1828,2404,42.4,55.8,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,DEUEL,REPUBLICAN,46.4,2350,609,1699,25.9,72.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,PERKINS,REPUBLICAN,69.6,1669,239,1401,14.3,83.9,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,SPINK,REPUBLICAN,35.0,3163,998,2104,31.6,66.5,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,DAY,REPUBLICAN,27.6,2964,1052,1869,35.5,63.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,UNION,REPUBLICAN,36.4,8855,2725,5944,30.8,67.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,CLAY,DEMOCRAT,11.0,5698,3083,2456,54.1,43.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,HUTCHINSON,REPUBLICAN,57.9,3767,762,2944,20.2,78.2,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,CHARLES MIX,REPUBLICAN,36.3,3783,1177,2552,31.1,67.5,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,TURNER,REPUBLICAN,47.3,4548,1139,3290,25.0,72.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,MCCOOK,REPUBLICAN,44.8,2900,769,2068,26.5,71.3,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,CUSTER,REPUBLICAN,42.4,5494,1522,3852,27.7,70.1,0,0.0,REPUBLICAN,,0,0,,
SOUTH DAKOTA,STANLEY,REPUBLICAN,47.3,1652,421,1203,25.5,72.8,0,0.0,REPUBLICAN,,0,0,,
