test_data,ddhq_id,year,office_type,state,county,district,fips,x_name,percent_precincts_reporting,x_votes,x_votes_percent,margin_votes,margin_percent,absentee_percent,absentee_margin
,,2022,Senate,KS,Johnson,0,20091,[],100,"[129199, 125715]","[49.3, 48.0]",3484,1.3,100.0,-0.5
,,2022,Senate,KS,Kingman,0,20095,[],100,"[500, 2527]","[16.2, 81.7]",-2027,-65.5,100.0,-0.8
,,2022,Senate,KS,Lincoln,0,20105,[],100,"[128, 1020]","[10.7, 85.1]",-892,-74.4,100.0,-0.9
,,2022,Senate,KS,Morris,0,20127,[],100,"[436, 1724]","[19.6, 77.3]",-1288,-57.7,100.0,-0.8
,,2022,Senate,KS,Meade,0,20119,[],100,"[123, 1154]","[9.4, 88.0]",-1031,-78.6,100.0,-0.9
,,2022,Senate,KS,Barton,0,20009,[],100,"[1232, 6626]","[15.3, 82.1]",-5394,-66.8,100.0,-0.8
,,2022,Senate,KS,Pottawatomie,0,20149,[],100,"[2073, 8113]","[19.8, 77.6]",-6040,-57.8,100.0,-0.8
,,2022,Senate,KS,Franklin,0,20059,[],100,"[2505, 6678]","[26.3, 70.2]",-4173,-43.9,100.0,-0.7
,,2022,Senate,KS,Phillips,0,20147,[],100,"[156, 1988]","[7.1, 90.4]",-1832,-83.3,100.0,-0.9
,,2022,Senate,KS,Crawford,0,20037,[],100,"[4276, 7154]","[36.2, 60.6]",-2878,-24.4,100.0,-0.6
,,2022,Senate,KS,Allen,0,20001,[],100,"[984, 3014]","[23.9, 73.1]",-2030,-49.2,100.0,-0.7
,,2022,Senate,KS,Jewell,0,20089,[],100,"[117, 1055]","[9.7, 87.6]",-938,-77.9,100.0,-0.9
,,2022,Senate,KS,Kiowa,0,20097,[],100,"[82, 825]","[8.8, 88.1]",-743,-79.3,100.0,-0.9
,,2022,Senate,KS,Rush,0,20165,[],100,"[130, 1157]","[9.7, 86.7]",-1027,-77.0,100.0,-0.9
,,2022,Senate,KS,Linn,0,20107,[],100,"[593, 3017]","[16.0, 81.2]",-2424,-65.2,100.0,-0.8
,,2022,Senate,KS,Ness,0,20135,[],100,"[64, 1057]","[5.6, 91.8]",-993,-86.2,100.0,-0.9
,,2022,Senate,KS,Wallace,0,20199,[],100,"[30, 618]","[4.5, 92.0]",-588,-87.5,100.0,-0.9
,,2022,Senate,KS,Mcpherson,0,20113,[],100,"[2593, 8268]","[23.2, 74.1]",-5675,-50.9,100.0,-0.7
,,2022,Senate,KS,Lane,0,20101,[],100,"[57, 596]","[8.5, 88.7]",-539,-80.2,100.0,-0.9
,,2022,Senate,KS,Greeley,0,20071,[],100,"[38, 402]","[8.4, 88.7]",-364,-80.3,100.0,-0.9
,,2022,Senate,KS,Butler,0,20015,[],100,"[5987, 16962]","[25.3, 71.6]",-10975,-46.3,100.0,-0.7
,,2022,Senate,KS,Smith,0,20183,[],100,"[171, 1410]","[10.4, 85.9]",-1239,-75.5,100.0,-0.9
,,2022,Senate,KS,Sedgwick,0,20173,[],100,"[58815, 90856]","[38.2, 59.0]",-32041,-20.8,100.0,-0.6
,,2022,Senate,KS,Trego,0,20195,[],100,"[123, 1105]","[9.7, 87.6]",-982,-77.9,100.0,-0.9
,,2022,Senate,KS,Cherokee,0,20021,[],100,"[1492, 4716]","[23.3, 73.6]",-3224,-50.3,100.0,-0.7
,,2022,Senate,KS,Leavenworth,0,20103,[],100,"[9444, 16570]","[35.2, 61.7]",-7126,-26.5,100.0,-0.6
,,2022,Senate,KS,Stafford,0,20185,[],100,"[189, 1320]","[12.0, 84.1]",-1131,-72.1,100.0,-0.8
,,2022,Senate,KS,Grant,0,20067,[],100,"[206, 1362]","[12.8, 84.8]",-1156,-72.0,100.0,-0.8
,,2022,Senate,KS,Lyon,0,20111,[],100,"[3549, 6203]","[35.3, 61.7]",-2654,-26.4,100.0,-0.6
,,2022,Senate,KS,Comanche,0,20033,[],100,"[67, 652]","[9.0, 87.6]",-585,-78.6,100.0,-0.9
,,2022,Senate,KS,Doniphan,0,20043,[],100,"[405, 2159]","[15.4, 81.8]",-1754,-66.4,100.0,-0.8
,,2022,Senate,KS,Cheyenne,0,20023,[],100,"[112, 903]","[10.8, 86.9]",-791,-76.1,100.0,-0.9
,,2022,Senate,KS,Chautauqua,0,20019,[],100,"[151, 991]","[12.9, 84.5]",-840,-71.6,100.0,-0.8
,,2022,Senate,KS,Jackson,0,20085,[],100,"[1122, 3791]","[22.0, 74.3]",-2669,-52.3,100.0,-0.7
,,2022,Senate,KS,Wichita,0,20203,[],100,"[64, 627]","[9.0, 87.9]",-563,-78.9,100.0,-0.9
,,2022,Senate,KS,Douglas,0,20045,[],100,"[31415, 14501]","[66.6, 30.7]",16914,35.9,100.0,-0.3
,,2022,Senate,KS,Stanton,0,20187,[],100,"[41, 453]","[8.1, 89.0]",-412,-80.9,100.0,-0.9
,,2022,Senate,KS,Hamilton,0,20075,[],100,"[63, 529]","[10.5, 88.3]",-466,-77.8,100.0,-0.9
,,2022,Senate,KS,Stevens,0,20189,[],100,"[115, 1256]","[8.2, 89.9]",-1141,-81.7,100.0,-0.9
,,2022,Senate,KS,Rawlins,0,20153,[],100,"[109, 1010]","[9.4, 87.4]",-901,-78.0,100.0,-0.9
,,2022,Senate,KS,Sheridan,0,20179,[],100,"[65, 954]","[6.2, 90.9]",-889,-84.7,100.0,-0.9
,,2022,Senate,KS,Cloud,0,20029,[],100,"[530, 2575]","[16.5, 80.2]",-2045,-63.7,100.0,-0.8
,,2022,Senate,KS,Ford,0,20057,[],100,"[1452, 4350]","[24.3, 72.9]",-2898,-48.6,100.0,-0.7
,,2022,Senate,KS,Barber,0,20007,[],100,"[169, 1521]","[9.7, 87.6]",-1352,-77.9,100.0,-0.9
,,2022,Senate,KS,Labette,0,20099,[],100,"[1725, 4021]","[29.1, 67.8]",-2296,-38.7,100.0,-0.7
,,2022,Senate,KS,Atchison,0,20005,[],100,"[1413, 3936]","[25.8, 71.7]",-2523,-45.9,100.0,-0.7
,,2022,Senate,KS,Brown,0,20013,[],100,"[646, 2588]","[19.3, 77.2]",-1942,-57.9,100.0,-0.8
,,2022,Senate,KS,Anderson,0,20003,[],100,"[505, 2291]","[17.4, 79.0]",-1786,-61.6,100.0,-0.8
,,2022,Senate,KS,Nemaha,0,20131,[],100,"[543, 3931]","[11.9, 85.8]",-3388,-73.9,100.0,-0.9
,,2022,Senate,KS,Greenwood,0,20073,[],100,"[371, 1863]","[16.0, 80.6]",-1492,-64.6,100.0,-0.8
,,2022,Senate,KS,Marion,0,20115,[],100,"[901, 3801]","[18.7, 79.0]",-2900,-60.3,100.0,-0.8
,,2022,Senate,KS,Washington,0,20201,[],100,"[190, 2014]","[8.5, 89.9]",-1824,-81.4,100.0,-0.9
,,2022,Senate,KS,Neosho,0,20133,[],100,"[1194, 3751]","[23.4, 73.5]",-2557,-50.1,100.0,-0.7
,,2022,Senate,KS,Gove,0,20063,[],100,"[86, 1049]","[7.4, 90.7]",-963,-83.3,100.0,-0.9
,,2022,Senate,KS,Chase,0,20017,[],100,"[245, 898]","[20.8, 76.3]",-653,-55.5,100.0,-0.8
,,2022,Senate,KS,Pawnee,0,20145,[],100,"[376, 1691]","[17.5, 78.8]",-1315,-61.3,100.0,-0.8
,,2022,Senate,KS,Dickinson,0,20041,[],100,"[1239, 5446]","[17.9, 78.8]",-4207,-60.9,100.0,-0.8
,,2022,Senate,KS,Clark,0,20025,[],100,"[95, 725]","[11.1, 84.9]",-630,-73.8,100.0,-0.8
,,2022,Senate,KS,Riley,0,20161,[],100,"[7950, 9761]","[43.8, 53.8]",-1811,-10.0,100.0,-0.5
,,2022,Senate,KS,Jefferson,0,20087,[],100,"[2160, 5208]","[28.4, 68.6]",-3048,-40.2,100.0,-0.7
,,2022,Senate,KS,Cowley,0,20035,[],100,"[2867, 7362]","[27.0, 69.4]",-4495,-42.4,100.0,-0.7
,,2022,Senate,KS,Geary,0,20061,[],100,"[2038, 3799]","[33.7, 62.8]",-1761,-29.1,100.0,-0.6
,,2022,Senate,KS,Osage,0,20139,[],100,"[1320, 4716]","[21.1, 75.5]",-3396,-54.4,100.0,-0.8
,,2022,Senate,KS,Woodson,0,20207,[],100,"[187, 938]","[15.8, 79.5]",-751,-63.7,100.0,-0.8
,,2022,Senate,KS,Rice,0,20159,[],100,"[494, 2510]","[16.0, 81.1]",-2016,-65.1,100.0,-0.8
,,2022,Senate,KS,Montgomery,0,20125,[],100,"[2105, 7117]","[22.1, 74.8]",-5012,-52.7,100.0,-0.7
,,2022,Senate,KS,Sumner,0,20191,[],100,"[1692, 5896]","[21.5, 74.9]",-4204,-53.4,100.0,-0.7
,,2022,Senate,KS,Coffey,0,20031,[],100,"[574, 2733]","[16.7, 79.5]",-2159,-62.8,100.0,-0.8
,,2022,Senate,KS,Republic,0,20157,[],100,"[244, 1647]","[12.4, 83.8]",-1403,-71.4,100.0,-0.8
,,2022,Senate,KS,Elk,0,20049,[],100,"[132, 891]","[12.4, 83.9]",-759,-71.5,100.0,-0.8
,,2022,Senate,KS,Reno,0,20155,[],100,"[5467, 14459]","[26.5, 70.0]",-8992,-43.5,100.0,-0.7
,,2022,Senate,KS,Logan,0,20109,[],100,"[82, 979]","[7.6, 90.1]",-897,-82.5,100.0,-0.9
,,2022,Senate,KS,Bourbon,0,20011,[],100,"[1050, 3561]","[21.9, 74.4]",-2511,-52.5,100.0,-0.7
,,2022,Senate,KS,Clay,0,20027,[],100,"[479, 2711]","[14.5, 82.2]",-2232,-67.7,100.0,-0.8
,,2022,Senate,KS,Marshall,0,20117,[],100,"[755, 3043]","[19.4, 78.3]",-2288,-58.9,100.0,-0.8
,,2022,Senate,KS,Mitchell,0,20123,[],100,"[291, 2023]","[12.3, 85.3]",-1732,-73.0,100.0,-0.9
,,2022,Senate,KS,Graham,0,20065,[],100,"[109, 845]","[10.9, 84.3]",-736,-73.4,100.0,-0.8
,,2022,Senate,KS,Harvey,0,20079,[],100,"[4325, 8127]","[33.8, 63.4]",-3802,-29.6,100.0,-0.6
,,2022,Senate,KS,Hodgeman,0,20083,[],100,"[78, 700]","[9.8, 88.2]",-622,-78.4,100.0,-0.9
,,2022,Senate,KS,Seward,0,20175,[],100,"[722, 2127]","[24.5, 72.3]",-1405,-47.8,100.0,-0.7
,,2022,Senate,KS,Finney,0,20055,[],100,"[1793, 5162]","[25.0, 72.1]",-3369,-47.1,100.0,-0.7
,,2022,Senate,KS,Norton,0,20137,[],100,"[200, 1551]","[11.2, 86.6]",-1351,-75.4,100.0,-0.9
,,2022,Senate,KS,Wyandotte,0,20209,[],100,"[21111, 12541]","[60.6, 36.0]",8570,24.6,100.0,-0.4
,,2022,Senate,KS,Saline,0,20169,[],100,"[4780, 12174]","[27.1, 69.1]",-7394,-42.0,100.0,-0.7
,,2022,Senate,KS,Scott,0,20171,[],100,"[131, 1517]","[7.7, 89.1]",-1386,-81.4,100.0,-0.9
,,2022,Senate,KS,Ellis,0,20051,[],100,"[2236, 7920]","[21.3, 75.3]",-5684,-54.0,100.0,-0.8
,,2022,Senate,KS,Ellsworth,0,20053,[],100,"[359, 1821]","[16.0, 81.1]",-1462,-65.1,100.0,-0.8
,,2022,Senate,KS,Gray,0,20069,[],100,"[179, 1476]","[10.5, 86.7]",-1297,-76.2,100.0,-0.9
,,2022,Senate,KS,Harper,0,20077,[],100,"[248, 1665]","[12.6, 84.4]",-1417,-71.8,100.0,-0.8
,,2022,Senate,WA,Kitsap,0,53035,[],100,"[70939, 52134]","[57.5, 42.3]",18805,15.2,100.0,-0.4
,,2022,Senate,WA,Garfield,0,53023,[],100,"[307, 977]","[23.9, 75.9]",-670,-52.0,100.0,-0.8
,,2022,Senate,WA,Skagit,0,53057,[],100,"[29316, 27394]","[51.6, 48.2]",1922,3.4,100.0,-0.5
,,2022,Senate,WA,Clallam,0,53009,[],100,"[20784, 19401]","[51.6, 48.2]",1383,3.4,100.0,-0.5
,,2022,Senate,WA,Walla Walla,0,53071,[],100,"[10039, 14192]","[41.4, 58.5]",-4153,-17.1,100.0,-0.6
,,2022,Senate,WA,Lewis,0,53041,[],100,"[11263, 24654]","[31.3, 68.5]",-13391,-37.2,100.0,-0.7
,,2022,Senate,WA,Chelan,0,53007,[],100,"[14373, 19833]","[41.9, 57.9]",-5460,-16.0,100.0,-0.6
,,2022,Senate,WA,Grant,0,53025,[],100,"[7221, 19655]","[26.8, 73.0]",-12434,-46.2,100.0,-0.7
,,2022,Senate,WA,Mason,0,53045,[],100,"[13777, 15612]","[46.7, 53.0]",-1835,-6.3,100.0,-0.5
,,2022,Senate,WA,Spokane,0,53063,[],100,"[100719, 120369]","[45.5, 54.3]",-19650,-8.8,100.0,-0.5
,,2022,Senate,WA,Skamania,0,53059,[],100,"[2620, 3599]","[42.1, 57.8]",-979,-15.7,100.0,-0.6
,,2022,Senate,WA,Cowlitz,0,53015,[],100,"[17439, 27446]","[38.8, 61.1]",-10007,-22.3,100.0,-0.6
,,2022,Senate,WA,Lincoln,0,53043,[],100,"[1423, 4716]","[23.1, 76.6]",-3293,-53.5,100.0,-0.8
,,2022,Senate,WA,Pacific,0,53049,[],100,"[5771, 6137]","[48.3, 51.4]",-366,-3.1,100.0,-0.5
,,2022,Senate,WA,Okanogan,0,53047,[],100,"[6644, 9926]","[40.0, 59.8]",-3282,-19.8,100.0,-0.6
,,2022,Senate,WA,Ferry,0,53019,[],100,"[1060, 2348]","[31.0, 68.8]",-1288,-37.8,100.0,-0.7
,,2022,Senate,WA,Douglas,0,53017,[],100,"[5275, 10806]","[32.7, 67.0]",-5531,-34.3,100.0,-0.7
,,2022,Senate,WA,San Juan,0,53055,[],100,"[8254, 3055]","[72.9, 27.0]",5199,45.9,100.0,-0.3
,,2022,Senate,WA,Whitman,0,53075,[],100,"[7824, 7848]","[49.8, 50.0]",-24,-0.2,100.0,-0.5
,,2022,Senate,WA,Columbia,0,53013,[],100,"[592, 1575]","[27.2, 72.3]",-983,-45.1,100.0,-0.7
,,2022,Senate,WA,Stevens,0,53065,[],100,"[6073, 16803]","[26.5, 73.3]",-10730,-46.8,100.0,-0.7
,,2022,Senate,WA,Yakima,0,53077,[],100,"[22541, 40188]","[35.9, 63.9]",-17647,-28.0,100.0,-0.6
,,2022,Senate,WA,Clark,0,53011,[],100,"[105058, 100260]","[51.1, 48.8]",4798,2.3,100.0,-0.5
,,2022,Senate,WA,Snohomish,0,53061,[],100,"[184430, 135339]","[57.5, 42.2]",49091,15.3,100.0,-0.4
,,2022,Senate,WA,Thurston,0,53067,[],100,"[73189, 52570]","[58.0, 41.7]",20619,16.3,100.0,-0.4
,,2022,Senate,WA,Asotin,0,53003,[],100,"[3181, 5824]","[35.3, 64.6]",-2643,-29.3,100.0,-0.6
,,2022,Senate,WA,Franklin,0,53021,[],100,"[7022, 15174]","[31.6, 68.3]",-8152,-36.7,100.0,-0.7
,,2022,Senate,WA,Island,0,53029,[],100,"[23680, 19275]","[55.0, 44.8]",4405,10.2,100.0,-0.4
,,2022,Senate,WA,Pend Oreille,0,53051,[],100,"[2032, 4739]","[29.9, 69.8]",-2707,-39.9,100.0,-0.7
,,2022,Senate,WA,Whatcom,0,53073,[],100,"[65950, 45038]","[59.3, 40.5]",20912,18.8,100.0,-0.4
,,2022,Senate,WA,Klickitat,0,53039,[],100,"[4798, 6639]","[41.9, 58.0]",-1841,-16.1,100.0,-0.6
,,2022,Senate,WA,King,0,53033,[],100,"[668692, 220307]","[75.1, 24.7]",448385,50.4,100.0,-0.2
,,2022,Senate,WA,Kittitas,0,53037,[],100,"[8318, 12446]","[40.0, 59.8]",-4128,-19.8,100.0,-0.6
,,2022,Senate,WA,Wahkiakum,0,53069,[],100,"[1007, 1551]","[39.3, 60.5]",-544,-21.2,100.0,-0.6
,,2022,Senate,WA,Pierce,0,53053,[],100,"[175164, 156331]","[52.7, 47.0]",18833,5.7,100.0,-0.5
,,2022,Senate,WA,Grays Harbor,0,53027,[],100,"[13600, 15718]","[46.3, 53.5]",-2118,-7.2,100.0,-0.5
,,2022,Senate,WA,Adams,0,53001,[],100,"[969, 3150]","[23.5, 76.3]",-2181,-52.8,100.0,-0.8
,,2022,Senate,WA,Jefferson,0,53031,[],100,"[14970, 6185]","[70.6, 29.2]",8785,41.4,100.0,-0.3
,,2022,Senate,WA,Benton,0,53005,[],100,"[25513, 50108]","[33.7, 66.2]",-24595,-32.5,100.0,-0.7
,,2022,Senate,MO,Ste. Genevieve,0,29186,[],100,"[2179, 4323]","[33.5, 66.5]",-2144,-33.0,100.0,-0.7
,,2022,Senate,MO,Dent,0,29065,[],100,"[822, 4030]","[16.9, 83.1]",-3208,-66.2,100.0,-0.8
,,2022,Senate,MO,Crawford,0,29055,[],100,"[1610, 5822]","[21.7, 78.3]",-4212,-56.6,100.0,-0.8
,,2022,Senate,MO,Carter,0,29035,[],100,"[298, 1577]","[15.9, 84.1]",-1279,-68.2,100.0,-0.8
,,2022,Senate,MO,Buchanan,0,29021,[],100,"[8867, 14805]","[37.5, 62.5]",-5938,-25.0,100.0,-0.6
,,2022,Senate,MO,Newton,0,29145,[],100,"[3878, 15565]","[19.9, 80.1]",-11687,-60.2,100.0,-0.8
,,2022,Senate,MO,Reynolds,0,29179,[],100,"[512, 1816]","[22.0, 78.0]",-1304,-56.0,100.0,-0.8
,,2022,Senate,MO,Taney,0,29213,[],100,"[3528, 13688]","[20.5, 79.5]",-10160,-59.0,100.0,-0.8
,,2022,Senate,MO,Adair,0,29001,[],100,"[2447, 4407]","[35.7, 64.3]",-1960,-28.6,100.0,-0.6
,,2022,Senate,MO,Christian,0,29043,[],100,"[8059, 24181]","[25.0, 75.0]",-16122,-50.0,100.0,-0.8
,,2022,Senate,MO,Cole,0,29051,[],100,"[9470, 18267]","[34.1, 65.9]",-8797,-31.8,100.0,-0.7
,,2022,Senate,MO,Sullivan,0,29211,[],100,"[344, 1360]","[20.2, 79.8]",-1016,-59.6,100.0,-0.8
,,2022,Senate,MO,Perry,0,29157,[],100,"[1099, 5098]","[17.7, 82.3]",-3999,-64.6,100.0,-0.8
,,2022,Senate,MO,Callaway,0,29027,[],100,"[4616, 9907]","[31.8, 68.2]",-5291,-36.4,100.0,-0.7
,,2022,Senate,MO,Lincoln,0,29113,[],100,"[5161, 14029]","[26.9, 73.1]",-8868,-46.2,100.0,-0.7
,,2022,Senate,MO,Iron,0,29093,[],100,"[747, 2246]","[25.0, 75.0]",-1499,-50.0,100.0,-0.8
,,2022,Senate,MO,Cape Girardeau,0,29031,[],100,"[6630, 20481]","[24.5, 75.5]",-13851,-51.0,100.0,-0.8
,,2022,Senate,MO,Miller,0,29131,[],100,"[1572, 6884]","[18.6, 81.4]",-5312,-62.8,100.0,-0.8
,,2022,Senate,MO,Pemiscot,0,29155,[],100,"[706, 2457]","[22.3, 77.7]",-1751,-55.4,100.0,-0.8
,,2022,Senate,MO,Howard,0,29089,[],100,"[1210, 2528]","[32.4, 67.6]",-1318,-35.2,100.0,-0.7
,,2022,Senate,MO,Polk,0,29167,[],100,"[2178, 7945]","[21.5, 78.5]",-5767,-57.0,100.0,-0.8
,,2022,Senate,MO,Scotland,0,29199,[],100,"[305, 1010]","[23.2, 76.8]",-705,-53.6,100.0,-0.8
,,2022,Senate,MO,Franklin,0,29071,[],100,"[11128, 25061]","[30.7, 69.3]",-13933,-38.6,100.0,-0.7
,,2022,Senate,MO,Mcdonald,0,29119,[],100,"[886, 4989]","[15.1, 84.9]",-4103,-69.8,100.0,-0.8
,,2022,Senate,MO,Ripley,0,29181,[],100,"[605, 2998]","[16.8, 83.2]",-2393,-66.4,100.0,-0.8
,,2022,Senate,MO,Jasper,0,29097,[],100,"[8468, 25131]","[25.2, 74.8]",-16663,-49.6,100.0,-0.7
,,2022,Senate,MO,Knox,0,29103,[],100,"[317, 994]","[24.2, 75.8]",-677,-51.6,100.0,-0.8
,,2022,Senate,MO,Ralls,0,29173,[],100,"[934, 2917]","[24.3, 75.7]",-1983,-51.4,100.0,-0.8
,,2022,Senate,MO,Morgan,0,29141,[],100,"[1581, 5141]","[23.5, 76.5]",-3560,-53.0,100.0,-0.8
,,2022,Senate,MO,Schuyler,0,29197,[],100,"[304, 1182]","[20.5, 79.5]",-878,-59.0,100.0,-0.8
,,2022,Senate,MO,Wayne,0,29223,[],100,"[604, 3369]","[15.2, 84.8]",-2765,-69.6,100.0,-0.8
,,2022,Senate,MO,Marion,0,29127,[],100,"[2190, 6242]","[26.0, 74.0]",-4052,-48.0,100.0,-0.7
,,2022,Senate,MO,Jackson,0,29095,[],100,"[130306, 80658]","[61.8, 38.2]",49648,23.6,100.0,-0.4
,,2022,Senate,MO,St. Francois,0,29187,[],100,"[5193, 12539]","[29.3, 70.7]",-7346,-41.4,100.0,-0.7
,,2022,Senate,MO,Ozark,0,29153,[],100,"[610, 2957]","[17.1, 82.9]",-2347,-65.8,100.0,-0.8
,,2022,Senate,MO,Caldwell,0,29025,[],100,"[745, 2588]","[22.4, 77.6]",-1843,-55.2,100.0,-0.8
,,2022,Senate,MO,Lewis,0,29111,[],100,"[716, 2337]","[23.5, 76.5]",-1621,-53.0,100.0,-0.8
,,2022,Senate,MO,Nodaway,0,29147,[],100,"[1980, 4350]","[31.3, 68.7]",-2370,-37.4,100.0,-0.7
,,2022,Senate,MO,Johnson,0,29101,[],100,"[5125, 10001]","[33.9, 66.1]",-4876,-32.2,100.0,-0.7
,,2022,Senate,MO,Platte,0,29165,[],100,"[19862, 20264]","[49.5, 50.5]",-402,-1.0,100.0,-0.5
,,2022,Senate,MO,Phelps,0,29161,[],100,"[3984, 9245]","[30.1, 69.9]",-5261,-39.8,100.0,-0.7
,,2022,Senate,MO,Putnam,0,29171,[],100,"[286, 1376]","[17.2, 82.8]",-1090,-65.6,100.0,-0.8
,,2022,Senate,MO,Montgomery,0,29139,[],100,"[1010, 2973]","[25.4, 74.6]",-1963,-49.2,100.0,-0.7
,,2022,Senate,MO,Daviess,0,29061,[],100,"[600, 2002]","[23.1, 76.9]",-1402,-53.8,100.0,-0.8
,,2022,Senate,MO,St. Louis County,0,29189,[],100,"[295371, 149745]","[66.4, 33.6]",145626,32.8,100.0,-0.3
,,2022,Senate,MO,Hickory,0,29085,[],100,"[795, 2744]","[22.5, 77.5]",-1949,-55.0,100.0,-0.8
,,2022,Senate,MO,Dallas,0,29059,[],100,"[1095, 4448]","[19.8, 80.2]",-3353,-60.4,100.0,-0.8
,,2022,Senate,MO,Mercer,0,29129,[],100,"[213, 1028]","[17.2, 82.8]",-815,-65.6,100.0,-0.8
,,2022,Senate,MO,Lawrence,0,29109,[],100,"[2311, 9836]","[19.0, 81.0]",-7525,-62.0,100.0,-0.8
,,2022,Senate,MO,Saline,0,29195,[],100,"[2078, 4027]","[34.0, 66.0]",-1949,-32.0,100.0,-0.7
,,2022,Senate,MO,St. Clair,0,29185,[],100,"[835, 2711]","[23.5, 76.5]",-1876,-53.0,100.0,-0.8
,,2022,Senate,MO,Wright,0,29229,[],100,"[817, 5202]","[13.6, 86.4]",-4385,-72.8,100.0,-0.9
,,2022,Senate,MO,Moniteau,0,29135,[],100,"[1088, 3903]","[21.8, 78.2]",-2815,-56.4,100.0,-0.8
,,2022,Senate,MO,Camden,0,29029,[],100,"[4376, 13352]","[24.7, 75.3]",-8976,-50.6,100.0,-0.8
,,2022,Senate,MO,Livingston,0,29117,[],100,"[1133, 3526]","[24.3, 75.7]",-2393,-51.4,100.0,-0.8
,,2022,Senate,MO,Osage,0,29151,[],100,"[855, 4570]","[15.8, 84.2]",-3715,-68.4,100.0,-0.8
,,2022,Senate,MO,Webster,0,29225,[],100,"[2651, 9896]","[21.1, 78.9]",-7245,-57.8,100.0,-0.8
,,2022,Senate,MO,Barton,0,29011,[],100,"[586, 3653]","[13.8, 86.2]",-3067,-72.4,100.0,-0.9
,,2022,Senate,MO,Shelby,0,29205,[],100,"[479, 1753]","[21.5, 78.5]",-1274,-57.0,100.0,-0.8
,,2022,Senate,MO,Lafayette,0,29107,[],100,"[3510, 8202]","[30.0, 70.0]",-4692,-40.0,100.0,-0.7
,,2022,Senate,MO,Dunklin,0,29069,[],100,"[1163, 4884]","[19.2, 80.8]",-3721,-61.6,100.0,-0.8
,,2022,Senate,MO,Ray,0,29177,[],100,"[2401, 5283]","[31.2, 68.8]",-2882,-37.6,100.0,-0.7
,,2022,Senate,MO,Worth,0,29227,[],100,"[184, 649]","[22.1, 77.9]",-465,-55.8,100.0,-0.8
,,2022,Senate,MO,Andrew,0,29003,[],100,"[1657, 4882]","[25.3, 74.7]",-3225,-49.4,100.0,-0.7
,,2022,Senate,MO,Oregon,0,29149,[],100,"[569, 2385]","[19.3, 80.7]",-1816,-61.4,100.0,-0.8
,,2022,Senate,MO,Maries,0,29125,[],100,"[651, 2734]","[19.2, 80.8]",-2083,-61.6,100.0,-0.8
,,2022,Senate,MO,Cooper,0,29053,[],100,"[1734, 4196]","[29.2, 70.8]",-2462,-41.6,100.0,-0.7
,,2022,Senate,MO,Benton,0,29015,[],100,"[1773, 5712]","[23.7, 76.3]",-3939,-52.6,100.0,-0.8
,,2022,Senate,MO,Gentry,0,29075,[],100,"[528, 1748]","[23.2, 76.8]",-1220,-53.6,100.0,-0.8
,,2022,Senate,MO,Mississippi,0,29133,[],100,"[592, 2237]","[20.9, 79.1]",-1645,-58.2,100.0,-0.8
,,2022,Senate,MO,Texas,0,29215,[],100,"[1337, 6621]","[16.8, 83.2]",-5284,-66.4,100.0,-0.8
,,2022,Senate,MO,Pike,0,29163,[],100,"[1299, 3728]","[25.8, 74.2]",-2429,-48.4,100.0,-0.7
,,2022,Senate,MO,Bates,0,29013,[],100,"[1362, 4222]","[24.4, 75.6]",-2860,-51.2,100.0,-0.8
,,2022,Senate,MO,Jefferson,0,29099,[],100,"[28653, 48845]","[37.0, 63.0]",-20192,-26.0,100.0,-0.6
,,2022,Senate,MO,Greene,0,29077,[],100,"[38947, 55230]","[41.4, 58.6]",-16283,-17.2,100.0,-0.6
,,2022,Senate,MO,Stone,0,29209,[],100,"[2651, 10755]","[19.8, 80.2]",-8104,-60.4,100.0,-0.8
,,2022,Senate,MO,Scott,0,29201,[],100,"[2161, 9210]","[19.0, 81.0]",-7049,-62.0,100.0,-0.8
,,2022,Senate,MO,Douglas,0,29067,[],100,"[778, 4099]","[16.0, 84.0]",-3321,-68.0,100.0,-0.8
,,2022,Senate,MO,Clinton,0,29049,[],100,"[2211, 5119]","[30.2, 69.8]",-2908,-39.6,100.0,-0.7
,,2022,Senate,MO,Howell,0,29091,[],100,"[2447, 10323]","[19.2, 80.8]",-7876,-61.6,100.0,-0.8
,,2022,Senate,MO,Dade,0,29057,[],100,"[501, 2395]","[17.3, 82.7]",-1894,-65.4,100.0,-0.8
,,2022,Senate,MO,Barry,0,29009,[],100,"[2043, 8535]","[19.3, 80.7]",-6492,-61.4,100.0,-0.8
,,2022,Senate,MO,Audrain,0,29007,[],100,"[2067, 5208]","[28.4, 71.6]",-3141,-43.2,100.0,-0.7
,,2022,Senate,MO,Henry,0,29083,[],100,"[2084, 5225]","[28.5, 71.5]",-3141,-43.0,100.0,-0.7
,,2022,Senate,MO,St. Charles,0,29183,[],100,"[64298, 83330]","[43.6, 56.4]",-19032,-12.8,100.0,-0.6
,,2022,Senate,MO,Dekalb,0,29063,[],100,"[700, 2575]","[21.4, 78.6]",-1875,-57.2,100.0,-0.8
,,2022,Senate,MO,Atchison,0,29005,[],100,"[392, 1467]","[21.1, 78.9]",-1075,-57.8,100.0,-0.8
,,2022,Senate,MO,Macon,0,29121,[],100,"[1174, 4264]","[21.6, 78.4]",-3090,-56.8,100.0,-0.8
