state,county,total_votes,dem_votes,gop_votes,winner,margin,dem_vote_share,gop_vote_share,absentee_votes,absentee_vote_share,dem_absentee_votes,gop_absentee_votes,absentee_winner,dem_absentee_vote_share,gop_absentee_vote_share
Indiana,Wabash,11303,3159,7658,Republican,39.9,27.9,67.8,4628,40.9,0,2998,Republican,0.0,64.8
Indiana,Boone,27545,10981,15540,Republican,16.5,39.9,56.4,15150,55.0,0,8089,Republican,0.0,53.4
Indiana,White,8501,2741,5102,Republican,27.8,32.2,60.0,0,0.0,0,0,Republican,0,0
Indiana,Fountain,5869,1496,4060,Republican,43.7,25.5,69.2,0,0.0,0,0,Republican,0,0
Indiana,Gibson,25026,4001,8040,Republican,16.1,16.0,32.1,7246,29.0,0,2147,Republican,0.0,29.6
Indiana,Scott,7667,3113,4241,Republican,14.7,40.6,55.3,1969,25.7,0,880,Republican,0.0,44.7
Indiana,Whitley,13393,3818,9019,Republican,38.8,28.5,67.3,3893,29.1,0,2420,Republican,0.0,62.2
Indiana,Tippecanoe,51483,26376,22649,Democrat,7.2,51.2,44.0,0,0.0,0,0,Republican,0,0
Indiana,Lawrence,15519,4454,10274,Republican,37.5,28.7,66.2,6760,43.6,0,4377,Republican,0.0,64.7
Indiana,Jennings,9150,2686,5921,Republican,35.3,29.4,64.7,2130,23.3,0,1223,Republican,0.0,57.4
Indiana,Monroe,51916,34194,15542,Democrat,36.0,65.9,29.9,24589,47.4,0,6036,Republican,0.0,24.5
Indiana,Jefferson,11245,4312,6345,Republican,18.1,38.3,56.4,3085,27.4,0,1583,Republican,0.0,51.3
Indiana,Hendricks,62818,23589,36966,Republican,21.2,37.6,58.8,22451,35.7,0,12541,Republican,0.0,55.9
Indiana,Dekalb,13935,4204,9167,Republican,35.6,30.2,65.8,4578,32.9,0,2757,Republican,0.0,60.2
Indiana,Putnam,11906,3512,7814,Republican,36.1,29.5,65.6,4014,33.7,0,2352,Republican,0.0,58.6
Indiana,Fayette,7456,2259,4643,Republican,32.0,30.3,62.3,2819,37.8,0,1678,Republican,0.0,59.5
Indiana,Henry,15702,5171,9569,Republican,28.0,32.9,60.9,0,0.0,0,0,Republican,0,0
Indiana,Franklin,8395,1869,6304,Republican,52.8,22.3,75.1,0,0.0,0,0,Republican,0,0
Indiana,Spencer,8875,3218,5202,Republican,22.3,36.3,58.6,0,0.0,0,0,Republican,0,0
Indiana,Vigo,136889,15171,14813,Democrat,0.3,11.1,10.8,0,0.0,0,0,Republican,0,0
Indiana,Rush,6084,1690,3991,Republican,37.8,27.8,65.6,1496,24.6,0,906,Republican,0.0,60.6
Indiana,Knox,12626,3976,7875,Republican,30.9,31.5,62.4,3495,27.7,0,2004,Republican,0.0,57.3
Indiana,Pulaski,3758,1395,2223,Republican,22.1,37.1,59.2,1305,34.7,0,708,Republican,0.0,54.3
Indiana,Brown,7190,2768,4103,Republican,18.6,38.5,57.1,0,0.0,0,0,Republican,0,0
Indiana,Jay,6293,1933,3991,Republican,32.7,30.7,63.4,2257,35.9,0,1371,Republican,0.0,60.7
Indiana,Newton,4564,1402,2966,Republican,34.3,30.7,65.0,0,0.0,0,0,Republican,0,0
Indiana,Ripley,8933,2140,6580,Republican,49.7,24.0,73.7,0,0.0,0,0,Republican,0,0
Indiana,Elkhart,53901,21062,31164,Republican,18.7,39.1,57.8,0,0.0,0,0,Republican,0,0
Indiana,Lake,162335,104390,54564,Democrat,30.7,64.3,33.6,0,0.0,0,0,Republican,0,0
Indiana,Ohio,2395,747,1586,Republican,35.0,31.2,66.2,863,36.0,0,546,Republican,0.0,63.3
Indiana,Hancock,30280,9770,19097,Republican,30.8,32.3,63.1,0,0.0,0,0,Republican,0,0
Indiana,Parke,5340,1496,3532,Republican,38.1,28.0,66.1,0,0.0,0,0,Republican,0,0
Indiana,Perry,7150,3364,3449,Republican,1.2,47.0,48.2,3114,43.6,0,1405,Republican,0.0,45.1
Indiana,Morgan,25167,6471,17539,Republican,44.0,25.7,69.7,12239,48.6,0,8222,Republican,0.0,67.2
Indiana,Steuben,12179,3864,7839,Republican,32.7,31.7,64.4,0,0.0,0,0,Republican,0,0
Indiana,Crawford,4121,1501,2249,Republican,18.2,36.4,54.6,0,0.0,0,0,Republican,0,0
Indiana,Owen,7196,2210,4601,Republican,33.2,30.7,63.9,2969,41.3,0,1749,Republican,0.0,58.9
Indiana,Adams,11150,3146,7511,Republican,39.2,28.2,67.4,4585,41.1,0,2841,Republican,0.0,62.0
Indiana,Harrison,31434,5131,9847,Republican,15.0,16.3,31.3,7244,23.0,0,2014,Republican,0.0,27.8
Indiana,Clinton,9208,2755,5967,Republican,34.9,29.9,64.8,3705,40.2,0,2352,Republican,0.0,63.5
Utah,Iron,15869,2846,11286,Republican,53.2,17.9,71.1,0,0.0,0,0,Republican,0,0
Utah,Utah,175568,28856,135240,Republican,60.6,16.4,77.0,0,0.0,0,0,Republican,0,0
Utah,Box Elder,19004,2603,14803,Republican,64.2,13.7,77.9,0,0.0,0,0,Republican,0,0
Utah,Uintah,10318,1135,7946,Republican,66.0,11.0,77.0,0,0.0,0,0,Republican,0,0
Utah,Beaver,2140,298,1620,Republican,61.8,13.9,75.7,0,0.0,0,0,Republican,0,0
Utah,Emery,3877,509,3033,Republican,65.1,13.1,78.2,0,0.0,0,0,Republican,0,0
Utah,San Juan,5405,2096,2934,Republican,15.5,38.8,54.3,0,0.0,0,0,Republican,0,0
Utah,Salt Lake,416238,186856,207719,Republican,5.0,44.9,49.9,0,0.0,0,0,Republican,0,0
Utah,Garfield,2140,388,1626,Republican,57.9,18.1,76.0,0,0.0,0,0,Republican,0,0
Utah,Summit,20236,10229,9170,Democrat,5.2,50.5,45.3,0,0.0,0,0,Republican,0,0
Utah,Grand,4338,2138,1935,Democrat,4.7,49.3,44.6,0,0.0,0,0,Republican,0,0
Utah,Kane,3123,746,2135,Republican,44.5,23.9,68.4,0,0.0,0,0,Republican,0,0
Utah,Cache,40015,8854,28344,Republican,48.7,22.1,70.8,0,0.0,0,0,Republican,0,0
Utah,Tooele,21954,5491,14407,Republican,40.6,25.0,65.6,0,0.0,0,0,Republican,0,0
Utah,Washington,60507,11757,42602,Republican,51.0,19.4,70.4,0,0.0,0,0,Republican,0,0
Utah,Wasatch,12227,3467,8126,Republican,38.1,28.4,66.5,0,0.0,0,0,Republican,0,0
Utah,Piute,694,77,524,Republican,64.4,11.1,75.5,0,0.0,0,0,Republican,0,0
Utah,Sevier,7325,771,5810,Republican,68.8,10.5,79.3,0,0.0,0,0,Republican,0,0
Utah,Davis,124279,29249,86840,Republican,46.4,23.5,69.9,0,0.0,0,0,Republican,0,0
Utah,Carbon,6906,1879,4387,Republican,36.3,27.2,63.5,0,0.0,0,0,Republican,0,0
Utah,Millard,4632,512,3672,Republican,68.2,11.1,79.3,0,0.0,0,0,Republican,0,0
Utah,Daggett,439,80,335,Republican,58.1,18.2,76.3,0,0.0,0,0,Republican,0,0
Utah,Juab,4154,492,3320,Republican,68.1,11.8,79.9,0,0.0,0,0,Republican,0,0
Utah,Duchesne,5779,569,4522,Republican,68.4,9.8,78.2,0,0.0,0,0,Republican,0,0
Utah,Sanpete,9278,1139,7367,Republican,67.1,12.3,79.4,0,0.0,0,0,Republican,0,0
Utah,Morgan,5113,600,4144,Republican,69.3,11.7,81.0,0,0.0,0,0,Republican,0,0
Utah,Wayne,1363,267,998,Republican,53.6,19.6,73.2,0,0.0,0,0,Republican,0,0
Utah,Weber,80301,24504,49331,Republican,30.9,30.5,61.4,0,0.0,0,0,Republican,0,0
Utah,Rich,1097,124,911,Republican,71.7,11.3,83.0,0,0.0,0,0,Republican,0,0
Florida,Lafayette,2853,621,2194,Republican,55.1,21.8,76.9,0,0.0,0,0,Republican,0,0
Florida,Osceola,116111,67085,47886,Democrat,16.6,57.8,41.2,0,0.0,0,0,Republican,0,0
Florida,Okeechobee,11360,3494,7727,Republican,37.2,30.8,68.0,0,0.0,0,0,Republican,0,0
Florida,Orange,479351,294076,180740,Democrat,23.6,61.3,37.7,0,0.0,0,0,Republican,0,0
Florida,Walton,30579,7485,22776,Republican,50.0,24.5,74.5,0,0.0,0,0,Republican,0,0
Florida,Palm Beach,596136,344008,244850,Democrat,16.6,57.7,41.1,0,0.0,0,0,Republican,0,0
Florida,Holmes,6841,856,5919,Republican,74.0,12.5,86.5,0,0.0,0,0,Republican,0,0
Florida,Hamilton,4593,1671,2856,Republican,25.8,36.4,62.2,0,0.0,0,0,Republican,0,0
Florida,Sumter,74978,21664,52857,Republican,41.6,28.9,70.5,0,0.0,0,0,Republican,0,0
Florida,St Johns,131695,45610,85032,Republican,30.0,34.6,64.6,0,0.0,0,0,Republican,0,0
Florida,Sarasota,213220,96961,113612,Republican,7.8,45.5,53.3,0,0.0,0,0,Republican,0,0
Florida,Putnam,28307,9342,18689,Republican,33.0,33.0,66.0,0,0.0,0,0,Republican,0,0
Florida,Baker,10599,1943,8580,Republican,62.7,18.3,81.0,0,0.0,0,0,Republican,0,0
Florida,Madison,7676,3423,4183,Republican,9.9,44.6,54.5,0,0.0,0,0,Republican,0,0
Florida,Okaloosa,84723,22902,60924,Republican,44.9,27.0,71.9,0,0.0,0,0,Republican,0,0
Florida,Pasco,213442,89425,121191,Republican,14.9,41.9,56.8,0,0.0,0,0,Republican,0,0
Florida,Martin,78591,30690,46734,Republican,20.4,39.1,59.5,0,0.0,0,0,Republican,0,0
Florida,Escambia,130405,52874,75931,Republican,17.7,40.5,58.2,0,0.0,0,0,Republican,0,0
Florida,Lee,292900,114815,174276,Republican,20.3,39.2,59.5,0,0.0,0,0,Republican,0,0
Florida,Brevard,284252,121112,160305,Republican,13.8,42.6,56.4,0,0.0,0,0,Republican,0,0
Florida,Glades,3871,1156,2666,Republican,39.0,29.9,68.9,0,0.0,0,0,Republican,0,0
Florida,Bradford,10594,2879,7576,Republican,44.3,27.2,71.5,0,0.0,0,0,Republican,0,0
Florida,Broward,715519,471829,211261,Democrat,36.4,65.9,29.5,0,0.0,0,0,Republican,0,0
Florida,Hardee,6463,1915,4454,Republican,39.3,29.6,68.9,0,0.0,0,0,Republican,0,0
Florida,Volusia,231004,102775,125719,Republican,9.9,44.5,54.4,0,0.0,0,0,Republican,0,0
Florida,Gulf,5951,1580,4321,Republican,46.0,26.6,72.6,0,0.0,0,0,Republican,0,0
Florida,Duval,381875,192381,185904,Democrat,1.7,50.4,48.7,0,0.0,0,0,Republican,0,0
Florida,Manatee,164885,68842,94358,Republican,15.4,41.8,57.2,0,0.0,0,0,Republican,0,0
Florida,Desoto,8993,3326,5502,Republican,24.2,37.0,61.2,0,0.0,0,0,Republican,0,0
Florida,Santa Rosa,76207,19047,56374,Republican,49.0,25.0,74.0,0,0.0,0,0,Republican,0,0
Florida,Leon,141111,91077,48760,Democrat,29.9,64.5,34.6,0,0.0,0,0,Republican,0,0
Florida,Polk,247295,105664,138710,Republican,13.4,42.7,56.1,0,0.0,0,0,Republican,0,0
Florida,Highlands,40176,13398,26282,Republican,32.1,33.3,65.4,0,0.0,0,0,Republican,0,0
Florida,Pinellas,439590,228625,205905,Democrat,5.2,52.0,46.8,0,0.0,0,0,Republican,0,0
Florida,Jackson,16111,5182,10791,Republican,34.8,32.2,67.0,0,0.0,0,0,Republican,0,0
Florida,Calhoun,4673,1033,3586,Republican,54.6,22.1,76.7,0,0.0,0,0,Republican,0,0
Florida,Franklin,5532,2011,3404,Republican,25.1,36.4,61.5,0,0.0,0,0,Republican,0,0
Florida,Wakulla,14311,4868,9322,Republican,31.1,34.0,65.1,0,0.0,0,0,Republican,0,0
Florida,Gadsden,20117,13942,6053,Democrat,39.2,69.3,30.1,0,0.0,0,0,Republican,0,0
Florida,Columbia,25047,7503,17230,Republican,38.8,30.0,68.8,0,0.0,0,0,Republican,0,0
Florida,Washington,9134,1959,7101,Republican,56.3,21.4,77.7,0,0.0,0,0,Republican,0,0
Florida,Hernando,81412,30796,49494,Republican,23.0,37.8,60.8,0,0.0,0,0,Republican,0,0
Florida,Flagler,53327,21419,31467,Republican,18.8,40.2,59.0,0,0.0,0,0,Republican,0,0
Florida,Monroe,36586,18050,18032,Democrat,0.0,49.3,49.3,0,0.0,0,0,Republican,0,0
Florida,Taylor,8000,2264,5642,Republican,42.2,28.3,70.5,0,0.0,0,0,Republican,0,0
Florida,Hillsborough,527294,281567,239622,Democrat,8.0,53.4,45.4,0,0.0,0,0,Republican,0,0
Florida,Seminole,201025,101471,97447,Democrat,2.0,50.5,48.5,0,0.0,0,0,Republican,0,0
Florida,Alachua,116175,74442,40595,Democrat,29.2,64.1,34.9,0,0.0,0,0,Republican,0,0
Florida,Charlotte,87912,33525,52916,Republican,22.1,38.1,60.2,0,0.0,0,0,Republican,0,0
Florida,Dixie,5858,1318,4441,Republican,53.3,22.5,75.8,0,0.0,0,0,Republican,0,0
Florida,Marion,156307,58989,95553,Republican,23.4,37.7,61.1,0,0.0,0,0,Republican,0,0
Florida,Lake,156339,61402,93537,Republican,20.5,39.3,59.8,0,0.0,0,0,Republican,0,0
Florida,Liberty,2737,631,2075,Republican,52.7,23.1,75.8,0,0.0,0,0,Republican,0,0
Florida,Jefferson,7404,3624,3699,Republican,1.1,48.9,50.0,0,0.0,0,0,Republican,0,0
Florida,Hendry,8972,3542,5304,Republican,19.6,39.5,59.1,0,0.0,0,0,Republican,0,0
Florida,Citrus,71521,22660,48008,Republican,35.4,31.7,67.1,0,0.0,0,0,Republican,0,0
Florida,Levy,17208,5317,11657,Republican,36.8,30.9,67.7,0,0.0,0,0,Republican,0,0
Florida,St Lucie,125269,63962,59608,Democrat,3.5,51.1,47.6,0,0.0,0,0,Republican,0,0
Florida,Nassau,43808,11695,31791,Republican,45.9,26.7,72.6,0,0.0,0,0,Republican,0,0
Florida,Collier,157037,54390,101266,Republican,29.9,34.6,64.5,0,0.0,0,0,Republican,0,0
Florida,Indian River,74999,29173,44784,Republican,20.8,38.9,59.7,0,0.0,0,0,Republican,0,0
Florida,Clay,94068,27706,65627,Republican,40.3,29.5,69.8,0,0.0,0,0,Republican,0,0
Florida,Miami-Dade,813353,485418,316056,Democrat,20.8,59.7,38.9,813147,100.0,0,315994,Republican,0.0,38.9
Florida,Gilchrist,7422,1633,5703,Republican,54.8,22.0,76.8,0,0.0,0,0,Republican,0,0
Florida,Bay,63888,16723,46681,Republican,46.9,26.2,73.1,0,0.0,0,0,Republican,0,0
Florida,Suwannee,16035,4044,11842,Republican,48.7,25.2,73.9,0,0.0,0,0,Republican,0,0
Florida,Union,4907,1197,3650,Republican,50.0,24.4,74.4,0,0.0,0,0,Republican,0,0
Tennessee,Lawrence,12968,3439,9365,Republican,45.7,26.5,72.2,0,0.0,0,0,Republican,0,0
Tennessee,Hamilton,133708,65119,67152,Republican,1.5,48.7,50.2,0,0.0,0,0,Republican,0,0
Tennessee,Sevier,30084,7769,21541,Republican,45.8,25.8,71.6,0,0.0,0,0,Republican,0,0
Tennessee,Macon,6348,1483,4768,Republican,51.7,23.4,75.1,0,0.0,0,0,Republican,0,0
Tennessee,Smith,6516,2111,4317,Republican,33.9,32.4,66.3,0,0.0,0,0,Republican,0,0
Tennessee,Tipton,19393,5625,13390,Republican,40.0,29.0,69.0,0,0.0,0,0,Republican,0,0
Tennessee,Haywood,5886,3449,2364,Democrat,18.4,58.6,40.2,0,0.0,0,0,Republican,0,0
Tennessee,Davidson,243639,172137,69338,Democrat,42.2,70.7,28.5,0,0.0,0,0,Republican,0,0
Tennessee,Trousdale,2628,1002,1586,Republican,22.3,38.1,60.4,0,0.0,0,0,Republican,0,0
Tennessee,Sequatchie,5017,1367,3564,Republican,43.8,27.2,71.0,0,0.0,0,0,Republican,0,0
Tennessee,Benton,5298,1722,3489,Republican,33.4,32.5,65.9,0,0.0,0,0,Republican,0,0
Tennessee,Lewis,4054,1177,2836,Republican,41.0,29.0,70.0,0,0.0,0,0,Republican,0,0
Tennessee,Cheatham,14452,5150,9135,Republican,27.6,35.6,63.2,0,0.0,0,0,Republican,0,0
Tennessee,Bedford,13033,3929,8942,Republican,38.5,30.1,68.6,0,0.0,0,0,Republican,0,0
Tennessee,Greene,20490,5398,14844,Republican,46.1,26.3,72.4,0,0.0,0,0,Republican,0,0
Tennessee,Loudon,21605,6371,14834,Republican,39.2,29.5,68.7,0,0.0,0,0,Republican,0,0
Tennessee,Campbell,10147,2712,7208,Republican,44.3,26.7,71.0,0,0.0,0,0,Republican,0,0
Tennessee,Jackson,3923,1361,2514,Republican,29.4,34.7,64.1,0,0.0,0,0,Republican,0,0
Tennessee,Unicoi,6280,1554,4659,Republican,49.5,24.7,74.2,0,0.0,0,0,Republican,0,0
Tennessee,Johnson,5898,1301,4520,Republican,54.5,22.1,76.6,0,0.0,0,0,Republican,0,0
Tennessee,Sumner,65565,23762,41099,Republican,26.5,36.2,62.7,0,0.0,0,0,Republican,0,0
Tennessee,Blount,46782,16040,29928,Republican,29.7,34.3,64.0,0,0.0,0,0,Republican,0,0
Tennessee,Morgan,5640,1436,4083,Republican,46.9,25.5,72.4,0,0.0,0,0,Republican,0,0
Tennessee,Pickett,2270,646,1599,Republican,41.9,28.5,70.4,0,0.0,0,0,Republican,0,0
Tennessee,Henderson,8651,2024,6514,Republican,51.9,23.4,75.3,0,0.0,0,0,Republican,0,0
Tennessee,Gibson,16174,5353,10407,Republican,31.2,33.1,64.3,0,0.0,0,0,Republican,0,0
Tennessee,Van Buren,2207,711,1451,Republican,33.5,32.2,65.7,0,0.0,0,0,Republican,0,0
Tennessee,Moore,2504,611,1856,Republican,49.7,24.4,74.1,0,0.0,0,0,Republican,0,0
Tennessee,Knox,166162,79283,84407,Republican,3.1,47.7,50.8,0,0.0,0,0,Republican,0,0
Tennessee,Montgomery,51887,24807,25932,Republican,2.2,47.8,50.0,0,0.0,0,0,Republican,0,0
Tennessee,Bledsoe,4076,1096,2908,Republican,44.4,26.9,71.3,0,0.0,0,0,Republican,0,0
Tennessee,Chester,5395,1344,3902,Republican,47.4,24.9,72.3,0,0.0,0,0,Republican,0,0
Tennessee,Mcnairy,8188,2036,6007,Republican,48.5,24.9,73.4,0,0.0,0,0,Republican,0,0
Tennessee,Roane,19340,6242,12727,Republican,33.5,32.3,65.8,0,0.0,0,0,Republican,0,0
Tennessee,Coffee,17026,5572,11115,Republican,32.6,32.7,65.3,0,0.0,0,0,Republican,0,0
Tennessee,Marshall,10041,3380,6543,Republican,31.5,33.7,65.2,0,0.0,0,0,Republican,0,0
Tennessee,Franklin,13927,4776,8981,Republican,30.2,34.3,64.5,0,0.0,0,0,Republican,0,0
Tennessee,Dyer,11114,2898,8013,Republican,46.0,26.1,72.1,0,0.0,0,0,Republican,0,0
Tennessee,Clay,2559,871,1643,Republican,30.2,34.0,64.2,0,0.0,0,0,Republican,0,0
Tennessee,Scott,5501,1176,4232,Republican,55.5,21.4,76.9,0,0.0,0,0,Republican,0,0
Tennessee,Rutherford,99125,45692,52254,Republican,6.6,46.1,52.7,0,0.0,0,0,Republican,0,0
Tennessee,Wayne,4736,906,3787,Republican,60.9,19.1,80.0,0,0.0,0,0,Republican,0,0
Tennessee,Lincoln,10542,2437,7949,Republican,52.3,23.1,75.4,0,0.0,0,0,Republican,0,0
Tennessee,Dickson,16700,5992,10465,Republican,26.8,35.9,62.7,0,0.0,0,0,Republican,0,0
Tennessee,Giles,9610,3082,6403,Republican,34.5,32.1,66.6,0,0.0,0,0,Republican,0,0
Tennessee,Putnam,24333,8750,15230,Republican,26.6,36.0,62.6,0,0.0,0,0,Republican,0,0
Tennessee,Grainger,6810,1658,5039,Republican,49.7,24.3,74.0,0,0.0,0,0,Republican,0,0
Tennessee,Weakley,9901,3047,6704,Republican,36.9,30.8,67.7,0,0.0,0,0,Republican,0,0
Tennessee,Grundy,3758,1101,2587,Republican,39.5,29.3,68.8,0,0.0,0,0,Republican,0,0
Tennessee,Bradley,33954,9030,24433,Republican,45.4,26.6,72.0,0,0.0,0,0,Republican,0,0
Tennessee,Robertson,24109,8311,15501,Republican,29.8,34.5,64.3,0,0.0,0,0,Republican,0,0
Tennessee,Cocke,10382,2621,7528,Republican,47.3,25.2,72.5,0,0.0,0,0,Republican,0,0
Tennessee,Sullivan,54493,15183,38753,Republican,43.2,27.9,71.1,0,0.0,0,0,Republican,0,0
Tennessee,Decatur,3878,1080,2718,Republican,42.3,27.8,70.1,0,0.0,0,0,Republican,0,0
Tennessee,Monroe,14460,3838,10274,Republican,44.6,26.5,71.1,0,0.0,0,0,Republican,0,0
Tennessee,Carroll,8779,2606,6044,Republican,39.1,29.7,68.8,0,0.0,0,0,Republican,0,0
Tennessee,Shelby,291145,190885,96493,Democrat,32.5,65.6,33.1,0,0.0,0,0,Republican,0,0
Tennessee,Wilson,53054,19447,32810,Republican,25.1,36.7,61.8,0,0.0,0,0,Republican,0,0
Tennessee,Crockett,4491,1418,2984,Republican,34.8,31.6,66.4,0,0.0,0,0,Republican,0,0
Tennessee,Fentress,6337,1440,4745,Republican,52.2,22.7,74.9,0,0.0,0,0,Republican,0,0
Tennessee,Carter,18693,4547,13946,Republican,50.3,24.3,74.6,0,0.0,0,0,Republican,0,0
Tennessee,White,8423,2293,5979,Republican,43.8,27.2,71.0,0,0.0,0,0,Republican,0,0
Tennessee,Hawkins,17471,4222,13058,Republican,50.5,24.2,74.7,0,0.0,0,0,Republican,0,0
Tennessee,Cannon,4646,1381,3198,Republican,39.1,29.7,68.8,0,0.0,0,0,Republican,0,0
Tennessee,Overton,7195,2452,4640,Republican,30.4,34.1,64.5,0,0.0,0,0,Republican,0,0
Tennessee,Hardeman,7535,3560,3869,Republican,4.1,47.2,51.3,0,0.0,0,0,Republican,0,0
Tennessee,Jefferson,16114,4347,11435,Republican,44.0,27.0,71.0,0,0.0,0,0,Republican,0,0
Tennessee,Lake,1451,490,930,Republican,30.3,33.8,64.1,0,0.0,0,0,Republican,0,0
Tennessee,Henry,10848,3497,7190,Republican,34.1,32.2,66.3,0,0.0,0,0,Republican,0,0
Tennessee,Obion,9559,2326,7118,Republican,50.2,24.3,74.5,0,0.0,0,0,Republican,0,0
Tennessee,Mcminn,15819,4122,11434,Republican,46.2,26.1,72.3,0,0.0,0,0,Republican,0,0
Tennessee,Maury,32559,12560,19569,Republican,21.5,38.6,60.1,0,0.0,0,0,Republican,0,0
Tennessee,Rhea,9412,2371,6866,Republican,47.7,25.2,72.9,0,0.0,0,0,Republican,0,0
Tennessee,Polk,5819,1585,4127,Republican,43.7,27.2,70.9,0,0.0,0,0,Republican,0,0
Tennessee,Warren,11419,4200,7018,Republican,24.7,36.8,61.5,0,0.0,0,0,Republican,0,0
Tennessee,Hickman,6982,2286,4563,Republican,32.7,32.7,65.4,0,0.0,0,0,Republican,0,0
Tennessee,Cumberland,23808,6321,16966,Republican,44.8,26.5,71.3,0,0.0,0,0,Republican,0,0
Tennessee,Anderson,26008,10818,14720,Republican,15.0,41.6,56.6,0,0.0,0,0,Republican,0,0
Tennessee,Houston,2736,1078,1613,Republican,19.6,39.4,59.0,0,0.0,0,0,Republican,0,0
Tennessee,Lauderdale,6671,2810,3745,Republican,14.0,42.1,56.1,0,0.0,0,0,Republican,0,0
Tennessee,Hardin,8246,1917,6181,Republican,51.8,23.2,75.0,0,0.0,0,0,Republican,0,0
Tennessee,Union,5228,1382,3739,Republican,45.1,26.4,71.5,0,0.0,0,0,Republican,0,0
Tennessee,Meigs,3795,1040,2694,Republican,43.6,27.4,71.0,0,0.0,0,0,Republican,0,0
Tennessee,Claiborne,8496,2245,6083,Republican,45.2,26.4,71.6,0,0.0,0,0,Republican,0,0
Tennessee,Humphreys,5892,2264,3549,Republican,21.8,38.4,60.2,0,0.0,0,0,Republican,0,0
Tennessee,Dekalb,5954,1984,3906,Republican,32.3,33.3,65.6,0,0.0,0,0,Republican,0,0
Tennessee,Hancock,1780,422,1327,Republican,50.9,23.7,74.6,0,0.0,0,0,Republican,0,0
Tennessee,Williamson,105369,42611,62039,Republican,18.5,40.4,58.9,0,0.0,0,0,Republican,0,0
Tennessee,Madison,32907,15316,17127,Republican,5.5,46.5,52.0,0,0.0,0,0,Republican,0,0
Tennessee,Stewart,4495,1492,2938,Republican,32.2,33.2,65.4,0,0.0,0,0,Republican,0,0
Tennessee,Perry,2432,724,1644,Republican,37.8,29.8,67.6,0,0.0,0,0,Republican,0,0
Tennessee,Marion,9173,3166,5839,Republican,29.2,34.5,63.7,0,0.0,0,0,Republican,0,0
Tennessee,Washington,45201,16246,28514,Republican,27.2,35.9,63.1,0,0.0,0,0,Republican,0,0
Tennessee,Hamblen,17407,4972,12134,Republican,41.1,28.6,69.7,0,0.0,0,0,Republican,0,0
Tennessee,Fayette,17224,5639,11371,Republican,33.3,32.7,66.0,0,0.0,0,0,Republican,0,0
Hawaii,Honolulu,256208,176705,79503,Democrat,38.0,69.0,31.0,142096,55.5,0,41258,Republican,0.0,29.0
Hawaii,Kauai,24630,18510,6120,Democrat,50.4,75.2,24.8,13776,55.9,0,3281,Republican,0.0,23.8
Hawaii,Hawaii,58379,43348,15031,Democrat,48.6,74.3,25.7,34831,59.7,0,8589,Republican,0.0,24.7
Hawaii,Maui,49134,37753,11381,Democrat,53.6,76.8,23.2,26664,54.3,0,5979,Republican,0.0,22.4
Michigan,Macomb,359469,179975,173369,Democrat,1.9,50.1,48.2,0,0.0,0,0,Republican,0,0
Michigan,Ogemaw,9109,3280,5592,Republican,25.4,36.0,61.4,0,0.0,0,0,Republican,0,0
Michigan,Emmet,17891,7620,9875,Republican,12.6,42.6,55.2,0,0.0,0,0,Republican,0,0
Michigan,Antrim,12866,4953,7629,Republican,20.8,38.5,59.3,0,0.0,0,0,Republican,0,0
Michigan,Montcalm,23317,8758,13878,Republican,21.9,37.6,59.5,0,0.0,0,0,Republican,0,0
Michigan,Gratiot,14299,5764,8180,Republican,16.9,40.3,57.2,0,0.0,0,0,Republican,0,0
Michigan,Mason,13677,5708,7625,Republican,14.1,41.7,55.8,0,0.0,0,0,Republican,0,0
Michigan,Iron,5410,2259,3000,Republican,13.7,41.8,55.5,0,0.0,0,0,Republican,0,0
Michigan,Dickinson,11363,4162,6982,Republican,24.8,36.6,61.4,0,0.0,0,0,Republican,0,0
Michigan,Ontonagon,3129,1313,1752,Republican,14.0,42.0,56.0,0,0.0,0,0,Republican,0,0
Michigan,Otsego,11334,3969,7092,Republican,27.6,35.0,62.6,0,0.0,0,0,Republican,0,0
Michigan,Gladwin,11005,4160,6604,Republican,22.2,37.8,60.0,0,0.0,0,0,Republican,0,0
Michigan,Eaton,50952,26147,23771,Democrat,4.6,51.3,46.7,0,0.0,0,0,Republican,0,0
Michigan,Iosco,11699,4752,6694,Republican,16.6,40.6,57.2,0,0.0,0,0,Republican,0,0
Michigan,Oscoda,3717,1221,2410,Republican,32.0,32.8,64.8,0,0.0,0,0,Republican,0,0
Michigan,Oceana,10757,4213,6263,Republican,19.0,39.2,58.2,0,0.0,0,0,Republican,0,0
Michigan,Wexford,13983,4832,8745,Republican,27.9,34.6,62.5,0,0.0,0,0,Republican,0,0
Michigan,Calhoun,50045,22739,25950,Republican,6.5,45.4,51.9,0,0.0,0,0,Republican,0,0
Michigan,Ottawa,128198,45696,80318,Republican,27.1,35.6,62.7,0,0.0,0,0,Republican,0,0
Michigan,Berrien,61986,27345,33229,Republican,9.5,44.1,53.6,0,0.0,0,0,Republican,0,0
Michigan,Midland,38344,15959,21696,Republican,15.0,41.6,56.6,0,0.0,0,0,Republican,0,0
Michigan,Charlevoix,13662,5596,7783,Republican,16.0,41.0,57.0,0,0.0,0,0,Republican,0,0
Michigan,Muskegon,68765,35957,30831,Democrat,7.5,52.3,44.8,0,0.0,0,0,Republican,0,0
