total_population,median_household_income,median_household_income_black,median_household_income_hispanicOrLatino,median_household_income_white_notHispanic,proportion_white,proportion_white_notHispanic,proportion_black,proportion_hispanicOrLatino,proportion_asian,proportion_bachelorsDegreeOrHigher_white,proportion_bachelorsDegreeOrHigher_white_notHispanic,proportion_bachelorsDegreeOrHigher_black,proportion_bachelorsDegreeOrHigher_hispanicOrLatino,proportion_bachelorsDegreeOrHigher_asian,proportion_less_than_hs_white,proportion_less_than_hs_white_notHispanic,proportion_less_than_hs_black,proportion_less_than_hs_hispanicOrLatino,proportion_less_than_hs_asian,fips,state
9803,36845,25265,57679,49963,0.522187085586045,0.521268999285933,0.460369274711823,0.00632459451188412,0,0.150029302598164,0.150293542074364,0.0737868380234877,0.129032258064516,0.296456941497841,0.108419613205704,0.108610567514677,0.223133170839796,0.564516129032258,0.0573966585614558,097,MS
28970,47400,28011,70000,56099,0.57835692095271,0.577459440800828,0.227683810838799,0.002140144977563,0.00593717638936831,0.136556251865115,0.136768485862873,0.0388114008489994,0,0.0523255813953488,0.0955535660996717,0.0941478869029828,0.121740448756822,0.419354838709677,0.25,099,MS
21275,49160,35720,250001,61006,0.593513513513514,0.592479435957697,0.313983548766157,0.0211045828437133,0.00474735605170388,0.142234893482221,0.142324474414915,0.0357784431137725,0.0066815144766147,0.336633663366337,0.0790369842401204,0.07869892899643,0.133383233532934,0.0200445434298441,0.0495049504950495,101,MS
10261,42298,32632,57679,54852,0.256602670305038,0.25553065003411,0.735990644186726,0.00272877887145502,0,0.140903911887581,0.141495041952708,0.0689883474576271,0,0.296456941497841,0.130269654386631,0.128909229595728,0.114141949152542,0.785714285714286,0.0573966585614558,103,MS
51388,42953,34470,32266,49470,0.564840040476376,0.559566435743753,0.367459329026232,0.0177667938040009,0.0311162139020783,0.280713842761662,0.282107459572248,0.144521527299688,0.107338444687842,0.362101313320826,0.0287673120650451,0.0285863328116849,0.0733463962294127,0.036144578313253,0.0700437773608505,105,MS
33157,47894,36555,57679,57313,0.472117501583376,0.46892058992068,0.496576891757397,0.00621286606146515,0.00313659257472027,0.132809505557685,0.133714947260098,0.0849073792894018,0,0.105769230769231,0.101060431838508,0.101234885515822,0.145217127239599,0.087378640776699,0,107,MS
56351,54220,35541,46691,56587,0.817146102109989,0.803996379833543,0.124842505013221,0.0340011712303242,0.00427676527479548,0.11579473147002,0.11607734074957,0.0616915422885572,0.0511482254697286,0.780082987551867,0.0910157013486221,0.0917979958504392,0.081592039800995,0.0485386221294363,0.033195020746888,109,MS
11511,48333,31222,43942,48750,0.803839805403527,0.77447658761185,0.115802276083746,0.0701937277386847,0.0178959256363478,0.079001404949746,0.0819966348850252,0.0637659414853713,0,0,0.0867826650815952,0.0846887268648345,0.115528882220555,0.107673267326733,0,111,MS
40098,40131,32707,57679,51146,0.426953962791162,0.423512394633149,0.541598084692503,0.0160107736046686,0.00546161903336825,0.150467289719626,0.151690024732069,0.0739052355297693,0,0.634703196347032,0.108995327102804,0.10717230008244,0.112538564258415,0.253894080996885,0.0319634703196347,113,MS
31202,54414,34564,36983,61926,0.756906608550734,0.750592910710852,0.147778988526377,0.0745465034292674,0,0.127238853368336,0.126729291204099,0.140750379527218,0.0167669819432502,0.296456941497841,0.120040648685269,0.119043552519214,0.1351116894383,0.261392949269132,0.0573966585614558,115,MS
24945,51578,41991,57679,53230,0.806053317298056,0.79923832431349,0.106995389857687,0.0149929845660453,0.0245339747444378,0.137315362808972,0.137733861664242,0.061071562382915,0.0668449197860963,0.142156862745098,0.114039886606654,0.112052966845564,0.0805545147995504,0.157754010695187,0.0196078431372549,117,MS
6113,31192,26131,57679,57214,0.250449860952069,0.247668902339277,0.719450351709472,0.00425323081956486,0.00130868640601996,0.158066623122142,0.159841479524439,0.0814006366530241,0,0,0.178314826910516,0.175033025099075,0.170077307867212,0.384615384615385,0,119,MS
157185,76460,66888,65750,80286,0.731195724782899,0.724630212806565,0.215834844291758,0.0273054044597131,0.0123421446066737,0.233483855811647,0.234273623585394,0.208660024759771,0.0917986952469711,0.444329896907216,0.0536660489154551,0.0528792547914417,0.0982727111949537,0.229030754892824,0.0695876288659794,121,MS
27943,44968,25551,36509,69304,0.540493146763053,0.487134523852128,0.357942955301864,0.117954407186057,0.00100203986687185,0.096073627756075,0.104393182486042,0.0450909818036393,0.0175970873786408,0.571428571428571,0.146196119976164,0.117616808698207,0.149770045990802,0.260315533980583,0,123,MS
3910,41000,28036,57679,108333,0.264705882352941,0.264705882352941,0.725319693094629,0.0071611253196931,0,0.236714975845411,0.236714975845411,0.0557122708039492,0,0.296456941497841,0.200966183574879,0.200966183574879,0.103667136812412,0.25,0.0573966585614558,125,MS
25889,50867,35299,57679,58380,0.613774189810344,0.611958746958168,0.350766734906717,0.0201630035922593,0.00575534010583646,0.124040276903713,0.124408256012119,0.0874353044818853,0.0344827586206897,0.61744966442953,0.134424166142228,0.134822950198826,0.12939103622949,0.264367816091954,0,127,MS
14310,51983,26447,57679,62679,0.739552760307477,0.734940600978337,0.243116701607268,0.00461215932914046,0.00377358490566038,0.121232164792592,0.121992963772939,0.0376544984190859,0,0.0555555555555556,0.112727959935746,0.112294380526766,0.147743604484047,0.181818181818182,0.87037037037037,129,MS
18360,55894,22883,117840,61048,0.779084967320261,0.762145969498911,0.163725490196078,0.0229847494553377,0.005119825708061,0.105215324384787,0.107553776888444,0.0379241516966068,0.0118483412322275,0,0.0841023489932886,0.085971557207175,0.144710578842315,0.0545023696682464,0.351063829787234,131,MS
25867,37403,31285,49329,83413,0.235667066146055,0.235667066146055,0.735570417906986,0.01878841767503,6.1854873004213e-4,0.215551181102362,0.215551181102362,0.0899774005360803,0.037037037037037,0,0.118930446194226,0.118930446194226,0.164187733221212,0.339506172839506,0,133,MS
12621,35428,32775,57679,45802,0.351873861025275,0.348863006100943,0.615165200855717,0.0190159258378892,6.338641945963e-4,0.0770096825039406,0.0776743129684306,0.0829469345698094,0.0958333333333333,0.25,0.111011033551002,0.111741994094935,0.162416280267903,0.2875,0.75,135,MS
28094,61286,39688,63370,67725,0.669360005695166,0.642236776535915,0.304549014024347,0.033672670321065,3.5594788922901e-4,0.139909598511034,0.143823089286704,0.0691912108461898,0.0528541226215645,0,0.108907205530444,0.103585878179904,0.10682561944834,0.221987315010571,0,137,MS
21769,47968,42217,37857,49043,0.770912765859709,0.77063714456337,0.145436170701456,0.0474987367357251,0,0.116195924204505,0.11623748211731,0.0666456096020215,0.0154738878143133,0.296456941497841,0.128053867238708,0.128099666189795,0.158559696778269,0.288201160541586,0.0573966585614558,139,MS
18837,45545,42344,16788,49879,0.91856452726018,0.909805170674736,0.0134310134310134,0.0351966873706004,0.0064235281626586,0.109345200254291,0.10969774769518,0.0513833992094862,0.0180995475113122,0,0.112350459457897,0.112206791924379,0.245059288537549,0.514328808446455,0.537190082644628,141,MS
9787,41676,35476,57679,70952,0.183100030652907,0.183100030652907,0.805864922856851,0.0131807499744559,0,0.268973214285714,0.268973214285714,0.0716368708000507,0,0.296456941497841,0.0513392857142857,0.0513392857142857,0.116013693419551,0.131782945736434,0.0573966585614558,143,MS
27880,55970,39150,41816,58175,0.775107604017217,0.772202295552367,0.156886657101865,0.0455523672883788,0.00247489239598278,0.132438685793614,0.132565376933439,0.0631001371742112,0.015748031496063,0.855072463768116,0.141416011105969,0.141251335408054,0.161865569272977,0.262992125984252,0,145,MS
13888,37145,30063,57679,45929,0.528369815668203,0.527073732718894,0.409058179723502,0.0237615207373272,0.00165610599078341,0.117606977378032,0.117896174863388,0.144692835768351,0,0.782608695652174,0.125919869174162,0.126229508196721,0.118113008273191,0.257575757575758,0,147,MS
44341,54117,37117,39500,78665,0.470625380573284,0.467851424189802,0.486863174037572,0.0215150763401818,0.00645001240387001,0.240080506037953,0.238756326825741,0.12798777098388,0.114255765199161,0.506993006993007,0.0573126317807169,0.0555796577488551,0.112794144895312,0.123689727463312,0.013986013986014,149,MS
44604,38394,30091,60629,62037,0.246121424087526,0.243341404358354,0.720764953815801,0.0175993184467761,0.00816070307595731,0.191747130624886,0.193937718813341,0.107530560826153,0.0267515923566879,0.755494505494505,0.104026234286755,0.0993182236963332,0.142119506049955,0.206369426751592,0,151,MS
19760,34875,22315,57679,51611,0.57085020242915,0.57085020242915,0.378896761133603,0.0365890688259109,4.0485829959514e-4,0.150620567375887,0.150620567375887,0.106985441431815,0,0.125,0.0840425531914894,0.0840425531914894,0.143181514625351,0.215767634854772,0.875,153,MS
9942,55657,32708,22731,59559,0.791993562663448,0.781734057533695,0.184872259102796,0.015791591229129,0.00804667069000201,0.136779273558547,0.138574369531652,0.0620239390642002,0,0.15,0.0636271272542545,0.0644621718991251,0.267138193688792,0.0636942675159236,0.1125,155,MS
8531,34928,29163,33167,54189,0.288125659359981,0.276052045481186,0.673777986168093,0.0179345914898605,0,0.170870626525631,0.169851380042463,0.0495824634655532,0.130718954248366,0.296456941497841,0.0703824247355574,0.0734607218683652,0.124043145441893,0.0326797385620915,0.0573966585614558,157,MS
17741,45516,33271,19861,59638,0.499859083478947,0.495631587847359,0.469872047798884,0.0149371512316104,0.00107096556000225,0.191474966170501,0.193108154213579,0.0429462571976967,0.245283018867925,0,0.0601037437979251,0.0598203116115092,0.144913627639155,0.116981132075472,0,159,MS
12499,47006,28951,67963,55446,0.601408112649012,0.577646211696936,0.383950716057285,0.0264021121689735,0.00104008320665653,0.11467340694426,0.119390581717452,0.0500104188372578,0,0,0.0953837967274179,0.0993074792243767,0.134819754115441,0.00303030303030303,1,161,MS
27467,41867,31442,57679,60758,0.370153274838898,0.33873375323115,0.607492627516656,0.0395383551170495,4.3688790184585e-4,0.134552965476542,0.139617368873603,0.0546565983459187,0.074585635359116,0,0.110553752335989,0.0971625107480654,0.193155939110632,0.281767955801105,0.916666666666667,163,MS
25299,51020,59360,2499,51958,0.901339973912012,0.884106091149848,0.0412269259654532,0.0277481323372465,0.0186568639076643,0.183002236547823,0.182948093172978,0.212847555129434,0.122507122507123,0.425847457627119,0.0468359426391264,0.0477489158134752,0.00191754554170662,0,0.0444915254237288,001,MO
18069,68774,42344,109412,68447,0.936244396480159,0.929713874591842,0.0077480768166473,0.0268415518290996,0.00691792572914937,0.182420050836437,0.183106137270076,0.25,0.0824742268041237,0.672,0.0377726547260153,0.0373831775700935,0.17142857142857101,0.0721649484536082,0.072,003,MO
5270,58521,42344,71786,58835,0.949335863377609,0.943833017077799,0.00303605313092979,0.0161290322580645,0.00208728652751423,0.162302618428943,0.163248894250101,0.125,0.0117647058823529,0,0.0639616230261843,0.0643345396059509,0,0.0941176470588235,0.454545454545455,005,MO
24873,51745,36118,50625,52279,0.891729988340771,0.869698066176175,0.047843042656696,0.0344148273227998,0.00498532545330278,0.110820559062218,0.112472263313609,0.0436974789915966,0.0782710280373832,0.725806451612903,0.0887285843101894,0.0856139053254438,0.189915966386555,0.199766355140187,0,007,MO
34701,55592,42344,65833,57031,0.836978761418979,0.811100544652892,0.00308348462580329,0.098527419959079,0.016022593008847,0.110728549786531,0.11340865487103,0,0.0447499268792044,0.217625899280576,0.101570031676078,0.0992681020393662,0.0747663551401869,0.158233401579409,0.120503597122302,009,MO
11683,48105,42344,14867,48679,0.919455619275871,0.906958829067876,0.00282461696482068,0.0314131644269451,2.5678336043824e-4,0.128467696890709,0.130237825594564,0,0.0626702997275204,0,0.0900204803574753,0.0896564741411854,0.424242424242424,0.0653950953678474,1,011,MO
16101,54122,39196,46367,55130,0.929755915781628,0.921806099000062,0.0214893484876716,0.0269548475249984,0.00403701633438917,0.0996659986639947,0.0995822665408975,0.0346820809248555,0.0414746543778802,0.0923076923076923,0.073814295257181,0.0744508826303733,0.153179190751445,0.0691244239631336,0.0923076923076923,013,MO
19616,50229,42344,57679,50658,0.936888254486134,0.925927814029364,0.00688213703099511,0.0225326264274062,8.6663947797716e-4,0.113940581129611,0.114848868578979,0.222222222222222,0.119909502262443,0,0.0960387419740995,0.0967901778340582,0.037037037037037,0.0610859728506787,0.588235294117647,015,MO
10658,52306,42344,76250,52271,0.948583223869394,0.938543816851192,0.00553574779508351,0.0168887220866954,5.6295740288984e-4,0.0863501483679525,0.0868739378186544,0,0.05,0,0.110187932739862,0.111366590022993,0.305084745762712,0.15,0,017,MO
184043,66564,37264,55839,69741,0.789451378210527,0.773417081877605,0.0927772314078775,0.0364697380503469,0.0473856653064773,0.322541347484049,0.324921667533124,0.154260614934114,0.204558998808105,0.417383327600046,0.0289002223094024,0.0288670947436456,0.0439824304538799,0.0506555423122765,0.0255704621029698,019,MO
84544,58303,22756,64722,60104,0.831732588947767,0.810702119606359,0.0586321915215746,0.0697861468584406,0.0133776495079485,0.172942916465201,0.174336154070616,0.0500302602380472,0.102881355932203,0.175066312997347,0.061150772206263,0.0608841552378173,0.110752471252774,0.145762711864407,0.164456233421751,021,MO
42280,47245,22043,42171,50009,0.877294228949858,0.866367076631977,0.0512298959318827,0.0241958372753075,0.00193945127719962,0.10177396743233,0.100955500955501,0.00507848568790397,0.0918866080156403,0,0.112126604119487,0.11004641004641,0.194367497691597,0.125122189638319,0.146341463414634,023,MO
8876,58269,42344,71563,58449,0.934880576836413,0.930599369085173,0.00360522757999099,0.0274898602974313,0.00416854438936458,0.119908411665462,0.120217917675545,0,0.00819672131147541,0.513513513513513,0.0701373825018077,0.0704600484261501,0.0625,0.0573770491803279,0.0810810810810811,025,MO
44517,70599,42344,79375,70722,0.903385223622436,0.889502886537727,0.0426353977132331,0.022238695329874,0.00128040973111396,0.179306743584643,0.180034345168948,0.13013698630137,0.112121212121212,0.0350877192982456,0.0657201113984484,0.0661397040254558,0.13277133825079,0.103030303030303,0.0175438596491228,027,MO
43227,59834,37188,67500,59322,0.946514909662942,0.9286557012978,0.00853633145950448,0.0312767483285909,0.00478867374557568,0.174948063057558,0.176942430809855,0.021680216802168,0.0784023668639053,0.285024154589372,0.0621288036172553,0.0629250429713773,0.102981029810298,0.0525147928994083,0.0579710144927536,029,MO
81703,65070,32128,45540,67123,0.860494718676181,0.84581961494682,0.0757010146506248,0.0258130056423877,0.0155318654149786,0.230325012445772,0.233279310045437,0.0921584478577203,0.125177809388336,0.294720252167061,0.0533390228291018,0.0521372963273811,0.0614389652384802,0.0990990990990991,0.0551615445232467,031,MO
8513,59101,2499,21639,60366,0.948431810172677,0.939386820157406,0.0209091976976389,0.0187947844473159,7.0480441677434e-4,0.143918751548179,0.145304489183444,0.191011235955056,0.1875,0.833333333333333,0.0592023780034679,0.0597724146554958,0.140449438202247,0.01875,0,033,MO
5299,45737,42344,57679,48036,0.940554821664465,0.927344782034346,0.0101906020003774,0.0232119267786375,0.00113228911115305,0.103932584269663,0.105413105413105,0,0,0,0.101123595505618,0.102564102564103,0.037037037037037,0,1,035,MO
108205,82473,57014,104656,84362,0.868758375306132,0.854729448731574,0.0440367820341019,0.0486483988725105,0.00582228177995472,0.19480022126718,0.195694483489393,0.208604407135362,0.115121580547112,0.276190476190476,0.037594144930003,0.0371840062279696,0.0373557187827912,0.0634498480243161,0.13015873015873,037,MO
14314,43589,42344,113008,43840,0.934539611569093,0.92727399748498,0.00349308369428532,0.025918681011597,0,0.119683038050385,0.120620809161456,0.08,0.0592991913746631,0.296456941497841,0.098228302309935,0.0972651246892187,0.02,0.177897574123989,0.0573966585614558,039,MO
7417,61910,26875,44000,62689,0.941216125117972,0.93824996629365,0.0269650802211137,0.0101119050829176,0,0.156997564818794,0.15648800114959,0.045,0.146666666666667,0.296456941497841,0.0540037243947858,0.0540307515447622,0.03,0.426666666666667,0.0573966585614558,041,MO
89568,75787,93043,56477,75709,0.926011521972133,0.915494372990354,0.00927786709539121,0.0345435869953555,0.00871963201143265,0.219625999204254,0.220990499884145,0.214199759326113,0.117000646412411,0.30089628681178,0.0462376870305398,0.0439883413212356,0.0108303249097473,0.216224951519069,0.00256081946222791,043,MO
6693,53362,42344,2499,53879,0.958314657104437,0.957418198117436,0.0016435081428358,0.00956222919468101,0.00926340953234723,0.0890240099781728,0.0886392009987516,0,0.0625,0.032258064516129,0.0700031181789835,0.0700686641697878,0.181818181818182,0.296875,0.032258064516129,045,MO
253085,82264,55167,72542,85922,0.814228421281388,0.787676077207262,0.0661121757512298,0.0735444613469783,0.0222336369204022,0.251571075707651,0.255712343678674,0.17451589768109,0.136893569010906,0.341745157277412,0.0374971490131946,0.035485505319816,0.0510996892182644,0.0913340138612797,0.0851252887862093,047,MO
21155,66494,42344,72303,66911,0.943512172063342,0.92540770503427106,0.00836681635547152,0.0246277475774049,0.00510517608130466,0.156012024048096,0.159064207999183,0,0.0978886756238004,0.564814814814815,0.0423847695390782,0.0426010113909179,0.169491525423729,0.0499040307101727,0,049,MO
76890,70667,55030,83333,73669,0.820132657042528,0.801781766159449,0.113941995057875,0.030511119781506,0.0157757835869424,0.274135743736124,0.278901523139061,0.103641136856523,0.0750213128729753,0.360263808738664,0.0480177608626705,0.0438449934305504,0.0730510215728798,0.189684569479966,0.134377576257214,051,MO
16893,62239,51875,62069,63466,0.885337121884804,0.877937607292962,0.0555259574971882,0.0215473864914462,0.00361096312081927,0.169296603369885,0.169644663205448,0.0852878464818763,0.0769230769230769,0.278688524590164,0.0615806365338326,0.0618973771155013,0.138592750533049,0.021978021978022,0.147540983606557,053,MO
23023,52367,42344,69762,52725,0.942709464448595,0.928940624592798,0.00516874429917908,0.0227164140207618,0.00256265473656778,0.090950976778474,0.0922990601767429,0.0336134453781513,0.0420650095602294,0.406779661016949,0.111269812016218,0.112545003974377,0.252100840336134,0.0611854684512428,0,055,MO
7598,46806,42344,18750,48529,0.936299026059489,0.92945511976836,0.00552777046591208,0.0232956041063438,0.00355356672808634,0.102052291256677,0.102803738317757,0.19047619047619,0.0169491525423729,0,0.0752038234467248,0.0757575757575758,0.0238095238095238,0.141242937853107,0.148148148148148,057,MO
17158,46547,42344,57679,45850,0.955356102109803,0.933675253526052,8.7422776547383e-4,0.0243035318801725,0.00116563702063178,0.0920571010248902,0.0935705368289638,0,0.0239808153477218,0.5,0.0763787213274768,0.0781523096129838,0.133333333333333,0,0,059,MO
8418,59706,42344,18750,59743,0.962105013067237,0.953670705630791,0.00534568781183179,0.0171062009978617,0.00308861962461392,0.136807013211508,0.137518684603886,0,0.0277777777777778,0.269230769230769,0.0855661192739844,0.086322869955157,0.311111111111111,0.0486111111111111,0.0769230769230769,061,MO
11838,67910,42344,85125,68398,0.86349045446866,0.847271498563947,0.0822774117249535,0.0287210677479304,0.0114884270991722,0.115535120328703,0.115852442671984,0.0492813141683778,0.0911764705882353,0,0.0519467814517707,0.0520438683948156,0.283367556468172,0.202941176470588,0,063,MO
14509,51410,42344,48929,53536,0.929836653111862,0.92432283410297,0.005996278172169,0.0201943621200634,0.00916672410228134,0.125491068119487,0.126239654015361,0.103448275862069,0.0784982935153584,0.037593984962406,0.101104439997035,0.0998434121243755,0.0689655172413793,0.143344709897611,0.0451127819548872,065,MO
11803,47848,42344,38719,47761,0.935355418114039,0.934931797000763,0.0047445564686944,0.00999745827332034,0.0011861391171736,0.106159420289855,0.106207521522429,0,0.11864406779661,0,0.113858695652174,0.113910285455369,0.160714285714286,0.127118644067797,0,067,MO
28174,44868,21111,46607,47931,0.801909562007525,0.767835593100021,0.0787605593809896,0.071732803293817,0.00241357279761482,0.103439118310981,0.106365275273887,0.0216313654799459,0.0321622958931222,0.485294117647059,0.126720665692914,0.122451809735127,0.0910319963947724,0.250865907966353,0.205882352941176,069,MO
104858,70111,33873,92829,70770,0.915218676686567,0.908705105952812,0.00863071963989395,0.0193213679452212,0.00395773331553148,0.152915555185062,0.153812247468122,0.0375690607734807,0.121915103652517,0.440963855421687,0.0659594864954985,0.0664322821010652,0.159116022099448,0.0301085883514314,0.209638554216867,071,MO
14801,62638,42344,57679,62563,0.948719681102628,0.944328085940139,0.00871562732247821,0.00810756029997973,0.00162151205999595,0.140720695057684,0.141375116262431,0,0,0,0.0821820253525139,0.0825642126350433,0,0.108333333333333,0,073,MO
6219,53799,42344,57679,53339,0.960604598810098,0.947097604116417,0.00498472423219167,0.0205820871522753,0.0157581604759608,0.144961499832608,0.147028862478778,0,0.0234375,0,0.0852025443588885,0.0864176570458404,0,0.0546875,0,075,MO
299188,54968,39648,46813,55916,0.877959677527174,0.858764388946081,0.0300713932376967,0.0413853496798,0.0193222990226881,0.218007042923765,0.220245045381657,0.177948204957208,0.104829591342271,0.369140287147552,0.0430037118111735,0.0420344682639765,0.08702900966989,0.0883540623485705,0.0451478982874935,077,MO
9878,51045,42344,29344,51420,0.94462441789836,0.932273739623406,0.0043531079165823,0.0268272929742863,0.00961733144361207,0.101275318829707,0.102617005103703,0,0.0679245283018868,0.231578947368421,0.101275318829707,0.102617005103703,0,0.0528301886792453,0.0526315789473684,079,MO
8190,51809,42344,57679,51853,0.96019536019536,0.93968253968254,0.0101343101343101,0.0267399267399267,0.00402930402930403,0.118387589013225,0.120971933471933,0.132530120481928,0,0.272727272727273,0.0630722278738555,0.0573024948024948,0.132530120481928,0.310502283105023,0,081,MO
22064,54903,51944,72500,54774,0.93496192893401,0.923087382160986,0.00725163161711385,0.0284173313995649,0.00222081218274112,0.113093218284939,0.114057053076054,0.15,0.0303030303030303,0.836734693877551,0.0773668137088565,0.0773800756125104,0.05,0.100478468899522,0.0408163265306122,083,MO
8452,33302,42344,57679,34016,0.954921911973497,0.938594415522953,0.00177472787505916,0.0212967345007099,0.00485092285849503,0.0771899392888118,0.0785327114584646,0,0,0.219512195121951,0.0821459546524594,0.0825664943905206,0.2,0.1,0,085,MO
4274,55153,42344,57679,54896,0.954609265325222,0.947122133832475,0.00655124005615349,0.0142723444080487,0.00538137576041179,0.154411764705882,0.153409090909091,0.107142857142857,0.19672131147541,0.652173913043478,0.0465686274509804,0.0466897233201581,0.0714285714285714,0.0163934426229508,0.217391304347826,087,MO
10142,59023,41827,65375,57863,0.878623545651745,0.872510352987576,0.059061329126405,0.0196213764543483,0.00295799645040426,0.169565705308046,0.169736693411685,0.0934891485809683,0.0753768844221105,0.166666666666667,0.0690158231399394,0.069499378460843,0.110183639398998,0,0.833333333333333,089,MO
39960,46401,42344,57679,47106,0.938963963963964,0.928978978978979,0.00452952952952953,0.0244494494494494,0.00495495495495495,0.125583006849498,0.126259361025807,0,0.0255885363357216,0.171717171717172,0.092081767543509,0.0923980388987662,0.574585635359116,0.119754350051177,0.313131313131313,091,MO
9538,53401,42344,57679,55402,0.925456070455022,0.923464038582512,0.00650031453134829,0.0200251625078633,0.00922625288320403,0.132547864506627,0.13283378746594,0.161290322580645,0.282722513089005,0.545454545454545,0.0982213662626034,0.0972979109900091,0.306451612903226,0.0523560209424084,0,093,MO
715526,65169,41896,55642,76181,0.644169464142463,0.611270589747962,0.227853355433625,0.0958385858794789,0.0178218541324844,0.278929098325089,0.287361104760163,0.109737172999663,0.0972220196864747,0.371784818067754,0.0462032456825479,0.0421738533997897,0.061612537185267,0.138549033904484,0.0821831869510665,095,MO
122788,54963,42500,43388,57558,0.864196827051503,0.822735120695833,0.0188943544971821,0.0868000130305893,0.013209759911392,0.167274509249574,0.173675041080161,0.147844827586207,0.0668981047100769,0.318742293464858,0.0758059804171025,0.0697966779513373,0.0637931034482759,0.173109401388628,0.0283600493218249,097,MO
226984,77217,53423,60151,78013,0.914998413985127,0.902230994255102,0.0100359496704614,0.0221645578542981,0.00991259295809396,0.159680292743993,0.159991601234423,0.165057067603161,0.124627310673822,0.314222222222222,0.0628436612258655,0.0624487284659557,0.02414398595259,0.0634068773603657,0.0937777777777778,099,MO
54025,62503,47174,54211,64504,0.867505784359093,0.844146228597871,0.0357612216566404,0.0503655714946784,0.0179361406756131,0.17148526681887,0.172634579541717,0.115424430641822,0.0882028665931643,0.25077399380805,0.0430793522094437,0.0416620984541169,0.0388198757763975,0.0782800441014333,0.0536635706914345,101,MO
3772,49167,42344,57679,50000,0.940084835630965,0.939819724284199,0.0119300106044539,0.00821845174973489,0.0193531283138918,0.103778905809363,0.103808180535966,0.133333333333333,0.225806451612903,0.150684931506849,0.0992667794698252,0.0992947813822285,0.333333333333333,0,0,103,MO
36060,49202,63628,49231,48759,0.915501941209096,0.911342207432058,0.00476982806433722,0.0271769273433167,0.00687742651136994,0.116166358707176,0.116544442077717,0.0581395348837209,0.0581632653061224,0.403225806451613,0.0818465453003362,0.0822201259775431,0.122093023255814,0.211224489795918,0.100806451612903,105,MO
32858,78397,66607,39906,78488,0.919593401911254,0.908332826100189,0.0209081502221681,0.0335686895124475,0.0068780814413537,0.166765951813609,0.166085907659318,0.024745269286754,0.14687216681777,0.084070796460177,0.0553680169446651,0.0560544126516116,0.024745269286754,0.13871260199456,0.0221238938053097,107,MO
38231,52225,42344,45944,53802,0.906541811618843,0.872956501268604,0.00251105124113939,0.0815830085532683,0.00465590750961262,0.106930578798546,0.109516390004195,0.03125,0.0426418723949984,0.0280898876404494,0.0890991978763922,0.0876730388925511,0.333333333333333,0.148445014427701,0.258426966292135,109,MO
9987,49779,42344,57679,49418,0.923200160208271,0.920296385300891,0.0386502453189146,0.0137178331831381,0.00470611795333934,0.0919739696312364,0.0918289631160918,0.150259067357513,0.175182481751825,0.170212765957447,0.0866594360086768,0.0869328691110869,0.137305699481865,0,0,111,MO
60172,82543,42344,78650,83633,0.932044804892641,0.923319816525959,0.0215714950475304,0.0269726783221432,0.00284185335371934,0.126794215715992,0.126156449116239,0.0893682588597843,0.0991990141712877,0.269005847953216,0.0608740616586131,0.0612873033586522,0.117103235747304,0.0197165742452249,0.0760233918128655,113,MO
11892,58435,42344,19323,59713,0.961823074335688,0.941052808610831,0.00739993272788429,0.0285906491759166,0.0036158762193071,0.135425773736667,0.135108569386114,0,0.15,0.744186046511628,0.0632103514600455,0.0643374139933875,0.397727272727273,0.0147058823529412,0.0232558139534884,115,MO
14402,58772,42344,57679,59019,0.922927371198445,0.918900152756562,0.0286765726982364,0.0213859186224136,0.00874878489098736,0.146253385495035,0.145760918845398,0,0.0616883116883117,0.0952380952380952,0.083508877520313,0.0822124829983376,0.147699757869249,0.116883116883117,0.142857142857143,117,MO
23381,46494,40909,46250,46808,0.758650186048501,0.697489414481844,0.019631324579787,0.115991617125016,0.0103502844189727,0.0850152215582366,0.0924086337993623,0.298474945533769,0.0051622418879056,0.0950413223140496,0.131356409967302,0.12607309296051,0.209150326797386,0.231563421828909,0.132231404958678,119,MO
15173,54113,42344,34018,54495,0.927568707572662,0.925130165425427,0.0224082251367561,0.0171357015751664,0.00612930864034799,0.121003268438255,0.121179739260526,0.114705882352941,0.0269230769230769,0,0.0608213727440671,0.0609816912445679,0,0.00384615384615385,0.376344086021505,121,MO
12649,54042,42344,11426,55356,0.953909399952565,0.937781642817614,0.0113842991540833,0.0257727883627164,0.0029251324215353,0.112381899552461,0.114314618108245,0,0.0521472392638037,0.351351351351351,0.0815514669318747,0.0774742876412072,0.118055555555556,0.199386503067485,0,123,MO
8454,56491,42344,78088,57346,0.949727939436953,0.933995741660752,0.00331204163709487,0.0183345162053466,0.00189259522119707,0.133266907460456,0.135511651469098,0,0,1,0.0942832233154814,0.0909321175278622,0,0.251612903225806,0,125,MO
28525,62492,32602,105536,63282,0.898439964943032,0.896897458369851,0.0545135845749343,0.00438212094653812,0.00694127957931639,0.170828781020759,0.171122576610381,0.0983922829581994,0.288,0.358585858585859,0.0718354924301545,0.0719590368980613,0.0527331189710611,0.12,0.0151515151515152,127,MO
3517,55592,42344,59167,55461,0.943986352004549,0.928632357122548,0.00341199886266705,0.0298549900483367,0.0088143303952232,0.138855421686747,0.127679118187385,0.25,0.676190476190476,0,0.0641566265060241,0.0652173913043478,0,0,0,129,MO
