county,office_type,district,state,fips,margin_votes_1,margin_pct_1,democratic_percent_1,republican_percent_1,democratic_votes_1,republican_votes_1,margin_votes_2,margin_pct_2,democratic_percent_2,republican_percent_2,democratic_votes_2,republican_votes_2
Marquette,President,0,MI,103,4179,11.155304041428648,54.6,43.5,20465,16286,1396,4.24354804389458,48.8,44.5,16042,14646
Mason,President,0,MI,105,-3405,-19.734554306247826,39.4,59.2,6802,10207,-3224,-21.994815118024288,36,58,5281,8505
Mecosta,President,0,MI,107,-5892,-27.99182859043185,35,63,7375,13267,-4478,-26.112309755670886,34,60.1,5827,10305
Menominee,President,0,MI,109,-3801,-30.14991671293726,34.2,64.4,4316,8117,-3165,-29.400836042731072,32.9,62.3,3539,6704
Midland,President,0,MI,111,-7182,-14.630867014341591,41.7,56.4,20493,27675,-8222,-19.401118478491707,36.9,56.3,15655,23877
Missaukee,President,0,MI,113,-4681,-53.466590519703026,22.5,75.9,1967,6648,-3821,-52.33529653472127,21.4,73.8,1565,5386
Monroe,President,0,MI,115,-19735,-22.6453848625327,37.8,60.5,32975,52710,-16396,-22.12655699653176,36.2,58.4,26859,43255
Montcalm,President,0,MI,117,-12112,-37.73208722741433,30.2,68,9703,21815,-9033,-34.01491188431993,29.7,63.7,7874,16907
Montmorency,President,0,MI,119,-2543,-43.403311145246626,27.8,71.2,1628,4171,-2212,-44.16932907348243,25.7,69.8,1286,3498
Muskegon,President,0,MI,121,510,0.55168534464108,49.4,48.8,45643,45133,678,0.8792177814664004,47.5,46.6,36640,35962
Newaygo,President,0,MI,123,-10984,-40.44033724826037,29,69.4,7873,18857,-8962,-39.64609599646096,27.5,67.1,6212,15174
Oakland,President,0,MI,125,108177,14.042559820133938,56.4,42.3,434148,325971,53849,8.118898462883807,51.7,43.6,342976,289127
Oceana,President,0,MI,127,-3948,-28.075664912530222,35.2,63.2,4944,8892,-3255,-27.346047214987816,33.4,60.7,3973,7228
Ogemaw,President,0,MI,129,-4778,-40.12765600067188,29.2,69.3,3475,8253,-3797,-36.55882919314462,29.2,65.7,3030,6827
Ontonagon,President,0,MI,131,-967,-25.420609884332283,36.6,62,1391,2358,-894,-26.140350877192983,34.4,60.5,1175,2069
Osceola,President,0,MI,133,-5714,-46.34601346419012,26.1,72.4,3214,8928,-4631,-43.701047466264036,25.5,69.2,2705,7336
Oscoda,President,0,MI,135,-2124,-43.57816988100123,27.5,71.1,1342,3466,-1799,-44.28852781880847,25.7,70,1044,2843
Otsego,President,0,MI,137,-5036,-34.126177407332115,32.1,66.3,4743,9779,-4710,-37.59278473940458,28.4,66,3556,8266
Ottawa,President,0,MI,139,-36208,-21.461298180934488,38.4,59.8,64705,100913,-44180,-30.384099583920772,31.8,62.2,46276,90456
Presque Isle,President,0,MI,141,-2431,-29.13470757430489,34.9,64,2911,5342,-2086,-28.911988911988914,33.3,62.2,2400,4486
Roscommon,President,0,MI,143,-4504,-29.990677853242776,34.4,64.4,5166,9670,-3854,-29.56428352255293,32.9,62.5,4287,8141
Saginaw,President,0,MI,145,303,0.2931813563750012,49.4,49.1,51088,50785,-1074,-1.1401515955752777,47.1,48.3,44395,45469
St. Clair,President,0,MI,147,-27822,-30.220281543274243,34.1,64.3,31363,59185,-24514,-31.430622868425775,31.5,62.9,24553,49067
St. Joseph,President,0,MI,149,-8865,-31.733247422680414,33.2,64.9,9262,18127,-7357,-30.957290132547865,31.7,62.6,7529,14886
Sanilac,President,0,MI,151,-10228,-45.56713891116457,26.6,72.1,5966,16194,-8573,-44.551265395208645,25.3,69.9,4873,13446
Schoolcraft,President,0,MI,153,-1501,-31.633298208640674,33.5,65.1,1589,3090,-1187,-28.595519152011562,33,61.6,1369,2556
Shiawassee,President,0,MI,155,-7802,-19.89088313277585,39.1,59,15347,23149,-6685,-19.636352954999413,36.9,56.5,12547,19232
Tuscola,President,0,MI,157,-11585,-39.34454066904398,29.6,68.9,8712,20297,-9928,-37.95542302251787,28.6,66.6,7493,17421
Van Buren,President,0,MI,159,-4788,-12.256181846106589,43,55.3,16803,21591,-4632,-13.946346310179749,39.9,53.9,13258,17890
Washtenaw,President,0,MI,161,100895,46.620428984650076,72.6,26,157136,56241,77690,41.500846683511305,68.4,26.9,128025,50335
Wayne,President,0,MI,163,332617,38.123646800058225,68.4,30.3,597170,264553,288934,37.26017151331485,66.8,29.5,517842,228908
Wexford,President,0,MI,165,-6264,-34.29509991787572,32,66.3,5838,12102,-5564,-36.415995811244194,29,65.4,4436,10000
Aitkin,President,0,MN,001,-2651,-26.443890274314214,36,62.4,3607,6258,-2382,-25.93358737071312,34.1,60.1,3134,5516
Anoka,President,0,MN,003,-4009,-1.8988121175378436,47.8,49.7,100893,104902,-17842,-9.69231437821864,41,50.7,75499,93341
Becker,President,0,MN,005,-5849,-30.14793051904541,34,64.1,6589,12438,-5672,-33.188999414862494,30.5,63.7,5208,10880
Beltrami,President,0,MN,007,-762,-3.1501922361403945,47.2,50.4,11426,12188,-2095,-9.828297992118596,40.8,50.6,8688,10783
Benton,President,0,MN,009,-7102,-31.904761904761905,32.7,64.6,7280,14382,-7232,-36.32163125910301,28.3,64.6,5640,12872
Big Stone,President,0,MN,011,-810,-27.23604572965703,35.4,62.6,1053,1863,-686,-25.137412971784535,33.7,58.9,921,1607
Blue Earth,President,0,MN,013,1599,4.435383207123242,50.8,46.4,18330,16731,-1239,-3.725643492903536,43.4,47.1,14428,15667
Brown,President,0,MN,015,-4799,-32.791253843525794,32.5,65.3,4753,9552,-4945,-36.19263704896436,27.5,63.7,3763,8708
Carlton,President,0,MN,017,307,1.507192302027591,49.6,48.1,10098,9791,300,1.6612215515809292,46.8,45.2,8460,8160
Carver,President,0,MN,019,-3235,-4.874851192718615,46.4,51.2,30774,34009,-7549,-13.700047185220138,39,52.7,21508,29057
Cass,President,0,MN,021,-5278,-28.85887692055334,34.7,63.5,6342,11620,-5033,-31.6839785961599,31.2,62.8,4949,9982
Chippewa,President,0,MN,023,-2024,-30.615640599001665,33.7,64.3,2226,4250,-1786,-28.890326755095437,32,60.9,1978,3764
Chisago,President,0,MN,025,-10110,-29.245010124385306,34.2,63.4,11806,21916,-9162,-30.530840747775667,30.9,61.5,9279,18441
Clay,President,0,MN,027,1314,4.075808803002574,50.7,46.7,16357,15043,-575,-1.9754019513535799,44.6,46.5,12974,13549
Clearwater,President,0,MN,029,-2112,-44.85981308411215,26.8,71.6,1260,3372,-1825,-43.19526627218935,26,69.2,1100,2925
Cook,President,0,MN,031,1293,33.97267472411981,65.6,31.6,2496,1203,756,22.5,56.9,34.4,1912,1156
Cottonwood,President,0,MN,033,-2331,-38.16931390207958,30,68.2,1834,4165,-2001,-35.12374934175882,29.5,64.6,1678,3679
Crow Wing,President,0,MN,035,-11950,-29.746347049013018,34.2,63.9,13726,25676,-11305,-31.784188034188034,30.9,62.7,10982,22287
Dakota,President,0,MN,037,36517,13.924021673231424,55.7,41.8,146155,109638,10627,4.64753191433532,48.2,43.6,110251,99624
Dodge,President,0,MN,039,-3704,-30.393041765816033,33.5,63.9,4079,7783,-3425,-32.421431276031804,29.4,61.8,3102,6527
Douglas,President,0,MN,041,-7931,-32.82019449617215,32.6,65.4,7868,15799,-7739,-35.790593349673955,28.8,64.6,6227,13966
Faribault,President,0,MN,043,-2660,-33.611321708364926,32,65.6,2531,5191,-2506,-34.07205982324949,29.3,63.3,2153,4659
Fillmore,President,0,MN,045,-2750,-22.650523021167942,37.5,60.1,4551,7301,-2399,-21.85677842565598,35.3,57.1,3872,6271
Freeborn,President,0,MN,047,-2689,-15.988821500772982,41,57,6889,9578,-2767,-17.370833071755918,37.9,55.3,6041,8808
Goodhue,President,0,MN,049,-4246,-14.827489872887275,41.2,56.1,11806,16052,-4595,-17.99279505051296,37,55,9446,14041
Grant,President,0,MN,051,-969,-26.51888341543514,35.6,62.1,1300,2269,-959,-27.772951057051838,32,59.7,1104,2063
Hennepin,President,0,MN,053,326650,43.20944377348807,70.5,27.2,532623,205973,237515,35.31065467022675,63.8,28.5,429283,191768
Houston,President,0,MN,055,-1481,-12.945804195804195,42.4,55.4,4853,6334,-1471,-13.989538754160723,39.4,53.4,4145,5616
Hubbard,President,0,MN,057,-3740,-28.84689548785191,34.4,63.3,4462,8202,-3837,-33.59012518602819,30,63.6,3432,7269
Isanti,President,0,MN,059,-9353,-38.59294408912729,29.5,68,7138,16491,-7979,-38.222754491017966,27.1,65.3,5656,13635
Itasca,President,0,MN,061,-4453,-16.76518203380897,40.6,57.4,10786,15239,-3905,-16.511627906976745,38.1,54.6,9015,12920
Jackson,President,0,MN,063,-2203,-37.858738614882284,30,67.8,1745,3948,-2117,-38.82266642215294,27.4,66.2,1492,3609
Kanabec,President,0,MN,065,-3504,-37.91387145639472,30,67.9,2774,6278,-2903,-35.72923076923077,28.6,64.4,2327,5230
Kandiyohi,President,0,MN,067,-5997,-25.664398510720247,36.1,61.8,8440,14437,-5519,-25.49427198817443,33.6,59.1,7266,12785
Kittson,President,0,MN,069,-540,-20.46229632436529,38.1,58.6,1006,1546,-526,-22.25983918747355,34.8,57.1,823,1349
Koochiching,President,0,MN,071,-1472,-21.26553019358567,38.4,59.7,2659,4131,-1263,-20.006336131791542,36.5,56.5,2306,3569
Lac qui Parle,President,0,MN,073,-1082,-26.782178217821784,35.8,62.6,1446,2528,-993,-25.89308996088657,33.9,59.8,1301,2294
Lake,President,0,MN,075,254,3.5267981116356566,50.6,47.1,3647,3393,145,2.2404202719406676,47.5,45.3,3077,2932
Lake of the Woods,President,0,MN,077,-1033,-42.89867109634552,27.9,70.8,671,1704,-987,-44.26008968609865,24.8,69.1,553,1540
Le Sueur,President,0,MN,079,-5103,-30.342490189083126,33.7,64.1,5672,10775,-4559,-30.665231721261854,31.1,61.8,4623,9182
Lincoln,President,0,MN,081,-1184,-38.009630818619584,30.1,68.1,937,2121,-1070,-35.64290473017988,28.6,64.3,860,1930
Lyon,President,0,MN,083,-3345,-25.94431086636159,35.9,61.9,4634,7979,-3431,-28.287575232912854,31.5,59.8,3825,7256
McLeod,President,0,MN,085,-7573,-36.17732766445326,30.6,66.8,6413,13986,-7177,-38.41254549347035,26.6,65.1,4978,12155
Mahnomen,President,0,MN,087,-30,-1.3020833333333333,48.3,49.6,1112,1142,-61,-2.9411764705882355,44.8,47.8,930,991
Marshall,President,0,MN,089,-2426,-47.447682378251514,25.3,72.8,1295,3721,-1983,-41.36420525657071,25.6,66.9,1225,3208
Martin,President,0,MN,091,-4175,-37.92351712235444,30,67.9,3305,7480,-4329,-41.35065431273283,26.1,67.5,2733,7062
Meeker,President,0,MN,093,-5492,-40.59427895631606,28.6,69.2,3867,9359,-4911,-40.26069847515986,26.2,66.4,3192,8103
Mille Lacs,President,0,MN,095,-5548,-37.76975968411737,30,67.8,4404,9952,-4631,-35.76614148903305,28.6,64.4,3709,8340
Morrison,President,0,MN,097,-10454,-53.45127313631251,22.3,75.8,4367,14821,-9288,-52.97136990988936,20.7,73.7,3637,12925
Mower,President,0,MN,099,-1126,-5.820625484621349,46,51.8,8899,10025,-1382,-7.858076988684824,42.3,50.2,7444,8826
Murray,President,0,MN,101,-1914,-39.09313725490196,29.6,68.7,1449,3363,-1679,-36.169754416199915,27.9,64.1,1295,2974
Nicollet,President,0,MN,103,604,3.1581699346405228,50.3,47.2,9622,9018,-550,-3.0702244054929104,44,47.1,7886,8436
Nobles,President,0,MN,105,-2667,-30.602409638554217,33.7,64.3,2933,5600,-2566,-29.864990689013034,31.8,61.7,2733,5299
Norman,President,0,MN,107,-549,-15.954664341761116,40.8,56.8,1404,1953,-435,-13.459158415841584,39.1,52.6,1264,1699
Olmsted,President,0,MN,109,9799,10.722766318323576,54.2,43.4,49491,39692,598,0.754317141163263,45.7,45,36266,35668
Otter Tail,President,0,MN,111,-11842,-32.53386082035221,32.9,65.4,11958,23800,-11600,-35.931111386445295,28.9,64.9,9339,20939
Pennington,President,0,MN,113,-1964,-26.989143877971692,35.3,62.3,2568,4532,-1854,-27.79193524209264,32.2,60,2146,4000
Pine,President,0,MN,115,-4837,-30.229360664958442,33.9,64.1,5419,10256,-3611,-26.30198849151431,33.4,59.7,4580,8191
Pipestone,President,0,MN,117,-2247,-45.48582995951417,26.4,71.9,1306,3553,-2211,-46.264908976773384,23.6,69.8,1127,3338
Polk,President,0,MN,119,-4426,-28.382711299217647,34.9,63.3,5439,9865,-4267,-29.031160702136344,32.1,61.1,4712,8979
Pope,President,0,MN,121,-1940,-27.627456565081175,35.3,62.9,2477,4417,-1687,-26.803304734667936,33.5,60.3,2106,3793
Ramsey,President,0,MN,123,134244,45.35622700412532,71.5,26.1,211620,77376,106151,39.43773429285818,65.7,26.3,176929,70778
Red Lake,President,0,MN,125,-763,-34.744990892531874,31.5,66.2,691,1454,-601,-32.121859967931584,28.9,61,540,1141
Redwood,President,0,MN,127,-3416,-41.23611781747948,28.4,69.7,2355,5771,-3250,-42.955326460481096,24.9,67.9,1887,5137
Renville,President,0,MN,129,-2971,-36.55265748031496,30.7,67.3,2496,5467,-2773,-36.665344440037025,28,64.7,2117,4890
Rice,President,0,MN,131,-62,-0.17373760017934203,48.8,48.9,17402,17464,-992,-3.0791197194028,44.8,47.9,14437,15429
Rock,President,0,MN,133,-2027,-38.68320610687023,29.7,68.4,1556,3583,-1718,-35.73954649469523,28.6,64.3,1373,3091
Roseau,President,0,MN,135,-3877,-46.03966274789217,26,72,2188,6065,-3595,-46.28556714304107,23.9,70.2,1856,5451
St. Louis,President,0,MN,137,18687,15.633601325179242,56.6,41,67704,49017,13138,11.808376775121337,51.9,40.1,57769,44631
Scott,President,0,MN,139,-5832,-6.629909623145569,45.5,52.1,40040,45872,-11446,-15.38647667697271,38.3,53.7,28502,39948
Sherburne,President,0,MN,141,-18157,-32.64942818096814,32.5,65.1,18065,36222,-17750,-37.026993199549416,27.7,64.8,13299,31049
Sibley,President,0,MN,143,-3447,-40.78324656885944,28.6,69.4,2417,5864,-3239,-41.91795004529572,25.3,67.2,1954,5193
Stearns,President,0,MN,145,-19080,-22.49071727470973,37.6,60.1,31879,50959,-22043,-27.907830600746976,32.4,60.3,25575,47618
Steele,President,0,MN,147,-4739,-22.42995077622113,37.5,59.9,7917,12656,-4959,-26.04516806722689,32.8,58.8,6239,11198
Stevens,President,0,MN,149,-1122,-22.06489675516224,37.8,59.9,1922,3044,-684,-12.785046728971963,39.6,52.3,2116,2800
Swift,President,0,MN,151,-1532,-29.501251684960526,34.4,63.9,1784,3316,-1283,-25.825281803542673,33.8,59.6,1679,2962
Todd,President,0,MN,153,-6467,-48.781775665686055,24.8,73.6,3286,9753,-5702,-47.73945077026122,23.3,71,2783,8485
Traverse,President,0,MN,155,-511,-27.414163090128756,35.5,62.9,661,1172,-419,-23.394751535455054,35.2,58.6,631,1050
Wabasha,President,0,MN,157,-3457,-26.343061799893317,35.8,62.1,4696,8153,-3123,-26.547092825569536,32.9,59.4,3866,6989
Wadena,President,0,MN,159,-3497,-45.55164777908037,26.4,71.9,2023,5520,-3153,-45.735422106179286,24.4,70.2,1684,4837
Waseca,President,0,MN,161,-3128,-30.108768890172296,33.7,63.8,3496,6624,-3129,-32.665205136235514,29.6,62.3,2838,5967
Washington,President,0,MN,163,15401,9.23398846425959,53.5,44.2,89165,73764,2657,1.8600841483306847,47,45.1,67086,64429
Watonwan,President,0,MN,165,-1116,-21.457412036146895,38.2,59.7,1987,3103,-954,-19.191309595654797,36.5,55.7,1814,2768
Wilkin,President,0,MN,167,-1302,-37.95918367346939,29.9,67.9,1026,2328,-1236,-37.69441903019213,27.2,64.9,893,2129
Winona,President,0,MN,169,106,0.3900931071283995,49.1,48.7,13333,13227,-756,-2.924338542472536,44,46.9,11366,12122
Wright,President,0,MN,171,-23543,-28.562589474195036,34.5,63.1,28430,51973,-22938,-33.16944789889233,29.4,62.6,20336,43274
Yellow Medicine,President,0,MN,173,-2046,-37.01157742402315,30.5,67.5,1688,3734,-1858,-35.37026461069865,29,64.4,1524,3382
Adams,President,0,MS,001,2221,16.142161494294644,57.5,41.4,7917,5696,1796,14.704437530702473,56.7,42,6921,5125
Alcorn,President,0,MS,003,-10036,-63.47479602808171,17.6,81.1,2782,12818,-9133,-61.78878289696232,18.2,79.9,2684,11817
Amite,President,0,MS,005,-1883,-26.12737616206466,36.4,62.5,2620,4503,-1594,-22.664581259775346,38.2,60.9,2688,4282
Attala,President,0,MS,007,-1636,-18.52355072463768,40.1,58.6,3542,5178,-1441,-19.897818282242476,39.3,59.2,2847,4288
Benton,President,0,MS,009,-891,-20.75955265610438,39.1,59.9,1679,2570,-527,-13.188188188188189,42.9,56.1,1713,2240
Bolivar,President,0,MS,011,4233,30.774263904034896,64.7,34,8904,4671,4159,32.41368560517497,65.5,33.1,8410,4251
Calhoun,President,0,MS,013,-2723,-41.28885519332828,28.8,70.1,1902,4625,-2476,-39.05978861019088,29.7,68.8,1884,4360
Carroll,President,0,MS,015,-2195,-38.47502191060473,30.3,68.8,1729,3924,-2126,-38.86654478976234,30.1,69,1648,3774
Chickasaw,President,0,MS,017,-365,-4.479626902307315,46.8,51.2,3810,4175,-478,-6.05830164765526,46.2,52.3,3649,4127
Choctaw,President,0,MS,019,-1816,-42.98224852071006,28,71,1185,3001,-1565,-38.930348258706466,29.8,68.7,1198,2763
Claiborne,President,0,MS,021,3169,71.16550640017965,84.7,13.5,3772,603,2109,71.39471902505078,85.4,14,2523,414
Clarke,President,0,MS,023,-2579,-30.897328381454415,34,64.9,2838,5417,-2532,-32.82769350447297,33.1,66,2556,5088
Clay,President,0,MS,025,1663,16.294336664707036,57.3,41,5844,4181,1559,15.652610441767068,57.2,41.5,5695,4136
Coahoma,President,0,MS,027,3645,42.84706712119431,70.8,27.9,6020,2375,3952,44.344703770197484,71.6,27.2,6378,2426
Copiah,President,0,MS,029,220,1.7058230596262696,50.2,48.5,6470,6250,627,5.266252309759785,52.1,46.8,6203,5576
Covington,President,0,MS,031,-2438,-26.016433678369438,36.5,62.5,3416,5854,-2156,-24.52787258248009,37.2,61.7,3267,5423
DeSoto,President,0,MS,033,-18197,-23.865544014269226,37.1,60.9,28265,46462,-22263,-34.77398394301959,31.1,65.8,19892,42155
Forrest,President,0,MS,035,-3535,-11.142631993695824,43.4,54.5,13755,17290,-3878,-14.2134584371793,41.3,55.5,11271,15149
Franklin,President,0,MS,037,-1443,-32.325268817204304,33.2,65.5,1480,2923,-1214,-28.774591135340128,34.9,63.6,1471,2685
George,President,0,MS,039,-8495,-76.78054953000724,11,87.8,1218,9713,-7639,-77.70318380632692,10.3,88,1013,8652
Greene,President,0,MS,041,-3828,-65.81843191196698,16.6,82.4,966,4794,-3353,-62.967136150234744,18,80.9,956,4309
Grenada,President,0,MS,043,-1347,-12.336294532466344,43.4,55.7,4734,6081,-1554,-14.882206473855582,42,56.9,4386,5940
Hancock,President,0,MS,045,-11628,-55.48504079782412,21.5,77,4504,16132,-10400,-59.37089684306674,19,78.3,3320,13720
Harrison,President,0,MS,047,-19094,-25.16839122124827,36.5,61.7,27728,46822,-19031,-30.657581029705522,33.3,64,20679,39710
Hinds,President,0,MS,049,48409,48.31671507420826,73.4,25.1,73550,25141,40003,43.7019314805104,70.9,27.2,64922,24919
Holmes,President,0,MS,051,5219,64.31300061614294,81.2,16.9,6588,1369,4669,66.27395315826827,82.6,16.3,5820,1151
Humphreys,President,0,MS,053,1898,45.309142993554545,72,26.7,3016,1118,1728,48.013337038066126,73.7,25.7,2652,924
Issaquena,President,0,MS,055,47,6.952662721893491,52.5,45.6,355,308,97,13.876967095851215,56.5,42.6,395,298
Itawamba,President,0,MS,057,-8189,-75.6419730278958,11.5,87.2,1249,9438,-7285,-75.61760431804028,11.4,87,1100,8385
Jackson,President,0,MS,059,-18920,-34.637423795836916,31.8,66.4,17375,36295,-18117,-39.84823490597163,28.8,68.6,13087,31204
Jasper,President,0,MS,061,39,0.4461221688400824,49.7,49.2,4341,4302,335,3.9560699102503545,51.6,47.6,4367,4032
Jefferson,President,0,MS,063,2796,71.49066734850422,85.1,13.6,3327,531,2848,73.80150298004665,86.5,12.7,3337,489
Jefferson Davis,President,0,MS,065,1065,17.141477547078704,57.9,40.8,3599,2534,1254,20.105820105820104,59.6,39.5,3720,2466
Jones,President,0,MS,067,-12709,-42.23521983317271,28.3,70.5,8517,21226,-12328,-43.63893805309735,27.4,71.1,7748,20076
Kemper,President,0,MS,069,1100,23.24598478444632,61,37.8,2887,1787,1049,22.61263203276568,60.9,38.3,2827,1778
Lafayette,President,0,MS,071,-2879,-12.260976960095396,42.9,55.1,10070,12949,-2904,-14.784645148151919,40.6,55.4,7968,10872
Lamar,President,0,MS,073,-13364,-46.848489097665286,25.7,72.6,7340,20704,-13449,-55.62264775218164,20.9,76.5,5044,18493
Lauderdale,President,0,MS,075,-5007,-16.014200729226637,41.5,57.5,12960,17967,-6664,-23.00548900472952,37.7,60.7,10910,17574
Lawrence,President,0,MS,077,-2025,-30.602992292579717,34.2,64.8,2260,4285,-1891,-29.87833781008058,34.5,64.3,2181,4072
Leake,President,0,MS,079,-1331,-14.461103867883528,42.3,56.8,3897,5228,-1196,-14.17733522996681,42.4,56.6,3579,4775
Lee,President,0,MS,081,-12018,-32.47844769343026,32.9,65.4,12189,24207,-12060,-37.718145993619814,30.1,67.9,9635,21695
Leflore,President,0,MS,083,4519,41.48535756908106,70.2,28.7,7648,3129,3920,40.97846539828559,69.8,28.8,6677,2757
Lincoln,President,0,MS,085,-6556,-38.98204304911405,30,68.9,5040,11596,-6092,-40.0974132824327,29.3,69.4,4458,10550
Lowndes,President,0,MS,087,-713,-2.6143071902614308,48,50.6,13087,13800,-1579,-6.281077210708461,45.9,52.2,11545,13124
Madison,President,0,MS,089,-6651,-11.806159581077482,43.4,55.2,24440,31091,-7249,-16.091724382880482,40.8,56.8,18358,25607
Marion,President,0,MS,091,-4486,-36.78858454977858,31.1,67.8,3787,8273,-4125,-36.0482390981386,31.2,67.3,3572,7697
Marshall,President,0,MS,093,491,3.1017056222362602,50.9,47.8,8057,7566,1419,9.654374744863247,54,44.4,7944,6525
Monroe,President,0,MS,095,-5303,-30.690433474159384,34,64.7,5874,11177,-4622,-29.28838476649135,34.8,64,5485,10107
Montgomery,President,0,MS,097,-796,-15.675462780622292,41.8,57.4,2121,2917,-559,-13.431042767900047,42.6,56.1,1775,2334
Neshoba,President,0,MS,099,-5060,-43.1740614334471,27.8,71,3260,8320,-4945,-47.37497604905154,25.6,72.9,2668,7613
Newton,President,0,MS,101,-3922,-38.49249190303268,30.2,68.7,3075,6997,-3380,-39.329764952292294,29.7,69,2549,5929
